Drug1_ID,Drug2_ID,Y,Neg samples
DB09027,DB00401,72,DB00443$t
DB00559,DB00906,74,DB00413$t
DB01255,DB00206,60,DB08984$h
DB01081,DB01161,48,DB00232$h
DB00852,DB00224,46,DB00950$t
DB01197,DB06603,72,DB06799$h
DB00285,DB09063,72,DB00300$h
DB01054,DB01244,59,DB00511$t
DB00768,DB01263,46,DB09285$h
DB00586,DB00808,69,DB06804$h
DB01588,DB09330,72,DB01076$t
DB00238,DB06708,74,DB01597$h
DB01174,DB01615,48,DB00583$h
DB00526,DB01078,57,DB00881$t
DB06288,DB00623,35,DB09338$h
DB01268,DB01319,46,DB00908$t
DB00899,DB01345,48,DB00761$h
DB01169,DB00521,48,DB09094$t
DB01227,DB04953,48,DB01261$t
DB01242,DB01601,46,DB00721$h
DB09555,DB00468,46,DB01060$t
DB00829,DB09119,46,DB01169$h
DB00543,DB01063,48,DB12026$h
DB01209,DB00695,48,DB01239$h
DB01333,DB01032,72,DB01088$t
DB01351,DB08922,48,DB09161$t
DB01394,DB00490,72,DB11560$t
DB06212,DB08933,72,DB00529$t
DB00350,DB00590,48,DB06716$t
DB01171,DB09042,63,DB00718$h
DB01348,DB00605,48,DB00136$t
DB01014,DB01097,56,DB00948$h
DB01100,DB00503,72,DB00944$t
DB09112,DB09026,48,DB06335$h
DB00484,DB09026,9,DB00764$h
DB00288,DB01167,72,DB00471$t
DB01426,DB01403,46,DB06771$t
DB13783,DB09238,69,DB01143$h
DB09389,DB00976,46,DB09143$t
DB01029,DB09218,48,DB00150$t
DB01580,DB04896,72,DB00261$t
DB00162,DB01092,57,DB09267$t
DB00201,DB00176,46,DB00268$t
DB00238,DB04946,3,DB01333$h
DB01367,DB00519,59,DB08909$t
DB00864,DB00179,56,DB00964$t
DB08797,DB11921,48,DB06724$h
DB01221,DB09068,48,DB08897$t
DB00333,DB00412,46,DB00845$t
DB00243,DB00586,72,DB00392$t
DB00334,DB01018,48,DB00551$h
DB00420,DB00927,19,DB00970$t
DB00435,DB00195,48,DB00438$t
DB00185,DB00496,46,DB01012$h
DB08906,DB00343,46,DB00711$t
DB00897,DB00246,46,DB00570$t
DB00945,DB01380,48,DB08901$t
DB09049,DB00401,72,DB09094$h
DB01165,DB00916,19,DB00931$t
DB00363,DB06738,48,DB01254$h
DB08899,DB11575,74,DB00689$h
DB01609,DB01435,74,DB08815$h
DB00755,DB01095,46,DB04575$t
DB00668,DB04878,69,DB01463$t
DB00844,DB09085,48,DB00931$h
DB00296,DB09063,72,DB00333$t
DB00238,DB00332,3,DB09321$h
DB09352,DB01622,60,DB05109$h
DB00184,DB00273,46,DB01105$t
DB01116,DB00761,58,DB04938$t
DB00635,DB00188,46,DB08931$t
DB00401,DB00887,48,DB00120$t
DB01320,DB06201,74,DB01247$h
DB06603,DB08868,33,DB00626$t
DB00615,DB01076,3,DB04842$h
DB01137,DB01390,66,DB00620$t
DB00563,DB00448,72,DB00970$t
DB00191,DB01142,75,DB00390$h
DB01192,DB00214,48,DB00122$t
DB01253,DB08815,48,DB00680$h
DB04272,DB01009,5,DB01355$h
DB09112,DB00612,48,DB01033$h
DB00178,DB00335,48,DB08996$t
DB00793,DB00568,48,DB00630$h
DB00337,DB01211,46,DB00736$t
DB01577,DB01136,24,DB00782$h
DB01224,DB09065,72,DB13879$h
DB11828,DB00224,46,DB00497$h
DB01433,DB00660,48,DB00723$t
DB01037,DB00287,59,DB00678$t
DB04844,DB01072,19,DB09300$t
DB04948,DB01235,29,DB00374$t
DB00266,DB00726,5,DB01362$h
DB00636,DB00199,46,DB00658$h
DB01116,DB00497,48,DB00531$t
DB00983,DB13323,81,DB09014$h
DB00648,DB00396,74,DB00620$h
DB01026,DB06636,76,DB01185$t
DB01041,DB05271,31,DB00694$t
DB00188,DB00899,48,DB00674$t
DB08918,DB01618,48,DB05812$t
DB00209,DB01337,48,DB00721$h
DB00778,DB04868,46,DB06264$t
DB00381,DB01113,48,DB00140$t
DB11560,DB05812,46,DB01067$t
DB00612,DB13167,36,DB01075$t
DB01578,DB06196,71,DB00361$h
DB00412,DB00468,46,DB01093$h
DB00854,DB00752,48,DB00554$h
DB09026,DB00744,36,DB00763$t
DB00986,DB00424,1,DB00166$t
DB00876,DB00821,48,DB00206$t
DB00645,DB05271,31,DB00675$t
DB01227,DB00934,48,DB00870$t
DB00802,DB01580,48,DB08987$h
DB06698,DB01291,69,DB00212$h
DB01050,DB09120,46,DB00706$h
DB01111,DB00428,56,DB04865$h
DB00938,DB09054,46,DB08965$t
DB01014,DB01410,48,DB00899$t
DB01169,DB00752,48,DB01325$t
DB00341,DB01114,48,DB00246$h
DB01201,DB01099,72,DB08931$t
DB00324,DB09048,72,DB09269$t
DB00472,DB08868,19,DB00353$t
DB00922,DB01037,48,DB01107$t
DB01149,DB01076,48,DB00768$t
DB00624,DB06636,46,DB05812$t
DB06209,DB01250,48,DB01582$h
DB00248,DB00882,48,DB00897$t
DB01356,DB04953,48,DB03756$h
DB08899,DB01039,74,DB00952$t
DB00661,DB01101,46,DB00980$t
DB00747,DB01116,48,DB11737$h
DB01235,DB01608,69,DB00572$t
DB00519,DB00657,48,DB00651$t
DB00625,DB00476,48,DB13873$h
DB09270,DB00759,72,DB00671$t
DB00615,DB06702,3,DB06799$h
DB00904,DB08933,72,DB00704$t
DB01071,DB00734,81,DB09323$h
DB01173,DB01104,48,DB00237$t
DB01590,DB01137,72,DB00852$h
DB06781,DB01167,72,DB01037$t
DB00812,DB08991,48,DB01112$h
DB00328,DB00827,26,DB00760$t
DB01336,DB01111,20,DB00963$t
DB04552,DB00827,26,DB01256$t
DB00956,DB01395,48,DB00302$t
DB01088,DB09543,48,DB01250$h
DB00774,DB04876,69,DB09352$t
DB06772,DB00305,48,DB01422$t
DB01466,DB00427,48,DB01620$h
DB00564,DB00178,3,DB04911$h
DB00601,DB09286,48,DB00467$t
DB00575,DB00373,24,DB00703$h
DB01068,DB08820,72,DB01295$h
DB01219,DB01167,46,DB06711$t
DB01656,DB01033,33,DB00663$t
DB00418,DB00338,3,DB01622$h
DB00852,DB00405,75,DB00543$h
DB00295,DB00181,48,DB00975$h
DB01242,DB00178,72,DB00845$h
DB00790,DB01021,59,DB01380$h
DB00854,DB00967,48,DB01364$h
DB00418,DB06268,3,DB01422$h
DB00240,DB00263,46,DB00711$h
DB08797,DB08991,48,DB00027$h
DB00575,DB09242,59,DB00791$t
DB00333,DB00726,48,DB00134$t
DB08864,DB08827,72,DB01222$t
DB00611,DB00628,48,DB01135$h
DB01412,DB00188,46,DB09276$h
DB00656,DB00619,46,DB00572$h
DB00749,DB00873,48,DB00898$t
DB01544,DB01097,46,DB08981$t
DB00743,DB08868,19,DB09014$t
DB04896,DB01407,84,DB00399$h
DB01103,DB00246,46,DB04861$h
DB00686,DB00465,5,DB00446$h
DB01349,DB00784,48,DB12598$h
DB00531,DB04865,14,DB08974$h
DB00193,DB06144,48,DB00193$t
DB00477,DB01069,19,DB00900$h
DB00433,DB00470,15,DB09039$h
DB00370,DB00237,15,DB00352$t
DB01016,DB00213,46,DB01156$t
DB01174,DB00395,48,DB01033$h
DB06708,DB04855,46,DB00793$t
DB01403,DB00298,15,DB12026$t
DB00734,DB01176,48,DB00955$h
DB01623,DB00188,46,DB08981$h
DB00370,DB01041,15,DB01122$h
DB00937,DB01615,60,DB00927$h
DB01200,DB00633,48,DB01275$h
DB00528,DB00584,59,DB00550$t
DB00201,DB01319,46,DB00642$t
DB01159,DB00796,48,DB13874$t
DB01424,DB00679,46,DB00410$t
DB00976,DB01069,19,DB00369$h
DB01351,DB00472,48,DB01211$t
DB01050,DB01260,48,DB01214$h
DB00656,DB00315,48,DB06710$t
DB00708,DB05521,46,DB08871$t
DB00934,DB01235,48,DB09096$h
DB04572,DB08895,33,DB00932$t
DB01107,DB09118,46,DB06697$h
DB00608,DB01130,48,DB00943$h
DB00608,DB04552,48,DB00280$t
DB00753,DB00335,48,DB01111$h
DB09270,DB00193,72,DB01115$h
DB01440,DB09068,48,DB01032$t
DB08931,DB00257,46,DB08905$t
DB01142,DB00503,46,DB00657$t
DB06148,DB00176,46,DB06292$t
DB00204,DB00915,19,DB01183$t
DB00682,DB01384,5,DB04953$h
DB00996,DB01433,48,DB00215$h
DB01045,DB00495,74,DB02546$t
DB00873,DB00783,72,DB01128$t
DB00216,DB00998,48,DB00993$t
DB00794,DB00673,3,DB00140$h
DB13323,DB00540,48,DB00206$t
DB01189,DB00298,48,DB09275$h
DB00768,DB01219,48,DB09561$h
DB01010,DB00521,53,DB00540$t
DB01002,DB04841,48,DB01150$h
DB00898,DB00623,15,DB00494$h
DB00404,DB00268,31,DB01002$t
DB04930,DB00196,46,DB00945$t
DB00820,DB00800,9,DB01553$h
DB01080,DB08910,48,DB00354$h
DB01169,DB00206,48,DB01365$h
DB01320,DB00911,3,DB01282$h
DB00679,DB00182,72,DB00555$t
DB00934,DB06695,76,DB00718$t
DB01171,DB09082,48,DB01262$t
DB00315,DB00540,48,DB00367$t
DB01238,DB00750,48,DB00360$t
DB00206,DB00343,48,DB00741$h
DB00802,DB00697,48,DB00847$h
DB00295,DB01068,48,DB06767$h
DB00797,DB06712,59,DB01215$t
DB00752,DB00405,48,DB09396$h
DB00486,DB09112,48,DB00531$h
DB00443,DB00419,69,DB08967$t
DB00924,DB00610,83,DB11148$h
DB01198,DB05219,46,DB09161$t
DB00956,DB00273,15,DB00261$h
DB01247,DB09235,59,DB08816$t
DB01253,DB12332,46,DB06603$t
DB00623,DB00195,46,DB01591$t
DB00813,DB01544,48,DB09087$h
DB13142,DB00451,69,DB02959$h
DB09039,DB05039,19,DB08880$h
DB00264,DB08880,36,DB00541$h
DB00408,DB01224,48,DB00881$t
DB00726,DB00584,72,DB00772$t
DB00564,DB00448,3,DB09124$h
DB00461,DB01044,26,DB13231$h
DB06736,DB00741,48,DB08938$t
DB09080,DB00436,82,DB09282$h
DB08912,DB00823,74,DB06799$t
DB00873,DB01057,48,DB01143$h
DB00474,DB04846,74,DB04571$h
DB00512,DB08991,72,DB00355$h
DB01340,DB08932,59,DB00755$h
DB00604,DB01175,32,DB01171$h
DB00373,DB01392,36,DB00244$h
DB00426,DB00091,46,DB00760$h
DB09227,DB00661,48,DB00398$h
DB00955,DB00210,71,DB09277$h
DB00363,DB09291,46,DB00142$t
DB00790,DB08976,48,DB01353$t
DB00849,DB00691,59,DB09099$h
DB00240,DB00989,48,DB00619$h
DB11575,DB00705,46,DB06217$t
DB00530,DB00283,46,DB00745$t
DB00540,DB08873,46,DB01033$t
DB01220,DB00224,72,DB01708$h
DB00555,DB00367,74,DB00872$h
DB00715,DB00752,48,DB05676$t
DB01320,DB01016,3,DB00908$h
DB01466,DB08820,72,DB00525$t
DB01367,DB01020,48,DB00205$t
DB00469,DB00322,46,DB06742$h
DB00599,DB08931,59,DB00388$h
DB00252,DB00898,15,DB00585$h
DB01220,DB01229,72,DB00829$t
DB00570,DB00289,46,DB00409$t
DB00798,DB13783,71,DB00792$h
DB04844,DB00537,19,DB04911$t
DB00998,DB08922,48,DB00992$h
DB00960,DB01224,48,DB01604$t
DB01098,DB00584,72,DB09071$t
DB06203,DB01168,8,DB06153$h
DB00295,DB04844,48,DB01364$t
DB00409,DB01028,48,DB00619$t
DB01297,DB04552,36,DB06410$h
DB00346,DB00457,59,DB06595$h
DB00831,DB00633,48,DB01337$t
DB00820,DB06268,9,DB09047$h
DB00324,DB00732,21,DB09120$t
DB01253,DB04855,46,DB01041$t
DB00648,DB06292,74,DB00681$h
DB00865,DB01356,60,DB00438$h
DB00623,DB00996,48,DB00797$h
DB00455,DB01601,46,DB08800$t
DB00312,DB00243,3,DB00518$h
DB06708,DB06335,74,DB06274$h
DB00091,DB00497,48,DB01164$t
DB01058,DB00338,46,DB00465$t
DB01174,DB09083,74,DB01188$h
DB06589,DB00751,66,DB01167$t
DB00906,DB08918,48,DB01620$h
DB00794,DB00443,74,DB00990$h
DB00253,DB01043,48,DB01066$t
DB01169,DB00631,48,DB09008$t
DB00598,DB00176,46,DB11699$t
DB01259,DB09198,46,DB00684$h
DB08439,DB01077,48,DB00614$t
DB00648,DB00570,74,DB00490$h
DB09352,DB00593,69,DB06738$h
DB09166,DB08820,72,DB00419$h
DB08922,DB09073,72,DB11156$h
DB01267,DB00455,48,DB09245$t
DB11609,DB01176,48,DB04920$h
DB00193,DB00421,48,DB00964$h
DB01232,DB09065,72,DB01321$t
DB01064,DB00808,82,DB01008$t
DB00178,DB00703,48,DB00690$h
DB09128,DB00289,72,DB08970$t
DB01250,DB13167,56,DB00727$t
DB00363,DB00178,48,DB06710$h
DB00991,DB01240,69,DB01282$h
DB11362,DB00283,46,DB00613$t
DB00195,DB04951,36,DB06698$t
DB00318,DB08883,15,DB00705$t
DB09076,DB09167,46,DB00178$t
DB08899,DB05676,74,DB06716$h
DB00682,DB00199,72,DB00713$h
DB01229,DB01168,48,DB00502$t
DB01195,DB00285,19,DB09130$h
DB01081,DB01325,48,DB00233$h
DB00358,DB00411,48,DB12364$h
DB00835,DB01149,46,DB00293$t
DB00650,DB00794,74,DB00364$t
DB01220,DB01026,72,DB09561$t
DB01037,DB00091,46,DB01223$t
DB06802,DB00300,48,DB00651$h
DB00559,DB11575,74,DB02701$t
DB01418,DB00193,5,DB00732$h
DB06292,DB00322,46,DB00816$t
DB00697,DB09026,48,DB00806$h
DB01221,DB01124,46,DB08933$t
DB00694,DB00215,46,DB06684$t
DB00323,DB08918,48,DB04574$t
DB00500,DB01410,48,DB00734$t
DB00484,DB00353,70,DB01180$t
DB00924,DB00221,48,DB08932$h
DB00564,DB09065,74,DB00310$t
DB00683,DB09074,46,DB01282$t
DB00251,DB09090,48,DB00724$t
DB01551,DB00091,46,DB00405$t
DB01250,DB00939,56,DB00718$h
DB00179,DB03585,48,DB00410$t
DB00679,DB13874,72,DB00990$h
DB00497,DB00409,48,DB01600$t
DB08916,DB00637,72,DB00312$h
DB06737,DB00224,46,DB00584$t
DB00325,DB00384,48,DB00879$h
DB01026,DB06694,48,DB00779$h
DB01397,DB01401,48,DB02703$h
DB00660,DB00486,15,DB06287$h
DB00477,DB00849,48,DB06698$t
DB00934,DB01608,48,DB08895$t
DB00907,DB13872,48,DB01345$h
DB00539,DB00714,19,DB00706$h
DB01367,DB00178,59,DB09198$h
DB00688,DB08984,48,DB00541$t
DB01228,DB00608,46,DB04894$t
DB00589,DB00916,48,DB00552$t
DB00199,DB00557,19,DB01043$t
DB00612,DB03585,36,DB01158$t
DB01580,DB00989,53,DB00906$h
DB00997,DB00712,71,DB00166$h
DB06694,DB09238,59,DB00330$t
DB00450,DB06663,19,DB13139$t
DB00645,DB00215,48,DB01128$h
DB06810,DB09216,71,DB01209$t
DB00295,DB01580,48,DB00776$t
DB00675,DB06335,74,DB00482$h
DB01166,DB08931,59,DB06402$t
DB00862,DB00629,9,DB06290$h
DB01050,DB04743,48,DB00515$t
DB00669,DB01168,48,DB00357$t
DB09279,DB00939,48,DB02187$t
DB01248,DB09031,46,DB00936$h
DB00571,DB01401,36,DB09268$h
DB09084,DB00635,48,DB00631$h
DB01161,DB00181,48,DB01195$h
DB09117,DB09128,15,DB09072$h
DB00780,DB09082,48,DB09060$t
DB13179,DB00619,46,DB01108$t
DB01149,DB00289,46,DB01275$t
DB04846,DB09236,59,DB00744$h
DB06710,DB00661,46,DB00255$t
DB01043,DB00866,53,DB01349$t
DB01215,DB00366,15,DB01020$t
DB00845,DB01319,46,DB09265$t
DB00312,DB00497,3,DB06145$h
DB13323,DB00543,48,DB01395$h
DB00898,DB01264,46,DB01273$t
DB00474,DB01075,48,DB01147$h
DB00258,DB00630,74,DB08984$h
DB01132,DB01685,46,DB00897$t
DB00393,DB01065,36,DB00471$t
DB00379,DB06290,72,DB09223$h
DB00328,DB01708,48,DB05521$h
DB00343,DB00657,48,DB00238$h
DB01172,DB00939,71,DB06804$h
DB01351,DB00949,72,DB08967$h
DB08439,DB00158,69,DB00811$t
DB00334,DB12332,46,DB09087$t
DB00569,DB06802,5,DB00928$h
DB00784,DB09198,46,DB00647$t
DB00404,DB06288,48,DB00126$t
DB08991,DB01032,72,DB06718$h
DB06789,DB00006,69,DB00791$t
DB00899,DB00395,48,DB06739$t
DB12598,DB00806,5,DB00389$h
DB00714,DB01037,48,DB01602$h
DB00226,DB08931,59,DB06202$t
DB00448,DB00220,10,DB01068$t
DB01595,DB00949,48,DB06767$h
DB00956,DB06282,15,DB00621$t
DB00475,DB00985,48,DB00482$t
DB01172,DB06736,71,DB08954$h
DB04908,DB04946,48,DB11256$t
DB09075,DB00305,72,DB00543$t
DB00694,DB01024,71,DB01088$h
DB00949,DB06290,72,DB00373$h
DB00752,DB00221,48,DB00741$t
DB00599,DB00582,74,DB00251$t
DB00208,DB00273,46,DB12332$h
DB00822,DB00932,48,DB01002$t
DB00206,DB00703,48,DB01204$t
DB00564,DB00651,74,DB09257$h
DB00433,DB09074,46,DB08816$t
DB00734,DB09072,15,DB00879$h
DB01118,DB01101,46,DB00841$t
DB00648,DB00898,74,DB00166$t
DB01264,DB00651,74,DB04339$t
DB06825,DB00672,69,DB06403$h
DB01621,DB09291,46,DB11596$t
DB09128,DB00458,72,DB06210$t
DB00904,DB06204,15,DB00435$t
DB00486,DB00519,48,DB00811$t
DB00328,DB00596,48,DB06770$h
DB00753,DB00831,48,DB01627$h
DB01355,DB01567,48,DB06203$h
DB00189,DB00395,48,DB00861$h
DB00842,DB05271,31,DB01489$t
DB00458,DB08881,72,DB00816$h
DB13179,DB00188,46,DB00794$h
DB00392,DB01337,48,DB08941$t
DB00604,DB00705,46,DB00623$t
DB09275,DB00630,74,DB01200$t
DB01188,DB00681,69,DB01192$t
DB00909,DB01149,46,DB00457$h
DB01288,DB01407,48,DB09221$t
DB06589,DB09083,19,DB00650$t
DB11921,DB01057,48,DB09162$h
DB00591,DB01199,48,DB00239$h
DB11915,DB12332,46,DB08864$t
DB00321,DB00758,46,DB13158$t
DB01267,DB01178,48,DB09223$t
DB00975,DB01029,48,DB13323$h
DB00530,DB05521,72,DB00165$h
DB00870,DB09211,69,DB00630$t
DB08877,DB00582,72,DB01160$h
DB00624,DB12332,46,DB00420$t
DB01250,DB00233,5,DB11660$h
DB09232,DB00373,48,DB00320$h
DB01203,DB00285,72,DB00344$h
DB00315,DB04896,48,DB09268$t
DB08880,DB02709,74,DB00442$t
DB00921,DB01587,15,DB00847$t
DB06594,DB09118,48,DB05812$h
DB00482,DB00821,48,DB08941$t
DB00834,DB04896,8,DB06791$t
DB00227,DB01167,72,DB01089$h
DB00280,DB01208,8,DB00472$h
DB00703,DB00808,48,DB04896$h
DB00672,DB00205,46,DB06691$t
DB00208,DB06603,72,DB00357$h
DB06207,DB00834,72,DB08909$h
DB01431,DB00199,46,DB08806$t
DB13158,DB00545,48,DB00340$h
DB00946,DB01138,46,DB12001$t
DB00215,DB01626,63,DB06412$h
DB09076,DB00501,46,DB09112$t
DB00433,DB00683,48,DB00260$h
DB06403,DB00446,46,DB02701$t
DB01501,DB09071,48,DB00711$t
DB00586,DB09118,72,DB09286$t
DB04951,DB00511,57,DB06145$t
DB01124,DB00834,72,DB01249$t
DB00571,DB00903,48,DB08860$t
DB00277,DB00817,46,DB01001$h
DB00813,DB01367,48,DB00326$t
DB01229,DB00993,48,DB00346$t
DB00472,DB00543,48,DB09204$h
DB01403,DB01621,15,DB00802$h
DB08899,DB00394,74,DB08822$h
DB00724,DB00320,46,DB00195$t
DB00724,DB00285,46,DB08958$t
DB00906,DB00263,46,DB00914$t
DB04272,DB00768,5,DB00253$h
DB00802,DB00321,48,DB01119$h
DB00573,DB00591,48,DB09536$h
DB08806,DB01026,74,DB01024$h
DB11268,DB00569,5,DB01156$h
DB00458,DB00540,48,DB01070$h
DB00483,DB01551,48,DB13873$h
DB00564,DB00823,69,DB01018$t
DB00755,DB00335,48,DB00646$t
DB00418,DB00651,74,DB09009$h
DB00195,DB00524,48,DB04840$t
DB00334,DB01161,48,DB00955$h
DB01023,DB01089,59,DB06152$h
DB06155,DB06717,72,DB01116$t
DB13872,DB00967,48,DB01156$h
DB00906,DB04946,48,DB00294$h
DB06203,DB08893,46,DB03793$h
DB00697,DB09198,72,DB01618$t
DB00526,DB00277,46,DB00801$t
DB01159,DB05521,46,DB00449$t
DB00307,DB00958,72,DB00270$h
DB08797,DB01324,69,DB06791$h
DB00216,DB05219,46,DB11231$t
DB01609,DB08899,74,DB09278$t
DB00540,DB00938,48,DB11915$t
DB00477,DB01036,19,DB01348$h
DB00648,DB00207,74,DB01160$h
DB06144,DB01219,48,DB00469$h
DB12161,DB00203,46,DB01220$t
DB11609,DB00980,48,DB08884$h
DB00180,DB00136,69,DB00852$t
DB00404,DB01601,72,DB06243$t
DB00805,DB01171,48,DB01201$h
DB00216,DB00313,46,DB01114$t
DB09292,DB00703,48,DB01333$t
DB00589,DB00259,48,DB00572$h
DB00539,DB01233,19,DB09279$h
DB08907,DB01149,46,DB00959$h
DB00738,DB09048,72,DB00621$h
DB00723,DB00696,70,DB00640$t
DB01149,DB01171,48,DB09414$t
DB06738,DB01211,46,DB04876$t
DB00960,DB00477,46,DB00765$t
DB06738,DB06414,46,DB00717$h
DB00337,DB08964,69,DB00823$t
DB00247,DB01169,48,DB00766$t
DB00231,DB00645,48,DB11231$t
DB00359,DB00827,8,DB01611$h
DB00612,DB01324,59,DB00441$t
DB00193,DB00633,48,DB00276$t
DB08864,DB06204,74,DB00898$t
DB00367,DB01118,46,DB00357$t
DB00677,DB01085,48,DB06707$h
DB09282,DB01340,59,DB00437$t
DB01283,DB00808,69,DB00150$h
DB09343,DB00694,72,DB09138$t
DB01251,DB01393,8,DB00359$h
DB01138,DB01023,46,DB00475$h
DB01174,DB09119,74,DB00945$h
DB00308,DB00539,32,DB06709$h
DB00400,DB00622,48,DB01607$t
DB04841,DB00468,46,DB01396$h
DB08439,DB01241,72,DB01093$t
DB06414,DB00188,46,DB00712$t
DB01275,DB01397,36,DB00736$h
DB00180,DB01155,48,DB00787$t
DB00972,DB00193,15,DB00300$t
DB00972,DB00497,15,DB09322$t
DB00977,DB01132,69,DB00892$t
DB01068,DB00320,46,DB01401$t
DB01463,DB06770,48,DB00280$h
DB09245,DB00397,48,DB01030$t
DB01359,DB01235,29,DB11586$t
DB00876,DB00210,48,DB01238$t
DB01440,DB00575,48,DB01362$t
DB00203,DB01340,72,DB00245$t
DB00697,DB08907,48,DB09352$t
DB09030,DB00163,52,DB09091$t
DB09244,DB00350,59,DB01016$h
DB00328,DB00695,28,DB00175$t
DB00391,DB00298,35,DB00445$h
DB01245,DB01082,39,DB01274$h
DB01041,DB09342,15,DB00203$t
DB00734,DB01209,48,DB00360$t
DB00220,DB01252,69,DB08958$t
DB00807,DB00967,48,DB07615$h
DB00932,DB00722,74,DB00928$h
DB00381,DB00524,48,DB01183$h
DB01174,DB00674,3,DB01042$h
DB00635,DB01076,48,DB00332$h
DB01159,DB09224,48,DB09054$h
DB00962,DB00555,48,DB00476$h
DB00880,DB01089,59,DB00860$h
DB00175,DB00619,46,DB06772$t
DB00363,DB09198,46,DB01007$t
DB00531,DB06193,14,DB09094$h
DB00865,DB08808,24,DB01113$h
DB00426,DB09073,72,DB08808$h
DB01590,DB00270,72,DB09070$t
DB01577,DB00927,75,DB01167$t
DB00213,DB09138,69,DB01062$h
DB00962,DB04953,48,DB00962$t
DB00599,DB00344,3,DB00891$h
DB09324,DB00919,74,DB09041$h
DB00448,DB00338,46,DB08947$h
DB00519,DB01275,48,DB06153$h
DB00327,DB01192,48,DB00945$h
DB00678,DB01401,48,DB06826$t
DB01201,DB01041,3,DB00806$h
DB00757,DB01241,46,DB13142$t
DB00240,DB01263,46,DB08811$h
DB00433,DB01159,48,DB12070$t
DB00916,DB06717,72,DB00476$h
DB00956,DB00476,46,DB01128$h
DB09080,DB01253,70,DB09020$t
DB00531,DB00745,46,DB00655$t
DB01174,DB06770,3,DB00289$h
DB00496,DB00705,46,DB06684$t
DB00268,DB01149,46,DB00575$t
DB01609,DB01590,74,DB00955$h
DB00433,DB00476,46,DB00316$t
DB00418,DB00540,3,DB00460$h
DB01238,DB00700,59,DB01226$t
DB01198,DB01551,48,DB00864$h
DB00525,DB00661,48,DB06654$t
DB00489,DB01100,32,DB13783$h
DB01175,DB06825,19,DB06401$t
DB00540,DB00446,46,DB06203$t
DB00521,DB09026,48,DB01289$h
DB00391,DB00543,48,DB01044$h
DB06789,DB01252,69,DB06401$h
DB00827,DB01370,66,DB00928$t
DB00195,DB01348,59,DB01022$h
DB00936,DB00544,46,DB00636$t
DB00794,DB00678,3,DB09323$h
DB00539,DB01087,19,DB00468$t
DB06207,DB04743,59,DB09094$t
DB00794,DB00222,3,DB01100$h
DB00726,DB06414,46,DB08907$h
DB01395,DB00179,67,DB00879$t
DB00599,DB09225,48,DB12924$h
DB00353,DB00598,18,DB00781$h
DB01191,DB08893,46,DB00367$h
DB01174,DB00527,48,DB00880$h
DB00835,DB05219,46,DB00712$t
DB00883,DB00862,37,DB00274$h
DB01580,DB04844,48,DB08910$h
DB00324,DB00989,48,DB01591$t
DB00470,DB05521,72,DB00315$t
DB00461,DB00873,48,DB00591$h
DB00564,DB00472,46,DB00238$t
DB01224,DB08871,19,DB00775$t
DB00244,DB00735,56,DB00810$t
DB01429,DB01242,46,DB09342$t
DB00471,DB06636,46,DB04571$t
DB01071,DB00476,46,DB01077$t
DB01174,DB00977,3,DB08872$h
DB00835,DB00322,46,DB06704$t
DB00708,DB00409,48,DB00759$h
DB00831,DB01017,15,DB09015$h
DB01206,DB00349,46,DB00802$h
DB00620,DB00524,82,DB00927$h
DB08807,DB06196,36,DB06723$h
DB00772,DB00424,69,DB00980$t
DB01198,DB00246,72,DB00866$t
DB00641,DB00637,72,DB13231$h
DB00677,DB00313,74,DB00254$h
DB06723,DB04868,74,DB00402$h
DB01110,DB02703,72,DB00991$t
DB01590,DB00741,72,DB04865$h
DB00248,DB00866,18,DB01110$h
DB00721,DB00904,48,DB00680$t
DB00201,DB01012,46,DB03615$h
DB00564,DB08883,74,DB06777$h
DB00181,DB00950,48,DB05219$t
DB00186,DB09128,48,DB00918$t
DB01200,DB00741,48,DB09268$t
DB00268,DB00381,48,DB00460$h
DB00248,DB01559,48,DB01239$h
DB01008,DB01181,48,DB04938$h
DB01615,DB00754,48,DB06819$h
DB01043,DB00187,53,DB05245$t
DB01041,DB00457,48,DB05260$h
DB00814,DB00436,69,DB00434$h
DB01021,DB08931,59,DB00255$h
DB00492,DB01143,59,DB06637$t
DB00850,DB06716,48,DB08799$h
DB06148,DB00477,46,DB00204$t
DB09270,DB08827,72,DB00660$t
DB00705,DB00334,66,DB00662$t
DB01081,DB00999,48,DB06799$t
DB01175,DB00745,46,DB01591$t
DB03793,DB00884,48,DB00724$t
DB00479,DB09084,71,DB00645$h
DB00949,DB00834,19,DB00417$t
DB01118,DB06717,72,DB09543$t
DB09242,DB01143,59,DB01102$h
DB00528,DB04861,59,DB00435$h
DB00881,DB01357,74,DB00709$h
DB13167,DB00443,48,DB00804$t
DB00195,DB00712,36,DB05265$h
DB01580,DB00590,29,DB00390$t
DB00332,DB01192,48,DB00631$t
DB04920,DB00501,72,DB06335$h
DB00744,DB00205,46,DB00301$t
DB12364,DB06736,65,DB00320$h
DB09288,DB01059,26,DB01159$t
DB00845,DB00224,46,DB01407$t
DB08816,DB08881,72,DB09119$t
DB00519,DB00622,48,DB13783$t
DB01608,DB03754,66,DB06654$t
DB00880,DB01020,48,DB11915$h
DB00768,DB08872,48,DB11135$t
DB01222,DB00436,82,DB00517$h
DB01224,DB00818,19,DB00885$h
DB00972,DB06288,15,DB01107$h
DB01171,DB01156,46,DB00208$h
