Drug1_ID,Drug2_ID,Y
DB01583,DB14669,6
DB00227,DB01380,3
DB00533,DB06335,1
DB00242,DB00528,22
DB00384,DB00808,1
DB00665,DB01213,1
DB00471,DB00328,0
DB01251,DB00264,12
DB00953,DB13956,1
DB01558,DB13946,1
DB01012,DB01165,0
DB01126,DB00637,0
DB00499,DB09330,11
DB01576,DB09235,8
DB01023,DB01611,5
DB08865,DB00273,3
DB01283,DB00323,1
DB00432,DB01587,1
DB09327,DB09068,0
DB00202,DB00656,2
DB00091,DB12301,0
DB01355,DB13874,0
DB00187,DB01211,5
DB04841,DB04951,0
DB00642,DB01262,2
DB01030,DB01196,2
DB00682,DB00818,4
DB04845,DB12245,0
DB01261,DB05676,3
DB00877,DB11737,0
DB00605,DB01129,1
DB00737,DB01580,2
DB01558,DB01062,7
DB00234,DB00402,29
DB00946,DB01280,18
DB06678,DB00285,0
DB06204,DB04841,7
DB00444,DB05294,0
DB01190,DB00615,3
DB05239,DB00783,16
DB13952,DB01259,0
DB12693,DB11823,2
DB00315,DB00191,0
DB01408,DB04743,9
DB04938,DB01645,0
DB00202,DB00270,15
DB00491,DB01120,17
DB09288,DB01026,0
DB00625,DB01409,7
DB00176,DB09034,7
DB00897,DB01274,1
DB01295,DB01577,6
DB09079,DB00717,0
DB01337,DB00246,2
DB01245,DB00246,2
DB00972,DB00717,0
DB13139,DB15444,16
DB00196,DB01297,15
DB00951,DB11901,1
DB00270,DB00313,5
DB01024,DB00555,3
DB00845,DB01137,5
DB00862,DB09227,0
DB01403,DB00677,6
DB01558,DB06716,2
DB00546,DB11855,7
DB00203,DB11362,4
DB00420,DB00677,6
DB00518,DB09119,3
DB09166,DB01418,0
DB00700,DB00787,10
DB09289,DB09280,3
DB00394,DB00946,44
DB00351,DB00615,3
DB04957,DB00755,0
DB09039,DB13879,4
DB00972,DB00945,0
DB06700,DB00898,7
DB00554,DB01224,1
DB00738,DB14538,19
DB01327,DB06335,1
DB14126,DB12532,0
DB00672,DB00993,1
DB08910,DB04076,0
DB00206,DB06725,6
DB01367,DB04898,26
DB09285,DB06702,1
DB01002,DB00201,0
DB00263,DB12141,5
DB09555,DB06176,5
DB00409,DB00633,2
DB14068,DB06736,6
DB00182,DB00343,13
DB00204,DB01405,5
DB00474,DB01591,7
DB00717,DB00607,3
DB05246,DB00889,5
DB00586,DB00315,0
DB01138,DB11642,11
DB00820,DB11921,3
DB09071,DB01151,0
DB00946,DB00647,0
DB00841,DB00962,1
DB09244,DB00631,27
DB00421,DB09185,10
DB04839,DB01024,11
DB00315,DB04946,2
DB01135,DB01224,2
DB06791,DB09227,20
DB04844,DB00468,0
DB00220,DB01405,5
DB06789,DB00656,0
DB09351,DB06729,0
DB00191,DB00465,9
DB00951,DB00186,6
DB00696,DB00374,8
DB01193,DB00699,48
DB14541,DB01380,3
DB00250,DB00176,0
DB01623,DB00744,0
DB00866,DB09185,2
DB01333,DB01043,1
DB01168,DB14538,2
DB11827,DB00668,6
DB01283,DB04743,18
DB01118,DB01411,0
DB00255,DB01029,0
DB09338,DB13943,10
DB08875,DB00471,0
DB14669,DB00834,6
DB00604,DB00476,0
DB09256,DB06589,0
DB00214,DB04856,0
DB09288,DB00294,1
DB09295,DB09026,79
DB00861,DB04871,1
DB01199,DB06470,2
DB04861,DB12319,0
DB01193,DB00810,0
DB00753,DB12371,9
DB06480,DB09076,6
DB13946,DB05039,47
DB00489,DB01229,2
DB12887,DB09238,0
DB00706,DB00370,0
DB00270,DB01143,13
DB00546,DB06700,2
DB00734,DB01059,0
DB01396,DB13952,3
DB00783,DB12319,0
DB08808,DB00706,27
DB00193,DB09227,0
DB00906,DB13954,3
DB00698,DB01587,1
DB01274,DB00177,0
DB00264,DB12332,0
DB00661,DB00196,0
DB00365,DB00356,0
DB09102,DB09068,0
DB06292,DB13874,0
DB06216,DB12537,2
DB08502,DB08875,0
DB00647,DB04953,2
DB00790,DB06230,1
DB06201,DB06470,2
DB00458,DB01297,0
DB01395,DB01406,0
DB00908,DB00675,3
DB00914,DB00891,12
DB00500,DB00390,1
DB00625,DB00539,5
DB06287,DB00778,0
DB01289,DB00695,12
DB01165,DB00301,4
DB09214,DB09231,15
DB00334,DB05294,5
DB01059,DB05039,5
DB00495,DB00945,18
DB00836,DB01067,17
DB01155,DB11978,5
DB05246,DB01396,14
DB01114,DB06216,5
DB06512,DB00916,6
DB00482,DB00705,0
DB12015,DB06413,3
DB06410,DB01410,6
DB04868,DB00745,3
DB00295,DB01183,6
DB06654,DB13944,1
DB00622,DB01026,0
DB00871,DB06678,9
DB01212,DB06228,1
DB14185,DB00683,0
DB11828,DB12070,0
DB00541,DB06813,2
DB00418,DB00631,13
DB00904,DB00440,0
DB01656,DB00448,3
DB00454,DB04948,12
DB09239,DB01154,3
DB00379,DB06413,3
DB01544,DB01357,0
DB01611,DB14066,2
DB01256,DB13874,0
DB09054,DB08906,3
DB00628,DB06209,1
DB12026,DB09185,0
DB00389,DB00806,1
DB01136,DB01395,15
DB14538,DB05676,3
DB09327,DB00495,0
DB01412,DB00665,10
DB01263,DB01580,5
DB01628,DB00863,1
DB01098,DB01071,0
DB01076,DB00446,0
DB00158,DB05676,1
DB00598,DB00875,39
DB08877,DB00909,20
DB00960,DB01062,7
DB06446,DB09068,2
DB00951,DB08906,11
DB00006,DB01101,18
DB00668,DB09235,69
DB00508,DB01041,7
DB00444,DB00648,3
DB00361,DB00924,51
DB00594,DB01244,15
DB00688,DB00978,11
DB00328,DB09167,0
DB15035,DB00458,0
DB11730,DB11586,3
DB00496,DB12332,0
DB00731,DB00343,0
DB09071,DB11730,0
DB00820,DB00394,3
DB01124,DB00224,6
DB12978,DB00582,0
DB09061,DB08896,0
DB01054,DB00246,5
DB01396,DB00188,5
DB01412,DB00672,10
DB15444,DB01264,4
DB00718,DB00323,1
DB00482,DB05015,0
DB11986,DB00186,0
DB00647,DB00962,2
DB02709,DB00745,3
DB00700,DB01050,6
DB14185,DB01036,7
DB14539,DB01166,0
DB00714,DB00421,0
DB12010,DB11952,1
DB09061,DB05246,2
DB00590,DB00905,13
DB04557,DB00412,0
DB01097,DB00559,3
DB00197,DB00819,12
DB00244,DB00718,57
DB00897,DB00531,0
DB00953,DB08877,1
DB04953,DB00940,7
DB01104,DB09225,2
DB00613,DB01621,5
DB00242,DB01168,2
DB01268,DB09198,17
DB01412,DB00813,6
DB04889,DB00571,0
DB08808,DB00701,0
DB01015,DB01254,67
DB00328,DB01254,2
DB01236,DB04794,0
DB00279,DB11757,16
DB00593,DB04855,14
DB13954,DB11642,11
DB00295,DB00737,2
DB00165,DB01135,1
DB13783,DB00760,1
DB01103,DB11703,0
DB00862,DB01204,0
DB04829,DB00316,0
DB09076,DB11986,4
DB00392,DB00182,6
DB00759,DB00957,11
DB01118,DB00338,3
DB08877,DB07615,20
DB09090,DB01252,17
DB01274,DB13944,1
DB00734,DB08897,7
DB13952,DB00977,3
DB12457,DB11753,3
DB09288,DB00613,0
DB08895,DB05521,0
DB04953,DB00543,7
DB08875,DB06413,0
DB00593,DB00402,29
DB09236,DB00261,5
DB14011,DB08880,1
DB06414,DB00576,0
DB09068,DB01242,0
DB11273,DB00633,45
DB01036,DB01611,0
DB00247,DB00540,7
DB01656,DB09078,3
DB01177,DB00502,4
DB00669,DB11859,2
DB11952,DB11828,0
DB01254,DB08903,5
DB11641,DB00316,3
DB01544,DB12537,2
DB01151,DB01275,0
DB00280,DB06216,5
DB01327,DB00349,1
DB05239,DB01406,0
DB00496,DB00938,31
DB11156,DB01384,78
DB01223,DB11779,0
DB00247,DB07348,4
DB01175,DB00439,0
DB00799,DB00343,0
DB00635,DB01137,43
DB00916,DB01384,3
DB00471,DB01393,22
DB01232,DB00679,5
DB00813,DB06663,0
DB00818,DB01169,5
DB00541,DB11978,16
DB11979,DB01174,3
DB09245,DB12278,7
DB00347,DB00669,2
DB00191,DB00808,8
DB09071,DB01234,3
DB12371,DB00604,0
DB01015,DB01177,67
DB00968,DB06153,6
DB00304,DB01380,4
DB00470,DB01254,1
DB13946,DB00916,0
DB12026,DB00444,1
DB02845,DB00185,2
DB00960,DB00208,0
DB06282,DB13943,1
DB00897,DB00675,0
DB11943,DB00495,3
DB09054,DB00197,3
DB14542,DB00396,0
DB00605,DB01242,1
DB00563,DB14975,4
DB01580,DB00794,11
DB05351,DB06589,30
DB06290,DB01395,0
DB00872,DB09071,0
DB00593,DB01580,25
DB00623,DB01171,74
DB00794,DB00780,0
DB00811,DB01036,1
DB00377,DB00412,0
DB06228,DB13857,6
DB00350,DB12010,0
DB01191,DB09330,11
DB06510,DB00421,0
DB11828,DB01764,0
DB00933,DB00317,0
DB01295,DB00393,25
DB05812,DB01411,0
DB00227,DB06605,0
DB04841,DB09083,20
DB06736,DB11817,1
DB01037,DB05229,26
DB11640,DB12161,5
DB00820,DB00928,1
DB00589,DB06654,0
DB00454,DB08873,0
DB00805,DB06725,9
DB09076,DB04861,0
DB14011,DB00829,2
DB00334,DB09229,24
DB00715,DB00726,0
DB00421,DB00887,10
DB00418,DB00402,29
DB00182,DB00982,1
DB00500,DB00813,1
DB11689,DB01067,0
DB00206,DB00669,2
DB00461,DB00812,2
DB00987,DB11837,0
DB11273,DB08865,0
DB11978,DB11827,1
DB00706,DB11817,1
DB01159,DB01580,2
DB00590,DB12093,24
DB01303,DB00499,0
DB00719,DB09083,5
DB09080,DB06726,6
DB01228,DB00889,5
DB08918,DB00792,0
DB00502,DB00283,5
DB00252,DB00951,4
DB12301,DB01095,0
DB00467,DB01611,5
DB04817,DB05018,1
DB08815,DB00401,8
DB00898,DB00541,3
DB14533,DB08930,30
DB00412,DB04574,6
DB00402,DB00343,0
DB00712,DB00628,1
DB11581,DB00949,3
DB09039,DB09167,0
DB01149,DB00285,0
DB13345,DB01411,0
DB00872,DB00690,10
DB06446,DB00877,36
DB00862,DB09235,0
DB00496,DB00915,2
DB00384,DB01026,0
DB01410,DB01184,0
DB04840,DB00494,0
DB13003,DB00580,23
DB00843,DB13139,0
DB00730,DB06480,1
DB09079,DB06670,4
DB01466,DB01128,0
DB14068,DB01120,17
DB00222,DB06663,6
DB09244,DB00177,13
DB01191,DB00418,3
DB00484,DB01116,34
DB14575,DB00313,0
DB01029,DB01583,0
DB12483,DB12500,4
DB01355,DB00238,0
DB01408,DB00195,6
DB04871,DB00471,0
DB09232,DB11827,17
DB00333,DB08811,2
DB01192,DB00619,0
DB00035,DB00359,1
DB00612,DB00628,1
DB01142,DB12093,2
DB09289,DB09231,0
DB00444,DB01069,51
DB13879,DB08827,0
DB00540,DB09080,9
DB11995,DB00541,1
DB01067,DB04574,6
DB00851,DB08893,1
DB09074,DB00439,1
DB04825,DB09039,5
DB14011,DB09017,2
DB00451,DB00591,3
DB00787,DB11652,16
DB00248,DB06016,48
DB01580,DB00349,0
DB00656,DB00589,21
DB13074,DB00461,6
DB00780,DB02709,26
DB01072,DB00889,5
DB01262,DB12612,2
DB04896,DB00474,3
DB05271,DB11753,0
DB06670,DB14840,4
DB00409,DB00321,7
DB07615,DB08907,17
DB00987,DB08882,0
DB00682,DB00701,4
DB08439,DB04574,1
DB01544,DB08815,2
DB09054,DB03010,0
DB11652,DB00476,0
DB06777,DB06730,6
DB13919,DB04552,33
DB01656,DB06201,3
DB00932,DB00539,4
DB09143,DB00446,0
DB00294,DB00598,1
DB00244,DB00404,1
DB00186,DB00563,0
DB01039,DB01289,17
DB06736,DB00918,1
DB00951,DB00253,11
DB12500,DB05676,3
DB00674,DB00439,0
DB00277,DB08875,0
DB00188,DB06480,0
DB13943,DB00615,3
DB00712,DB00188,0
DB00877,DB01201,3
DB00783,DB00701,0
DB00862,DB01166,5
DB06738,DB11632,0
DB00198,DB11560,1
DB11652,DB00379,0
DB13928,DB01015,12
DB01222,DB06813,2
DB09128,DB00682,2
DB11619,DB00136,3
DB00736,DB01319,30
DB07615,DB13174,0
DB06702,DB08873,0
DB00244,DB00414,28
DB01104,DB06412,0
DB00599,DB01223,6
DB12887,DB06587,0
DB06201,DB06594,2
DB00799,DB00783,0
DB00949,DB04832,2
DB01251,DB00477,6
DB15444,DB04855,4
DB00321,DB00428,3
DB00712,DB01059,38
DB15035,DB09073,0
DB00780,DB00206,2
DB00554,DB11633,0
DB00367,DB13952,3
DB00213,DB00740,1
DB00402,DB01067,1
DB00401,DB00788,6
DB01054,DB01435,6
DB00568,DB01297,25
DB01394,DB06412,0
DB01069,DB06813,1
DB09183,DB00238,0
DB12371,DB00808,8
DB04948,DB00209,7
DB00176,DB09054,0
DB00186,DB00213,1
DB12500,DB00624,1
DB00563,DB14635,0
DB00318,DB04948,12
DB11827,DB00328,0
DB01129,DB08931,30
DB00325,DB08439,6
DB00879,DB00934,1
DB01253,DB01001,45
DB12825,DB01138,3
DB01192,DB09078,0
DB01016,DB00215,0
DB01075,DB11995,3
DB00718,DB09205,1
DB00918,DB01129,0
DB00980,DB01181,1
DB00203,DB14185,61
DB05246,DB01388,14
DB00206,DB06710,1
DB00593,DB00877,36
DB06290,DB01167,4
DB09256,DB01026,0
DB00877,DB02709,0
DB00474,DB00593,2
DB06016,DB06403,8
DB00541,DB04896,0
DB11652,DB01115,0
DB00312,DB11732,2
DB00203,DB01583,16
DB06663,DB11978,5
DB00193,DB00186,29
DB00530,DB00817,0
DB13954,DB01128,0
DB00361,DB02709,0
DB06739,DB01015,0
DB00395,DB00593,2
DB00440,DB09239,15
DB00321,DB00482,0
DB01068,DB00176,2
DB00763,DB01420,1
DB01367,DB05015,3
DB00486,DB01041,7
DB01327,DB12466,16
DB13955,DB00486,0
DB12010,DB09296,1
DB00468,DB00350,13
DB04957,DB11633,0
DB09239,DB00482,6
DB08901,DB00668,0
DB00197,DB00351,6
DB00268,DB00831,6
DB00577,DB01149,1
DB01171,DB09080,2
DB00309,DB01388,0
DB00738,DB00712,1
DB01161,DB01591,2
DB00682,DB06589,4
DB13953,DB06616,3
DB00593,DB14066,14
DB00575,DB00628,42
DB00214,DB00936,6
DB00635,DB02901,52
DB00850,DB00980,2
DB00207,DB01085,0
DB00195,DB01577,6
DB01593,DB09231,6
DB00203,DB11633,4
DB00557,DB00401,0
DB01120,DB06413,0
DB00495,DB13867,2
DB04817,DB09089,1
DB00968,DB01580,6
DB00350,DB13879,0
DB12978,DB06413,3
DB04953,DB04842,5
DB01105,DB00871,64
DB00836,DB00589,0
DB12887,DB09296,4
DB08893,DB13955,1
DB13919,DB01217,0
DB00215,DB00734,2
DB00273,DB08932,1
DB00682,DB01173,4
DB00115,DB00877,6
DB01392,DB01104,2
DB06148,DB05990,0
DB08816,DB00604,0
DB01244,DB06589,5
DB00889,DB00530,5
DB08860,DB06739,0
DB00346,DB01254,0
DB11575,DB11586,4
DB04948,DB00783,0
DB14006,DB12147,4
DB04920,DB01338,37
DB11943,DB09183,0
DB13946,DB09167,47
DB06292,DB00255,0
DB00324,DB00197,19
DB00434,DB00637,5
DB01108,DB13867,52
DB00244,DB13944,1
DB01418,DB04839,3
DB06446,DB06716,2
DB13952,DB08934,1
DB12371,DB00277,0
DB11273,DB01030,3
DB01396,DB09054,0
DB00426,DB00186,0
DB00688,DB01213,1
DB00591,DB01169,2
DB01483,DB00802,2
DB01076,DB00248,0
DB09068,DB04938,0
DB00367,DB04817,3
DB00813,DB13944,0
DB09080,DB00402,0
DB14575,DB12978,3
DB09123,DB06470,3
DB00191,DB09061,21
DB00737,DB09049,0
DB00993,DB00752,0
DB00590,DB01380,3
DB12831,DB00864,18
DB14185,DB06589,0
DB09213,DB00701,0
DB00817,DB09235,5
DB01020,DB00982,1
DB01124,DB00328,49
DB06077,DB13956,11
DB00197,DB00317,0
DB00656,DB01186,21
DB06589,DB00914,0
DB04953,DB09076,7
DB00213,DB01587,1
DB00806,DB00633,0
DB01583,DB00472,6
DB09213,DB04861,8
DB12364,DB00351,6
DB08815,DB00436,8
DB00586,DB00544,0
DB02709,DB01097,11
DB06230,DB11943,1
DB09256,DB08931,0
DB00250,DB00334,0
DB09061,DB12319,0
DB11979,DB00877,4
DB00700,DB00402,10
DB08883,DB00721,7
DB01410,DB09074,2
DB06684,DB00214,8
DB01087,DB00218,0
DB06287,DB09074,0
DB00675,DB01137,0
DB00726,DB01251,53
DB00741,DB04845,4
DB00426,DB01628,0
DB01015,DB00564,67
DB01184,DB01589,0
DB14975,DB01127,4
DB00313,DB12371,2
DB00678,DB00715,0
DB01595,DB09076,7
DB00543,DB01232,5
DB00465,DB00586,2
DB01172,DB04948,1
DB01190,DB00904,0
DB01032,DB00814,1
DB00541,DB00307,3
DB00592,DB01128,0
DB09213,DB00714,0
DB01014,DB00197,28
DB06212,DB01157,10
DB01012,DB00993,0
DB01380,DB01251,19
DB04871,DB00439,0
DB01483,DB00673,0
DB00176,DB00549,0
DB04574,DB00620,4
DB00321,DB00437,1
DB09231,DB00335,25
DB09241,DB08816,4
DB00252,DB00621,0
DB01409,DB01580,0
DB15233,DB00495,0
DB01333,DB04920,1
DB00980,DB00607,3
DB01151,DB01211,0
DB06077,DB14540,11
DB00289,DB00719,5
DB08868,DB00356,0
DB11273,DB00388,45
DB00788,DB01129,0
DB00889,DB12161,5
DB01297,DB09026,15
DB00499,DB00315,0
DB00289,DB13174,0
DB00594,DB04840,13
DB00213,DB00701,0
DB13946,DB00613,0
DB08893,DB00863,0
DB00367,DB01026,0
DB00477,DB00818,2
DB11978,DB01174,3
DB00443,DB00233,11
DB00323,DB12693,2
DB09227,DB09013,25
DB11963,DB09280,11
DB00912,DB08798,12
DB00678,DB04743,33
DB00366,DB01175,7
DB06695,DB08865,4
DB00831,DB11859,2
DB00528,DB01435,6
DB04828,DB13944,1
DB09296,DB00208,0
DB01156,DB00209,7
DB00577,DB00537,1
DB06016,DB00540,7
DB01233,DB08899,1
DB11641,DB11560,3
DB01072,DB06217,5
DB00199,DB11978,5
DB01172,DB01011,1
DB00757,DB13139,0
DB01137,DB00342,5
DB00489,DB01005,0
DB00273,DB01028,2
DB00363,DB13874,0
DB09235,DB00889,5
DB06228,DB14011,0
DB00320,DB05246,24
DB01220,DB01182,4
DB00494,DB00953,2
DB00391,DB14539,6
DB06480,DB01338,6
DB06670,DB01601,4
DB00555,DB09232,14
DB06209,DB00951,0
DB00451,DB01388,0
DB12483,DB08907,4
DB01587,DB01100,0
DB00872,DB00760,10
DB15444,DB00701,3
DB01037,DB01116,13
DB00869,DB08931,13
DB01115,DB06442,0
DB00865,DB09089,7
DB00860,DB00712,23
DB05294,DB01095,0
DB03615,DB00398,1
DB00289,DB00850,0
DB00390,DB00215,5
DB00575,DB13179,0
DB00962,DB06209,1
DB01126,DB06016,9
DB00843,DB00482,0
DB00805,DB01229,27
DB01174,DB04884,2
DB06267,DB01222,3
DB11090,DB00187,70
DB06218,DB05521,0
DB00608,DB01405,5
DB01248,DB01095,0
DB09030,DB01418,26
DB01016,DB00712,49
DB06228,DB08893,4
DB04825,DB01252,17
DB00588,DB00737,2
DB00448,DB00322,0
DB00619,DB01222,3
DB13125,DB11855,4
DB09063,DB01030,3
DB01166,DB00313,4
DB01429,DB00763,0
DB00624,DB01046,1
DB01396,DB00763,4
DB00209,DB00674,6
DB08877,DB01193,20
DB09290,DB01418,0
DB12500,DB01026,4
DB01132,DB00672,12
DB14068,DB08807,25
DB00373,DB00834,0
DB00758,DB09236,6
DB00787,DB14011,0
DB00753,DB00852,9
DB00307,DB06414,0
DB09071,DB06292,0
DB06287,DB00448,3
DB00577,DB01065,16
DB01166,DB09063,0
DB00810,DB01116,2
DB00679,DB08899,3
DB01241,DB09123,1
DB00602,DB01006,22
DB00860,DB00533,23
DB01252,DB01601,6
DB01183,DB00977,3
DB01536,DB11642,11
DB01074,DB00727,54
DB00620,DB01199,6
DB11689,DB00203,4
DB12500,DB00468,4
DB12267,DB00615,3
DB00320,DB09076,7
DB01041,DB00749,0
DB01410,DB09201,19
DB00780,DB05271,46
DB00554,DB13952,1
DB01466,DB09089,2
DB00683,DB06154,1
DB00502,DB01598,51
DB00602,DB01241,22
DB00949,DB09290,2
DB08439,DB06595,0
DB00575,DB00700,24
DB00472,DB00683,4
DB01009,DB05229,26
DB02845,DB00180,6
DB05095,DB06710,1
DB01577,DB06701,2
DB14542,DB00281,0
DB11575,DB11901,11
DB00871,DB08932,1
DB00349,DB01065,2
DB00370,DB00825,5
DB04841,DB00177,0
DB00983,DB00127,2
DB09201,DB00197,0
DB06414,DB11837,0
DB01013,DB00491,19
DB06670,DB00799,0
DB00617,DB01110,0
DB00333,DB00796,0
DB06207,DB00182,6
DB00629,DB00810,31
DB00366,DB01074,5
DB14126,DB09076,4
DB13879,DB01393,16
DB01409,DB00674,6
DB15566,DB01120,19
DB01412,DB00402,10
DB00295,DB00197,0
DB01395,DB00339,10
DB00208,DB00412,0
DB00741,DB08880,16
DB00537,DB11921,4
DB08918,DB00688,0
DB09213,DB01154,0
DB09289,DB11574,0
DB01242,DB00508,4
DB00409,DB11586,0
DB00394,DB00531,2
DB04825,DB00359,17
DB01120,DB00446,0
DB05039,DB00622,5
DB01233,DB01079,0
DB01016,DB01388,0
DB01011,DB13946,1
DB00420,DB00201,0
DB13955,DB04946,0
DB01108,DB00701,3
DB01394,DB09030,4
DB13074,DB01224,6
DB08893,DB13954,1
DB00208,DB02709,66
DB14542,DB00829,0
DB01131,DB00582,0
DB00404,DB08911,1
DB00292,DB00956,7
DB08893,DB06176,5
DB12887,DB09330,4
DB01236,DB00363,5
DB00215,DB00508,2
DB01100,DB06153,2
DB00468,DB00959,19
DB00982,DB01242,1
DB00721,DB00831,74
DB00222,DB00814,49
DB06203,DB00557,0
DB00749,DB00338,0
DB01079,DB00370,41
DB00656,DB01129,0
DB12245,DB13074,5
DB00476,DB00738,0
DB00250,DB14033,0
DB01177,DB00285,0
DB00476,DB06729,0
DB09241,DB01126,0
DB13952,DB00622,0
DB00806,DB00726,61
DB01175,DB11614,4
DB00477,DB00312,3
DB00842,DB06700,2
DB00248,DB01032,3
DB09183,DB00810,0
DB13955,DB00641,0
DB01254,DB01059,0
DB01126,DB00367,0
DB01333,DB01409,1
DB00934,DB08911,1
DB00122,DB01075,4
DB01242,DB09285,1
DB06228,DB00701,0
DB00796,DB00176,0
DB12978,DB01764,0
DB09167,DB01028,0
DB08930,DB09297,0
DB00195,DB00889,5
DB01409,DB00834,0
DB01253,DB01621,2
DB00910,DB01222,6
DB01589,DB00465,0
DB12483,DB01264,4
DB01116,DB00726,2
DB01046,DB00682,1
DB00277,DB05928,0
DB00499,DB00820,1
DB09299,DB09048,0
DB01409,DB05018,1
DB01259,DB06468,5
DB00946,DB00872,0
DB01195,DB00570,0
DB08883,DB00199,0
DB15328,DB09076,4
DB09297,DB05676,3
DB00717,DB01369,0
DB01016,DB08881,0
DB01221,DB04846,20
DB11963,DB01764,0
DB14541,DB09288,23
DB00641,DB11978,4
DB00669,DB01076,16
DB00502,DB04817,12
DB01589,DB00396,0
DB06626,DB00312,3
DB00261,DB00283,5
DB00277,DB06654,0
DB01408,DB04840,8
DB00481,DB00712,0
DB09099,DB00849,2
DB12825,DB00321,40
DB00850,DB01544,2
DB00575,DB08439,6
DB09285,DB11943,1
DB00555,DB00195,25
DB00187,DB00719,5
DB00396,DB01388,0
DB00959,DB01124,19
DB01104,DB06209,18
DB01001,DB00283,5
DB09068,DB00745,0
DB06217,DB06663,5
DB00675,DB00474,3
DB09073,DB00363,83
DB00731,DB00281,0
DB01577,DB01177,0
DB00193,DB01046,1
DB00698,DB01357,6
DB15035,DB01242,0
DB00420,DB00208,0
DB01002,DB06710,1
DB00426,DB00599,3
DB00605,DB00186,1
DB00590,DB00454,3
DB00814,DB00213,1
DB01072,DB01233,1
DB00731,DB01215,1
DB01115,DB00700,10
DB01028,DB01159,2
DB11757,DB00865,0
DB08893,DB00836,0
DB01067,DB00307,0
DB00875,DB00906,2
DB00214,DB01396,2
DB00471,DB09270,22
DB01115,DB00968,1
DB00091,DB01591,0
DB00490,DB00250,0
DB00242,DB08895,36
DB00440,DB00176,0
DB01223,DB09299,0
DB01392,DB00238,0
DB00374,DB00501,0
DB00861,DB01129,1
DB00796,DB00665,0
DB06725,DB00949,0
DB00764,DB00412,19
DB06772,DB00698,1
DB00544,DB09074,2
DB01119,DB01046,2
DB09289,DB01201,3
DB01174,DB01589,2
DB00915,DB00477,6
DB00363,DB06732,3
DB09123,DB04898,50
DB06262,DB08897,1
DB00425,DB08864,0
DB04957,DB00679,5
DB00831,DB06282,2
DB09013,DB08922,0
DB13955,DB09297,0
DB00980,DB01155,0
DB13953,DB06739,3
DB09273,DB09285,9
DB01274,DB11995,3
DB00701,DB00412,0
DB11967,DB09030,4
DB00619,DB08811,0
DB14542,DB00313,0
DB01184,DB01075,6
DB09213,DB00519,33
DB11560,DB00398,3
DB01181,DB01129,0
DB00349,DB00359,1
DB04946,DB00790,8
DB00814,DB00448,0
DB00586,DB05541,1
DB00184,DB00914,2
DB00277,DB13174,0
DB01002,DB01295,13
DB00528,DB01118,2
DB01001,DB01577,1
DB00320,DB00422,9
DB15328,DB01183,4
DB00546,DB01033,6
DB00574,DB03575,2
DB00951,DB01224,21
DB01212,DB01129,1
DB01056,DB00904,0
DB08808,DB01403,0
DB00864,DB00215,4
DB08877,DB01268,0
DB06605,DB08911,0
DB00246,DB00436,34
DB12371,DB04905,3
DB00790,DB13952,1
DB00714,DB00661,0
DB01076,DB01138,0
DB01118,DB06201,3
DB00921,DB14840,1
DB00731,DB13954,1
DB14126,DB14538,3
DB01261,DB11943,12
DB00244,DB00487,38
DB00709,DB00980,1
DB00187,DB06726,15
DB06738,DB00412,0
DB00784,DB01295,8
DB00790,DB08934,1
DB00731,DB01095,0
DB00620,DB01289,19
DB01016,DB04839,6
DB00420,DB00745,3
DB13919,DB01041,0
DB00539,DB06176,5
DB01396,DB00769,3
DB11732,DB08868,20
DB01149,DB01587,2
DB06480,DB00741,3
DB05239,DB00197,3
DB00586,DB00980,1
DB00531,DB00762,2
DB00753,DB01156,63
DB00675,DB03010,0
DB00934,DB00921,7
DB12887,DB11753,3
DB00339,DB01001,1
DB00227,DB01764,0
DB00712,DB01420,3
DB00346,DB11633,0
DB00699,DB01062,0
DB00381,DB00796,15
DB01068,DB08897,7
DB13345,DB00582,0
DB09063,DB01128,0
DB00350,DB01116,13
DB00321,DB00361,0
DB01437,DB04884,2
DB00347,DB06654,0
DB00468,DB01268,3
DB01394,DB11642,11
DB01069,DB01403,7
DB00191,DB00845,0
DB13955,DB01028,0
DB00663,DB00252,11
DB01181,DB00390,1
DB00198,DB06209,1
DB00491,DB11827,12
DB06678,DB00448,0
DB00484,DB00998,7
DB01076,DB06174,0
DB06684,DB01129,0
DB00624,DB01242,0
DB12483,DB00602,3
DB01589,DB08896,0
DB00312,DB00499,1
DB00214,DB01129,0
DB00690,DB01367,2
DB00811,DB09241,1
DB01234,DB11703,3
DB01359,DB00317,0
DB00389,DB00704,22
DB00672,DB11156,1
DB00414,DB01295,12
DB00369,DB04574,1
DB06210,DB00784,0
DB00593,DB14065,14
DB00620,DB14512,2
DB12070,DB01171,0
DB00712,DB01261,1
DB00325,DB06282,1
DB01108,DB13879,0
DB00347,DB09285,15
DB09030,DB01275,0
DB00366,DB06589,5
DB00207,DB04842,5
DB01601,DB00834,11
DB00708,DB00940,2
DB00292,DB09239,6
DB01248,DB00418,3
DB11362,DB00199,4
DB00721,DB09244,2
DB00514,DB00696,2
DB00158,DB06228,1
DB00946,DB00918,0
DB14185,DB00764,3
DB01388,DB06726,25
DB13956,DB01104,0
DB01012,DB00435,0
DB00201,DB06813,1
DB00685,DB11978,5
DB12941,DB00468,4
DB12301,DB00220,0
DB00696,DB00176,2
DB00433,DB01483,2
DB00605,DB09245,1
DB09351,DB01577,6
