Drug1_ID,Drug2_ID,Y,Neg samples
DB01628,DB00620,48,DB09262$h
DB00892,DB00909,48,DB06589$t
DB00682,DB00177,46,DB01015$t
DB01002,DB09342,48,DB00326$t
DB00706,DB04855,46,DB08918$t
DB00500,DB00282,48,DB05246$t
DB01261,DB01104,8,DB01378$h
DB01609,DB01595,74,DB00497$h
DB00921,DB01412,48,DB06738$t
DB01192,DB01161,48,DB00385$h
DB06605,DB01223,74,DB00211$t
DB00631,DB01367,48,DB01048$t
DB04898,DB00622,46,DB01126$h
DB00754,DB08883,15,DB00947$h
DB06730,DB00686,69,DB06794$t
DB00281,DB01012,46,DB09242$t
DB00964,DB00540,36,DB11730$h
DB08820,DB01319,72,DB06737$t
DB00471,DB00338,46,DB06211$h
DB00226,DB00612,59,DB01239$h
DB00350,DB01244,59,DB09499$t
DB01097,DB00282,48,DB01582$h
DB01394,DB00836,72,DB00787$t
DB06813,DB01024,72,DB00721$h
DB00402,DB00593,48,DB09267$h
DB00420,DB01463,48,DB01054$t
DB04871,DB09065,72,DB13231$h
DB00179,DB00959,48,DB00752$t
DB00668,DB06152,48,DB08795$h
DB00805,DB00340,69,DB00747$h
DB00210,DB00547,48,DB01101$h
DB00682,DB00415,5,DB00264$h
DB00599,DB01433,48,DB01193$h
DB00679,DB00660,48,DB09209$h
DB01623,DB00208,46,DB01401$h
DB00865,DB06636,46,DB01188$t
DB00864,DB00331,69,DB00189$t
DB01238,DB00285,72,DB09094$h
DB00359,DB00215,8,DB09128$h
DB13142,DB09093,74,DB01267$t
DB00880,DB01029,48,DB00349$h
DB01129,DB00736,46,DB00862$t
DB01365,DB00805,70,DB05541$h
DB00924,DB00938,48,DB00234$t
DB01612,DB00862,37,DB00857$t
DB00872,DB00748,72,DB00633$t
DB00207,DB05039,19,DB01338$h
DB00881,DB00821,48,DB00695$t
DB06414,DB01167,72,DB00647$h
DB00846,DB09269,69,DB01046$t
DB00292,DB01227,48,DB06781$h
DB00590,DB01170,59,DB00747$h
DB01282,DB00206,48,DB09289$h
DB09244,DB00521,59,DB01063$h
DB00696,DB00363,48,DB00282$h
DB00233,DB01013,48,DB00670$t
DB00956,DB00408,15,DB09555$t
DB00312,DB00631,59,DB00804$h
DB00999,DB00908,72,DB08868$h
DB00252,DB01151,3,DB00847$t
DB06292,DB00861,8,DB00275$h
DB00875,DB00346,19,DB00528$t
DB09292,DB06725,48,DB04841$t
DB04946,DB00344,19,DB06689$h
DB01440,DB09068,48,DB01032$t
DB01071,DB00215,46,DB04272$t
DB01119,DB01320,74,DB01142$h
DB00539,DB00619,46,DB01397$t
DB00401,DB00797,59,DB00627$t
DB00228,DB00752,48,DB01219$h
DB01357,DB01097,46,DB00961$h
DB12161,DB06636,46,DB09462$t
DB01045,DB04574,3,DB01202$h
DB00672,DB04846,8,DB00163$h
DB00203,DB01170,9,DB06738$h
DB01192,DB01012,46,DB01217$t
DB01244,DB00932,72,DB06414$h
DB00500,DB00687,48,DB00776$h
DB09232,DB00753,48,DB01708$h
DB00250,DB01232,46,DB01240$t
DB12161,DB04868,46,DB01333$h
DB01041,DB00790,48,DB00927$t
DB00252,DB00324,3,DB01129$h
DB00665,DB08933,72,DB00547$t
DB13142,DB01324,71,DB00839$h
DB00774,DB05271,48,DB13158$h
DB00483,DB01017,20,DB01214$t
DB09342,DB04953,48,DB01091$t
DB01324,DB00657,48,DB00364$h
DB01154,DB06144,48,DB08871$t
DB01320,DB09041,74,DB01577$h
DB00468,DB01359,59,DB01337$t
DB01194,DB00254,46,DB00385$t
DB00668,DB09245,70,DB05109$t
DB01380,DB01122,48,DB00882$t
DB01246,DB06708,72,DB09102$h
DB01261,DB00412,46,DB06706$t
DB08903,DB01274,19,DB00339$t
DB00799,DB08881,72,DB00989$t
DB08807,DB09216,36,DB01044$t
DB01174,DB00323,48,DB00487$t
DB08912,DB00946,74,DB00775$t
DB01418,DB00554,5,DB01410$h
DB00780,DB01064,48,DB05245$t
DB00498,DB00301,11,DB01268$h
DB00648,DB01232,74,DB01106$h
DB01209,DB13025,48,DB00270$t
DB01384,DB01185,73,DB08816$t
DB00852,DB00373,24,DB01578$t
DB00339,DB09120,46,DB01418$t
DB00728,DB03615,39,DB00528$t
DB01224,DB04920,48,DB00836$h
DB01247,DB02638,59,DB00911$t
DB11362,DB05812,72,DB00301$t
DB00402,DB00220,46,DB01327$h
DB12026,DB00199,46,DB01250$h
DB09232,DB00742,48,DB01414$t
DB00668,DB00612,24,DB00724$t
DB01337,DB00653,20,DB01184$h
DB05812,DB08933,72,DB00140$t
DB00420,DB01219,48,DB08881$h
DB09292,DB01020,48,DB03756$h
DB00490,DB00477,46,DB01023$h
DB01071,DB00257,46,DB01081$h
DB01359,DB01001,13,DB01627$h
DB01131,DB00446,46,DB00583$h
DB00692,DB08907,48,DB00288$h
DB00317,DB04855,46,DB06742$t
DB00628,DB00484,15,DB00651$h
DB00784,DB00821,48,DB00203$t
DB00543,DB09118,46,DB13925$h
DB11609,DB00980,48,DB08884$h
DB01189,DB00598,48,DB00664$h
DB00860,DB00582,72,DB00380$h
DB00557,DB00413,31,DB08864$t
DB00318,DB01215,48,DB11636$h
DB00898,DB00653,15,DB06684$h
DB01267,DB00906,48,DB01579$h
DB00474,DB09286,48,DB00634$t
DB00688,DB00655,48,DB00280$t
DB01267,DB00373,24,DB09099$h
DB00433,DB01209,48,DB11235$h
DB00685,DB01390,66,DB01228$h
DB01245,DB01210,53,DB06403$h
DB00280,DB09082,19,DB00551$t
DB09449,DB00695,56,DB00698$h
DB00988,DB01236,81,DB01327$h
DB08994,DB08887,5,DB00425$h
DB00231,DB01618,48,DB00670$t
DB00334,DB00458,46,DB04743$h
DB06724,DB00663,2,DB09241$h
DB00564,DB00753,3,DB00592$h
DB00487,DB06723,66,DB06739$h
DB00712,DB01026,46,DB00674$t
DB01200,DB00936,8,DB00863$t
DB00997,DB00343,46,DB00897$t
DB04855,DB04953,19,DB06795$t
DB00683,DB00220,72,DB00922$t
DB00433,DB08873,46,DB06794$t
DB00238,DB00420,3,DB08881$h
DB01198,DB01018,48,DB09462$t
DB04794,DB08992,48,DB09042$h
DB00641,DB01181,72,DB01611$h
DB00266,DB04575,11,DB06825$t
DB06684,DB00734,48,DB01406$t
DB01320,DB05812,72,DB01047$t
DB11315,DB00295,48,DB09241$h
DB09065,DB01211,72,DB11596$t
DB00682,DB00227,46,DB09112$t
DB00515,DB01078,57,DB09020$t
DB00586,DB00502,48,DB13747$t
DB00699,DB01321,48,DB08913$t
DB06196,DB00035,48,DB00933$h
DB00682,DB00560,72,DB00654$t
DB00346,DB00401,59,DB09112$t
DB09281,DB01222,2,DB00564$h
DB00277,DB00227,46,DB06770$t
DB00605,DB01009,48,DB00385$t
DB00945,DB00635,48,DB00963$t
DB13323,DB01104,48,DB13873$h
DB01551,DB00703,48,DB00337$t
DB00611,DB01595,48,DB09069$h
DB00798,DB13167,71,DB01062$t
DB00537,DB01142,19,DB00647$h
DB09224,DB00540,48,DB08899$t
DB00736,DB08933,72,DB00631$h
DB11915,DB00420,46,DB06707$t
DB01171,DB01623,48,DB05271$h
DB00313,DB04841,48,DB06707$h
DB01065,DB09198,46,DB00852$h
DB00547,DB00487,48,DB00115$h
DB01609,DB06148,74,DB01061$t
DB04839,DB05109,74,DB00455$h
DB00564,DB06789,3,DB00645$h
DB01221,DB01239,48,DB00614$h
DB00524,DB00968,48,DB06709$t
DB00376,DB01199,48,DB11575$h
DB00182,DB00703,71,DB00555$h
DB00518,DB00619,46,DB00710$t
DB00794,DB00401,74,DB00166$t
DB06201,DB00850,48,DB01553$t
DB00813,DB00395,48,DB09069$t
DB01224,DB00313,48,DB00337$t
DB06636,DB00705,46,DB13167$h
DB00475,DB01558,48,DB00485$t
DB00750,DB00356,48,DB01030$t
DB04951,DB05812,72,DB00247$h
DB00182,DB00557,75,DB00980$h
DB00543,DB00451,81,DB01656$t
DB00307,DB00468,46,DB00705$h
DB00231,DB01563,48,DB00989$h
DB11126,DB09232,69,DB00573$h
DB09270,DB00694,72,DB01245$h
DB08912,DB00327,74,DB00732$t
DB00347,DB00257,46,DB01603$t
DB00252,DB00374,74,DB11268$t
DB01174,DB01183,3,DB08964$h
DB00091,DB06718,79,DB00746$h
DB01626,DB00876,59,DB00498$h
DB01229,DB00310,48,DB01246$h
DB00371,DB13025,48,DB13231$h
DB00542,DB00531,48,DB00834$h
DB00469,DB00655,48,DB01169$t
DB09083,DB00320,72,DB01576$t
DB00772,DB00268,46,DB00669$t
DB00646,DB09268,69,DB00939$h
DB08893,DB01156,46,DB00362$h
DB00206,DB00905,59,DB00309$t
DB09477,DB01009,48,DB00477$t
DB08901,DB00091,46,DB00655$t
DB01351,DB01367,59,DB01188$h
DB01016,DB00195,8,DB01436$h
DB00563,DB00511,57,DB01626$t
DB00669,DB04946,48,DB06697$t
DB01200,DB01071,48,DB00504$h
DB00611,DB00747,48,DB00438$t
DB01154,DB00796,59,DB00140$t
DB01224,DB00224,72,DB00527$h
DB00598,DB00708,53,DB06148$t
DB01173,DB00844,15,DB00162$t
DB00402,DB00343,46,DB08795$t
DB05246,DB09119,46,DB09230$t
DB01035,DB06699,19,DB00255$t
DB00295,DB09063,72,DB00900$t
DB08877,DB01232,72,DB01176$h
DB04855,DB00224,72,DB01582$h
DB00202,DB00780,20,DB00213$t
DB00807,DB13872,48,DB09135$t
DB00387,DB01339,48,DB00319$t
DB06207,DB00608,72,DB00591$h
DB00682,DB00359,46,DB01074$h
DB09068,DB00264,46,DB00955$t
DB08910,DB00268,31,DB11574$h
DB06335,DB00619,72,DB00906$h
DB00633,DB00747,48,DB01208$h
DB00615,DB08895,74,DB00972$h
DB00852,DB00831,60,DB08983$h
DB01222,DB00199,72,DB00992$h
DB00860,DB00619,46,DB01057$t
DB01253,DB06288,48,DB02703$h
DB00337,DB01177,48,DB01020$h
DB01041,DB06144,15,DB00664$t
DB00748,DB06717,72,DB06715$h
DB06212,DB00363,72,DB01396$t
DB00975,DB01275,48,DB08991$h
DB00790,DB01275,48,DB00967$t
DB00404,DB00344,48,DB09030$h
DB00204,DB06825,19,DB11126$h
DB00904,DB01319,46,DB06213$h
DB00458,DB00952,48,DB12070$h
DB00554,DB00821,48,DB00254$h
DB00670,DB00363,48,DB05521$t
DB00611,DB00606,48,DB09015$h
DB00813,DB01551,48,DB01325$h
DB00371,DB04896,48,DB00324$h
DB01320,DB00486,15,DB06402$h
DB00744,DB01059,26,DB00202$h
DB08860,DB00370,72,DB06764$h
DB00699,DB01394,48,DB01075$t
DB00963,DB00399,48,DB00745$h
DB06203,DB05521,46,DB00987$t
DB00908,DB01157,72,DB00640$h
DB01251,DB00636,8,DB00747$h
DB00648,DB11730,74,DB00546$h
DB00215,DB05039,19,DB01004$t
DB06700,DB00921,63,DB08799$h
DB00258,DB09238,69,DB09075$h
DB00448,DB00205,46,DB03585$h
DB01002,DB00427,48,DB00668$h
DB01267,DB01239,48,DB00440$h
DB00850,DB01588,48,DB00531$t
DB01224,DB00731,69,DB09185$t
DB00238,DB00401,74,DB00740$h
DB01018,DB09120,46,DB01511$t
DB01169,DB01067,69,DB00366$t
DB01401,DB13158,48,DB00769$t
DB00572,DB00804,48,DB01299$h
DB00946,DB04918,5,DB06216$h
DB00421,DB00703,48,DB08994$t
DB09292,DB04743,48,DB01089$h
DB01551,DB00903,48,DB01414$t
DB12598,DB01211,69,DB00256$t
DB01028,DB00857,46,DB00570$t
DB01351,DB09167,3,DB01176$h
DB00353,DB00401,48,DB00441$t
DB00511,DB01211,72,DB01135$t
DB08938,DB00547,2,DB00990$t
DB00749,DB00620,48,DB00940$t
DB05271,DB08907,48,DB00988$h
DB00972,DB00737,15,DB06718$h
DB00461,DB00287,69,DB04835$h
DB01170,DB00765,59,DB08887$h
DB08814,DB00972,5,DB00933$h
DB00298,DB01227,48,DB00530$t
DB00334,DB00482,46,DB00223$t
DB05271,DB01275,48,DB01403$h
DB00590,DB00528,59,DB01438$h
DB00834,DB00663,69,DB00351$h
DB08987,DB00484,15,DB00751$h
DB00521,DB01396,53,DB00637$t
DB01418,DB00281,46,DB00625$t
DB01618,DB00909,48,DB00482$h
DB00997,DB08865,72,DB01370$t
DB09082,DB00203,46,DB04967$t
DB00541,DB00091,46,DB09047$h
DB00897,DB04844,48,DB04840$t
DB00628,DB09128,48,DB00944$t
DB06711,DB00195,24,DB00517$t
DB01275,DB08976,36,DB00759$t
DB00875,DB01086,48,DB00590$t
DB09070,DB06403,59,DB00727$t
DB01076,DB00468,72,DB01164$h
DB01195,DB01356,19,DB06766$h
DB01168,DB00524,59,DB09291$t
DB09078,DB06825,19,DB01144$h
DB00571,DB00736,46,DB09342$h
DB01201,DB01171,3,DB00120$t
DB00977,DB08439,80,DB00180$t
DB11575,DB08881,72,DB01196$t
DB00223,DB06717,72,DB09102$t
DB00852,DB13025,60,DB01602$h
DB01198,DB01595,48,DB09215$h
DB00598,DB01097,36,DB00794$t
DB00284,DB00215,8,DB08976$h
DB01295,DB00211,53,DB13450$t
DB00188,DB01078,57,DB06243$t
DB00584,DB00612,48,DB04844$h
DB00178,DB01196,74,DB13179$t
DB03585,DB09216,48,DB01002$h
DB06723,DB04574,2,DB01600$t
DB01466,DB00494,48,DB00856$t
DB00723,DB09245,70,DB06204$t
DB00275,DB01399,48,DB09265$h
DB00708,DB01595,48,DB08916$h
DB00821,DB09216,48,DB00933$t
DB00276,DB00908,46,DB00697$t
DB08903,DB04953,19,DB01096$t
DB01174,DB00201,3,DB06816$h
DB01320,DB06401,74,DB01112$t
DB01186,DB00921,48,DB12026$h
DB00252,DB00918,3,DB00916$h
DB08954,DB01088,52,DB00841$h
DB00794,DB00829,3,DB00998$h
DB00706,DB00363,46,DB00744$t
DB01349,DB08439,48,DB08875$t
DB00753,DB09118,48,DB00764$t
DB01211,DB00273,46,DB00820$h
DB06770,DB06697,46,DB00294$h
DB00753,DB00391,48,DB01319$h
DB01624,DB01615,48,DB09167$t
DB00691,DB01136,48,DB00812$h
DB00244,DB00959,48,DB01613$t
DB00216,DB00298,48,DB00499$t
DB09167,DB00178,72,DB01141$h
DB09280,DB09071,74,DB00326$t
DB00571,DB09238,59,DB00392$h
DB00178,DB00691,48,DB01606$h
DB01224,DB00241,48,DB05039$h
DB09343,DB05381,72,DB01048$t
DB01242,DB01113,48,DB05266$h
DB01626,DB11362,59,DB06263$t
DB00421,DB00784,36,DB00569$h
DB00679,DB01209,48,DB12483$t
DB00790,DB01240,59,DB00892$t
DB00788,DB00277,46,DB06707$t
DB01167,DB00364,66,DB01233$t
DB12070,DB09065,72,DB00295$t
DB11348,DB00270,69,DB09054$t
DB01394,DB00845,72,DB00293$t
DB01180,DB00939,48,DB04575$h
DB00814,DB00630,48,DB01610$t
DB12598,DB08887,5,DB09034$h
DB06738,DB06204,15,DB00275$h
DB00750,DB01175,48,DB08954$h
DB00661,DB00254,46,DB11610$t
DB00323,DB00715,48,DB01029$h
DB00327,DB00703,48,DB00326$t
DB00218,DB00346,19,DB00459$t
DB01151,DB00736,46,DB09283$t
DB00321,DB00678,46,DB01105$t
DB01002,DB01367,48,DB01117$t
DB01228,DB00496,46,DB00859$h
DB00752,DB01359,59,DB08922$h
DB08903,DB00938,19,DB07615$h
DB00921,DB00527,15,DB00599$h
DB00277,DB00257,46,DB09272$t
DB00373,DB08797,36,DB09211$t
DB01260,DB01059,48,DB01627$t
DB00980,DB02703,72,DB00480$h
DB06589,DB01234,72,DB01413$t
DB01201,DB00615,3,DB00440$h
DB08868,DB04871,46,DB09061$t
DB00541,DB09065,72,DB00456$h
DB01319,DB00454,48,DB04835$h
DB09039,DB00983,19,DB13450$t
DB01018,DB01264,72,DB06819$t
DB01193,DB08918,72,DB00635$h
DB01397,DB00838,48,DB00675$t
DB01200,DB11574,48,DB09053$t
DB00908,DB08820,72,DB00627$h
DB09244,DB00866,59,DB01392$h
DB00294,DB08907,69,DB06210$t
DB01609,DB00180,74,DB05812$h
DB00571,DB06292,48,DB01336$t
DB00945,DB01401,48,DB00191$t
DB00376,DB00979,48,DB05676$t
DB08896,DB00196,46,DB00795$t
DB01263,DB00996,48,DB00175$h
DB00433,DB00835,48,DB00243$h
DB09245,DB00457,59,DB00524$h
DB08971,DB09070,72,DB00611$h
DB01353,DB00697,48,DB00936$t
DB00474,DB00492,59,DB00866$t
DB00821,DB00685,26,DB00551$t
DB06237,DB00436,9,DB01324$h
DB00521,DB09288,36,DB00671$t
DB00951,DB01390,66,DB00462$t
DB01595,DB09017,48,DB00278$t
DB00564,DB05812,72,DB00665$h
DB01219,DB06717,72,DB00845$t
DB01100,DB08820,72,DB00104$h
DB00744,DB00268,46,DB00267$t
DB00997,DB01023,72,DB09499$h
DB01081,DB00470,15,DB00354$h
DB13142,DB01133,74,DB00807$h
DB00189,DB00588,48,DB00846$t
DB04868,DB00529,19,DB13450$h
DB00835,DB01023,46,DB08801$t
DB00246,DB00222,69,DB01088$h
DB01232,DB06663,19,DB01466$t
DB00744,DB00972,48,DB09212$h
DB00575,DB08822,48,DB01107$h
DB00559,DB00741,74,DB01042$h
DB01162,DB00867,4,DB00687$t
DB00234,DB01319,46,DB01626$t
DB00755,DB01275,48,DB08807$t
DB00588,DB01142,48,DB09235$t
DB00385,DB00963,71,DB01093$h
DB00539,DB09120,46,DB01576$t
DB00325,DB00678,48,DB00541$h
DB00327,DB09068,48,DB03796$h
DB00972,DB01154,15,DB00461$t
DB00972,DB08971,48,DB00590$h
DB01196,DB00661,46,DB01333$h
DB01002,DB01161,48,DB04574$h
DB00831,DB01466,48,DB01426$t
DB06700,DB00805,63,DB01115$t
DB00250,DB01095,46,DB00498$t
DB01076,DB00412,46,DB09018$t
DB01708,DB12332,46,DB02513$t
DB00801,DB09345,48,DB01184$h
DB01045,DB04898,3,DB00879$h
DB00368,DB06704,69,DB09075$h
DB01197,DB01357,74,DB01039$h
DB00422,DB06702,76,DB00861$t
DB11915,DB01601,46,DB09352$h
DB00641,DB02703,72,DB00163$t
DB00326,DB00774,71,DB01288$h
DB00819,DB00794,48,DB04938$t
DB00204,DB00543,19,DB11342$t
DB00214,DB01021,59,DB06690$t
DB00559,DB01393,74,DB00421$t
DB01614,DB01219,48,DB09008$t
DB00935,DB00866,24,DB09499$t
DB00813,DB05271,31,DB08881$t
DB09280,DB09068,74,DB00938$t
DB00263,DB01420,8,DB01009$h
DB00802,DB00373,53,DB00180$t
DB09235,DB00964,48,DB08860$h
DB00956,DB00865,68,DB08439$h
DB09330,DB00730,74,DB00415$h
DB00831,DB09017,48,DB00219$t
DB09279,DB00722,48,DB00798$t
DB01418,DB01583,5,DB00553$h
DB00499,DB01104,46,DB01501$h
DB11079,DB01708,48,DB00195$h
DB00934,DB01156,46,DB13158$t
DB01174,DB01154,3,DB00635$h
DB01421,DB13783,71,DB00799$h
DB11730,DB00308,32,DB00988$t
DB00784,DB00999,69,DB08954$t
DB00793,DB01427,48,DB09034$t
DB08976,DB02187,48,DB01022$t
DB01201,DB04861,74,DB01062$h
DB00762,DB09063,72,DB00728$t
DB01324,DB09236,59,DB08911$h
DB09242,DB00178,59,DB04576$h
DB01086,DB08883,15,DB02546$t
DB08981,DB00429,69,DB08932$h
DB00602,DB00263,46,DB00335$h
DB00735,DB09215,48,DB01357$t
DB00252,DB08864,74,DB00207$t
DB00476,DB01366,84,DB00788$h
DB01222,DB00732,21,DB00400$t
DB07615,DB01254,5,DB00367$h
DB00801,DB04844,48,DB00873$h
DB08895,DB00673,72,DB09030$t
DB00615,DB00571,3,DB06782$h
DB00977,DB00555,74,DB00833$t
DB00805,DB00809,69,DB06708$t
DB00852,DB01621,60,DB01578$h
DB00647,DB09063,72,DB00492$h
DB00657,DB08931,48,DB00290$t
DB00401,DB01214,48,DB00803$h
DB00813,DB01247,48,DB00462$t
DB00699,DB00398,48,DB01085$h
DB09026,DB00972,36,DB00498$t
DB01355,DB01115,59,DB00332$t
DB09095,DB00232,82,DB12483$t
DB00247,DB00818,48,DB05246$t
DB01200,DB00703,48,DB00628$h
DB01320,DB01211,76,DB01093$t
DB01174,DB00933,48,DB01212$h
DB00280,DB00904,19,DB01377$t
DB00591,DB00817,48,DB00793$t
DB00540,DB00450,15,DB00440$h
DB05676,DB00310,69,DB00843$t
DB06268,DB01097,46,DB00223$t
DB02546,DB01252,69,DB00349$h
DB06605,DB00163,5,DB01182$t
DB09295,DB00768,48,DB11828$t
DB00014,DB01092,57,DB01423$t
DB00191,DB01366,48,DB12161$h
DB00850,DB01136,59,DB01427$h
DB01009,DB06739,48,DB01618$h
DB04868,DB09330,72,DB09138$h
DB01045,DB00783,3,DB09034$h
DB00976,DB00450,19,DB01026$t
DB01367,DB04946,48,DB00374$h
DB00679,DB00967,72,DB08967$t
DB00423,DB01017,15,DB00260$t
DB01136,DB06736,36,DB08941$t
DB00867,DB08941,48,DB01296$h
DB00981,DB01337,69,DB01436$t
DB00584,DB00289,46,DB00912$t
DB01267,DB08912,19,DB00169$h
DB00571,DB01182,72,DB00732$h
DB00988,DB01095,46,DB01116$h
DB00843,DB00549,46,DB09153$t
DB00700,DB01092,69,DB06237$t
DB01567,DB06594,48,DB01260$t
DB01198,DB00557,15,DB00680$h
DB00468,DB09281,72,DB01421$t
DB00237,DB01174,48,DB00629$h
DB09112,DB00612,48,DB01033$h
DB00737,DB01175,48,DB00992$h
DB00611,DB00588,48,DB06708$h
DB00898,DB00224,46,DB01199$t
DB00395,DB00486,15,DB01138$h
DB01435,DB01155,26,DB09236$t
DB04552,DB01324,69,DB06782$t
DB00685,DB00326,66,DB06262$t
DB00872,DB00647,72,DB09120$t
DB00645,DB01149,48,DB01182$t
DB09352,DB08801,75,DB03615$h
DB00862,DB00692,9,DB00537$h
DB00590,DB09227,59,DB01250$t
DB00179,DB01133,48,DB01336$h
DB01064,DB01407,48,DB06202$t
DB00564,DB00934,48,DB01610$t
DB01628,DB00685,26,DB06708$t
DB04861,DB00397,13,DB00795$h
DB00563,DB01014,72,DB06770$t
DB01320,DB00549,3,DB09221$h
DB01590,DB00246,72,DB00980$h
DB01165,DB00582,19,DB01060$t
DB00428,DB01009,71,DB11575$h
DB04846,DB02709,36,DB06414$h
DB00484,DB00393,9,DB01256$h
DB00243,DB11613,72,DB00610$h
DB01588,DB00906,48,DB06148$t
DB00540,DB00300,46,DB01600$h
DB01045,DB01588,3,DB00582$h
DB06738,DB09330,72,DB05990$h
DB00652,DB01440,48,DB11574$h
DB01351,DB08941,59,DB06147$h
DB01261,DB09074,46,DB00226$h
DB01024,DB00977,74,DB01036$h
DB00531,DB00460,14,DB00958$h
DB00983,DB06603,72,DB06723$h
DB00421,DB01359,48,DB00884$h
DB00435,DB01359,48,DB08971$h
DB01357,DB09063,72,DB08887$h
DB06212,DB00313,72,DB04574$t
DB01114,DB09118,72,DB08908$t
DB00433,DB09345,48,DB01218$t
DB01023,DB00196,72,DB00368$t
DB06738,DB09245,48,DB00410$t
DB00539,DB00834,72,DB09268$h
DB00939,DB00240,48,DB00344$h
DB06288,DB00422,48,DB09244$h
DB00182,DB00715,46,DB08943$t
DB01421,DB00735,71,DB01579$t
DB00448,DB01211,46,DB11691$h
DB00748,DB01149,46,DB00829$t
DB00714,DB00755,48,DB09030$t
DB01380,DB00358,48,DB01336$h
DB00842,DB00476,48,DB01018$h
DB01035,DB06788,19,DB00609$t
DB00443,DB09038,69,DB06206$t
DB00298,DB01002,48,DB01325$h
DB00502,DB09085,48,DB00248$h
DB06802,DB01133,48,DB13145$t
DB01107,DB01075,46,DB04876$t
DB00842,DB00849,48,DB04272$h
DB01397,DB00429,69,DB00438$h
DB01100,DB01558,48,DB00955$h
DB00396,DB00227,46,DB09543$h
DB01130,DB05521,74,DB11268$t
DB06700,DB00889,63,DB00362$h
DB00450,DB00289,19,DB00559$t
DB09083,DB00238,72,DB01129$t
DB01431,DB00266,69,DB01241$t
DB00916,DB00322,46,DB00400$h
DB08881,DB01274,32,DB09065$h
DB01355,DB00379,46,DB01336$t
DB04908,DB04946,48,DB11256$t
DB00220,DB09118,72,DB09462$h
DB01151,DB00653,15,DB00856$h
DB00091,DB01024,74,DB01075$t
DB05294,DB12332,46,DB00230$t
DB00717,DB00839,69,DB08911$t
DB00692,DB00700,48,DB00263$t
DB00750,DB00349,48,DB01366$t
DB00545,DB01090,69,DB08795$t
DB00346,DB09570,72,DB00288$t
DB00444,DB04855,46,DB01016$t
DB01167,DB01319,76,DB01035$t
DB01054,DB00263,46,DB00220$h
DB01017,DB00755,48,DB00512$h
DB00496,DB08820,72,DB00385$t
DB00268,DB06704,69,DB00906$h
DB00983,DB09120,46,DB01359$t
DB01624,DB11148,48,DB09072$t
DB00475,DB04946,48,DB00668$h
DB09027,DB00531,72,DB02638$t
DB00420,DB01026,46,DB09389$t
DB00753,DB00813,48,DB01017$t
DB00757,DB00346,19,DB08987$h
DB00479,DB00795,71,DB06287$h
DB01325,DB00908,72,DB00297$h
DB00294,DB00270,46,DB01227$t
DB08860,DB01204,72,DB13878$t
DB00358,DB01263,46,DB00672$t
DB00458,DB00457,48,DB00226$t
DB00476,DB00224,46,DB00742$t
DB00182,DB00622,46,DB00391$h
DB01200,DB01020,48,DB06700$h
DB00327,DB00606,48,DB09118$t
DB00361,DB09048,72,DB09516$h
DB06228,DB09030,5,DB08930$h
DB00321,DB09000,48,DB08884$t
DB01092,DB01164,81,DB06804$h
DB01267,DB01595,48,DB09026$h
DB00572,DB09245,70,DB08877$t
DB00238,DB00959,74,DB01426$t
DB00844,DB00268,31,DB00624$t
DB00694,DB00208,46,DB05039$t
DB00956,DB06770,15,DB00699$t
DB00875,DB00270,19,DB00791$h
DB00696,DB09241,70,DB08883$t
DB00458,DB01182,72,DB00864$h
DB01036,DB08933,72,DB00937$h
DB00788,DB00896,48,DB08922$t
DB00418,DB00474,48,DB01131$h
DB00790,DB00573,48,DB00888$h
DB01424,DB00264,46,DB01108$t
DB00381,DB00880,48,DB00196$t
DB09295,DB00991,48,DB01575$t
DB08922,DB00356,48,DB01435$t
DB00184,DB00333,46,DB09262$h
DB01233,DB00215,48,DB00351$t
DB01104,DB01254,72,DB01207$t
DB00559,DB09049,74,DB06810$h
DB00696,DB06216,48,DB00221$h
DB00327,DB00850,48,DB01180$t
DB01037,DB01615,48,DB08910$t
DB00468,DB01242,19,DB08994$t
DB00175,DB00694,72,DB00469$h
DB00564,DB00307,3,DB02701$h
DB00476,DB00705,72,DB00842$h
DB00916,DB08816,46,DB01392$t
DB00932,DB01261,74,DB00376$h
DB00850,DB09224,48,DB00991$t
DB00614,DB01247,70,DB06150$t
DB01035,DB00734,19,DB00866$h
DB12483,DB00705,46,DB09162$t
DB00437,DB00808,85,DB00557$h
DB00724,DB01072,46,DB06695$t
DB06595,DB00193,69,DB00921$t
DB00586,DB06290,72,DB06210$h
DB00353,DB00528,48,DB08996$t
DB00690,DB00484,15,DB01103$t
DB00850,DB01203,59,DB00476$t
DB01590,DB00331,69,DB01046$h
DB01551,DB00934,48,DB00361$t
DB00706,DB09231,59,DB13595$t
DB01087,DB00091,46,DB00228$h
DB01222,DB00176,72,DB00585$h
DB06605,DB09198,46,DB01066$t
DB00136,DB00208,46,DB08819$h
DB09183,DB06603,72,DB08865$h
DB01239,DB01588,48,DB08872$h
DB00946,DB00257,46,DB00903$t
DB00568,DB09039,46,DB09218$t
DB01186,DB08811,48,DB09321$t
DB03585,DB00300,48,DB00864$t
DB00434,DB00593,48,DB00325$t
DB00978,DB00238,46,DB09146$h
DB00997,DB00263,46,DB09230$t
DB09030,DB12598,48,DB01600$t
DB00814,DB00240,48,DB12161$h
DB11560,DB01124,46,DB01165$t
DB08984,DB09138,48,DB09153$t
DB01219,DB04953,48,DB09183$h
