Drug1_ID,Drug2_ID,Level,Y,class
DB1246,DB0484,Moderate,1,5
DB1372,DB0563,Moderate,1,5
DB1211,DB0161,Moderate,1,1
DB0001,DB0609,Moderate,1,37
DB0501,DB1008,Moderate,1,15
DB1485,DB0470,Moderate,1,37
DB0715,DB0511,Moderate,1,5
DB0557,DB0953,Moderate,1,13
DB0594,DB1331,Minor,2,24
DB0269,DB1287,Moderate,1,7
DB0766,DB0763,Moderate,1,36
DB0070,DB0694,Moderate,1,1
DB0267,DB0794,Major,0,5
DB0367,DB1532,Moderate,1,17
DB1418,DB1532,Moderate,1,7
DB0192,DB0725,Major,0,18
DB0171,DB0161,Moderate,1,15
DB0624,DB0501,Moderate,1,1
DB0715,DB1134,Moderate,1,8
DB0180,DB0811,Moderate,1,7
DB1090,DB1211,Moderate,1,1
DB0606,DB1171,Major,0,57
DB1085,DB1344,Major,0,5
DB1280,DB0342,Moderate,1,57
DB0690,DB0176,Moderate,1,57
DB0274,DB0220,Moderate,1,5
DB0472,DB0493,Moderate,1,45
DB1275,DB0626,Moderate,1,2
DB1497,DB0905,Moderate,1,1
DB1358,DB1241,Minor,2,1
DB1109,DB0577,Moderate,1,2
DB1254,DB1501,Minor,2,3
DB0404,DB1337,Major,0,7
DB1535,DB1017,Moderate,1,5
DB0048,DB0264,Moderate,1,35
DB0691,DB1403,Major,0,13457
DB1218,DB0234,Moderate,1,4
DB0957,DB1357,Moderate,1,58
DB0492,DB0868,Moderate,1,12
DB1258,DB1156,Moderate,1,1
DB1198,DB1526,Major,0,5
DB0540,DB0561,Moderate,1,5
DB0330,DB0096,Major,0,137
DB1356,DB0710,Moderate,1,5
DB0476,DB0805,Moderate,1,7
DB0796,DB0863,Major,0,58
DB0330,DB0084,Moderate,1,13
DB1422,DB0809,Moderate,1,36
DB0617,DB0217,Moderate,1,17
DB0149,DB0789,Moderate,1,13457
DB0878,DB0267,Major,0,5
DB1088,DB0005,Moderate,1,5
DB0472,DB0711,Major,0,5
DB1197,DB0587,Moderate,1,6
DB0149,DB1003,Moderate,1,1347
DB1001,DB0842,Moderate,1,1
DB0666,DB0478,Major,0,5
DB0517,DB0763,Moderate,1,5
DB0474,DB0920,Moderate,1,15
DB0890,DB1392,Moderate,1,5
DB0820,DB1203,Major,0,5
DB0438,DB0515,Major,0,127
DB0589,DB0600,Moderate,1,5
DB1274,DB1087,Major,0,5
DB0352,DB0813,Minor,2,15
DB0765,DB0158,Moderate,1,7
DB0132,DB1178,Major,0,78
DB1468,DB0871,Moderate,1,1347
DB1232,DB0511,Moderate,1,56
DB1480,DB1326,Major,0,5
DB0169,DB0774,Moderate,1,35
DB0330,DB0198,Moderate,1,135
DB0992,DB0056,Moderate,1,7
DB0234,DB0737,Moderate,1,8
DB0733,DB0560,Major,0,58
DB1115,DB1541,Moderate,1,27
DB0305,DB0873,Moderate,1,1238
DB1049,DB0149,Moderate,1,1347
DB0554,DB0733,Major,0,8
DB0936,DB1500,Moderate,1,34
DB0436,DB0822,Moderate,1,4
DB0776,DB1541,Major,0,2
DB1458,DB0789,Moderate,1,5
DB0530,DB1280,Moderate,1,37
DB0603,DB0040,Minor,2,1
DB0306,DB1429,Moderate,1,2
DB1044,DB0152,Moderate,1,4
DB0268,DB0079,Moderate,1,5
DB0099,DB0512,Moderate,1,17
DB0264,DB0026,Moderate,1,5
DB0647,DB0953,Moderate,1,135
DB0061,DB1468,Moderate,1,1347
DB1425,DB0313,Moderate,1,1
DB1153,DB0478,Minor,2,3
DB0819,DB0547,Minor,2,38
DB0045,DB0367,Minor,2,13
DB0400,DB1263,Major,0,1347
DB1346,DB1121,Moderate,1,5
DB1251,DB1052,Moderate,1,1
DB1297,DB0871,Moderate,1,1
DB1293,DB1095,Major,0,17
DB1434,DB1465,Moderate,1,2
DB0333,DB0079,Major,0,58
DB0341,DB0510,Major,0,5
DB0856,DB0901,Moderate,1,37
DB1136,DB1376,Major,0,35
DB0519,DB0749,Moderate,1,2
DB0269,DB0322,Moderate,1,7
DB1040,DB0514,Major,0,127
DB0889,DB1093,Major,0,56
DB0400,DB1523,Moderate,1,1347
DB0823,DB0165,Moderate,1,37
DB1441,DB0014,Moderate,1,12
DB0459,DB0867,Major,0,12
DB1528,DB0785,Moderate,1,4
DB1421,DB0557,Moderate,1,7
DB1190,DB1552,Minor,2,13478
DB0358,DB0653,Moderate,1,5
DB1052,DB0725,Moderate,1,18
DB0158,DB1008,Moderate,1,5
DB0354,DB0503,Moderate,1,5
DB1087,DB0493,Moderate,1,45
DB0099,DB1063,Moderate,1,4
DB0400,DB0034,Moderate,1,1347
DB1346,DB0792,Major,0,5
DB1280,DB0108,Moderate,1,7
DB0287,DB1121,Moderate,1,1
DB0907,DB1149,Moderate,1,1
DB0646,DB0866,Moderate,1,18
DB0362,DB0585,Major,0,5
DB1001,DB1081,Moderate,1,1
DB0690,DB1017,Moderate,1,7
DB1121,DB0029,Moderate,1,7
DB0149,DB0988,Moderate,1,1347
DB1485,DB1096,Moderate,1,7
DB0683,DB0901,Moderate,1,3578
DB1063,DB0794,Major,0,4
DB0286,DB0923,Moderate,1,3
DB1103,DB1102,Major,0,45
DB0889,DB0829,Moderate,1,6
DB0442,DB0278,Moderate,1,7
DB1402,DB0796,Moderate,1,57
DB0437,DB0499,Moderate,1,1
DB1449,DB1244,Moderate,1,18
DB1493,DB0968,Moderate,1,1
DB0774,DB0789,Major,0,35
DB0690,DB1383,Major,0,7
DB0700,DB1257,Major,0,5
DB0286,DB0684,Moderate,1,5
DB0400,DB0662,Moderate,1,1347
DB0744,DB0493,Moderate,1,45
DB0525,DB0998,Major,0,7
DB1317,DB1337,Major,0,1
DB0355,DB0081,Moderate,1,7
DB1001,DB0342,Moderate,1,15
DB0603,DB0732,Moderate,1,8
DB0388,DB0865,Moderate,1,13
DB0512,DB1244,Moderate,1,17
DB0375,DB1403,Major,0,5
DB0064,DB1282,Moderate,1,5
DB0568,DB0372,Moderate,1,5
DB0802,DB1047,Moderate,1,5
DB1102,DB1326,Major,0,45
DB0560,DB0792,Moderate,1,5
DB1527,DB1221,Moderate,1,7
DB0010,DB0539,Moderate,1,15
DB0157,DB0748,Moderate,1,5
DB1537,DB0346,Moderate,1,5
DB0646,DB0208,Moderate,1,1
DB0719,DB0971,Moderate,1,5
DB1210,DB1019,Major,0,3578
DB0023,DB0727,Moderate,1,68
DB0404,DB1314,Moderate,1,7
DB1037,DB0871,Moderate,1,1
DB1121,DB0383,Moderate,1,5
DB0386,DB0300,Moderate,1,4
DB1550,DB0788,Moderate,1,57
DB0014,DB0872,Moderate,1,12
DB1426,DB0125,Major,0,5
DB0102,DB0027,Moderate,1,1
DB0531,DB0698,Major,0,6
DB1285,DB0373,Moderate,1,1
DB0999,DB0014,Moderate,1,12
DB0530,DB1231,Major,0,3
DB0530,DB1047,Major,0,35
DB0972,DB0655,Moderate,1,5
DB1127,DB0017,Moderate,1,7
DB0195,DB0003,Moderate,1,5
DB1468,DB1261,Moderate,1,1347
DB0968,DB0405,Major,0,1
DB1554,DB1507,Major,0,5
DB1468,DB1484,Moderate,1,1347
DB0606,DB0405,Moderate,1,17
DB1251,DB0567,Moderate,1,15
DB0311,DB0942,Moderate,1,137
DB0713,DB0536,Moderate,1,5
DB0971,DB0842,Major,0,5
DB1562,DB0405,Major,0,1
DB1306,DB0560,Moderate,1,5
DB0402,DB0709,Moderate,1,13457
DB1408,DB0567,Moderate,1,5
DB0327,DB1447,Moderate,1,1
DB0425,DB1068,Major,0,12
DB1216,DB0733,Moderate,1,8
DB1275,DB1281,Moderate,1,12
DB0010,DB1333,Minor,2,12
DB1535,DB1357,Moderate,1,58
DB0000,DB0793,Major,0,5
DB0053,DB1063,Moderate,1,45
DB0939,DB0515,Major,0,127
DB0516,DB1463,Moderate,1,127
DB0205,DB0288,Moderate,1,13
DB1493,DB0045,Minor,2,13
DB0905,DB0497,Moderate,1,1
DB0328,DB1053,Major,0,25
DB1522,DB0565,Moderate,1,1
DB0386,DB0400,Moderate,1,1347
DB1232,DB0224,Moderate,1,6
DB1086,DB1525,Moderate,1,5
DB0354,DB0713,Moderate,1,5
DB0968,DB1490,Moderate,1,37
DB1190,DB0181,Moderate,1,13478
DB0337,DB0064,Moderate,1,7
DB0996,DB1372,Moderate,1,15
DB1076,DB1088,Moderate,1,5
DB0420,DB1052,Moderate,1,13
DB0886,DB0309,Moderate,1,15
DB1069,DB1429,Moderate,1,2
DB0526,DB0868,Moderate,1,125
DB0170,DB0793,Major,0,5
DB0987,DB1429,Moderate,1,2
DB1025,DB1449,Moderate,1,168
DB0275,DB1396,Moderate,1,35
DB0029,DB0018,Moderate,1,17
DB0422,DB1185,Moderate,1,23
DB0330,DB0187,Moderate,1,137
DB0328,DB1309,Moderate,1,2
DB0530,DB0898,Moderate,1,3
DB1381,DB0147,Moderate,1,5
DB1403,DB0292,Major,0,5
DB1511,DB0124,Moderate,1,1
DB1101,DB0732,Moderate,1,8
DB1118,DB1340,Moderate,1,1
DB1259,DB0498,Moderate,1,2
DB0278,DB0174,Moderate,1,7
DB0002,DB0889,Moderate,1,56
DB0782,DB1475,Moderate,1,16
DB1492,DB0821,Moderate,1,5
DB0898,DB0309,Moderate,1,1
DB1547,DB0704,Major,0,27
DB0004,DB0229,Moderate,1,5
DB1285,DB1296,Moderate,1,17
DB0711,DB1282,Major,0,5
DB1210,DB0536,Moderate,1,378
DB1459,DB1296,Moderate,1,7
DB0350,DB0499,Moderate,1,1
DB1465,DB0201,Major,0,25
DB0674,DB0510,Moderate,1,5
DB0150,DB0959,Minor,2,1347
DB0713,DB0936,Moderate,1,345
DB0755,DB0089,Moderate,1,7
DB0311,DB1070,Moderate,1,37
DB0761,DB0704,Moderate,1,7
DB1190,DB1017,Moderate,1,13478
DB0420,DB1175,Moderate,1,123
DB0941,DB0740,Moderate,1,8
DB0283,DB0367,Moderate,1,1
DB0477,DB0280,Moderate,1,1
DB0641,DB1127,Moderate,1,7
DB0006,DB0150,Minor,2,1347
DB0376,DB1050,Moderate,1,57
DB1370,DB1190,Moderate,1,13478
DB1461,DB0420,Moderate,1,3
DB0843,DB0587,Moderate,1,1
DB1438,DB0581,Moderate,1,7
DB0617,DB0079,Moderate,1,57
DB0795,DB0219,Moderate,1,5
DB0946,DB0793,Moderate,1,1356
DB0914,DB0988,Moderate,1,7
DB0785,DB0849,Moderate,1,45
DB1112,DB0477,Moderate,1,1
DB0202,DB1525,Moderate,1,578
DB0656,DB0150,Minor,2,1347
DB1090,DB1366,Minor,2,1
DB1349,DB1328,Moderate,1,1
DB1019,DB1429,Moderate,1,25
DB0616,DB0817,Moderate,1,2
DB0698,DB0661,Moderate,1,16
DB0186,DB0373,Moderate,1,137
DB1129,DB0826,Minor,2,1
DB0526,DB0161,Moderate,1,15
DB0551,DB1317,Moderate,1,1
DB0700,DB0767,Major,0,5
DB1209,DB1058,Moderate,1,7
DB1094,DB0831,Moderate,1,14
DB0400,DB0804,Moderate,1,1347
DB0941,DB0736,Moderate,1,8
DB0069,DB0539,Moderate,1,15
DB1470,DB0217,Moderate,1,1347
DB1110,DB0667,Moderate,1,16
DB0412,DB0547,Major,0,38
DB0477,DB0688,Moderate,1,1
DB0283,DB0215,Moderate,1,1
DB0063,DB0931,Moderate,1,8
DB0715,DB1197,Moderate,1,6
DB1468,DB0309,Major,0,1347
DB1128,DB0957,Major,0,5
DB1376,DB0088,Moderate,1,35
DB0701,DB0663,Moderate,1,137
DB1210,DB1399,Moderate,1,378
DB1550,DB1345,Moderate,1,57
DB0287,DB1293,Moderate,1,17
DB1186,DB1403,Major,0,5
DB1286,DB1064,Moderate,1,15
DB0021,DB1282,Moderate,1,5
DB1197,DB1411,Moderate,1,36
DB0541,DB0228,Major,0,5
DB0745,DB0868,Moderate,1,125
DB0813,DB1426,Minor,2,15
DB0304,DB0684,Major,0,15
DB0946,DB1087,Moderate,1,1356
DB0009,DB1309,Moderate,1,2
DB0872,DB0698,Moderate,1,16
DB1145,DB0275,Moderate,1,3
DB0955,DB0079,Moderate,1,5
DB0474,DB0524,Moderate,1,1
DB0843,DB1372,Moderate,1,15
DB1509,DB0740,Moderate,1,238
DB0285,DB0499,Moderate,1,17
DB1213,DB1321,Moderate,1,3
DB0693,DB0501,Minor,2,1347
DB0694,DB0047,Moderate,1,8
DB0058,DB0334,Moderate,1,5
DB1461,DB0446,Moderate,1,37
DB1542,DB1103,Major,0,5
DB1073,DB1042,Moderate,1,17
DB0349,DB0499,Moderate,1,17
DB0275,DB0105,Moderate,1,3
DB0441,DB0309,Moderate,1,1
DB0525,DB0157,Moderate,1,5
DB0719,DB0767,Major,0,5
DB0300,DB0234,Moderate,1,4
DB0219,DB1116,Moderate,1,7
DB0282,DB1316,Major,0,6
DB1377,DB0157,Moderate,1,5
DB1381,DB0400,Moderate,1,13457
DB0122,DB0178,Moderate,1,3
DB1356,DB1326,Major,0,5
DB1228,DB1519,Major,0,5
DB1090,DB0620,Moderate,1,1
DB0420,DB1165,Moderate,1,3
DB0233,DB0735,Moderate,1,8
DB0376,DB0893,Moderate,1,5
DB0187,DB1300,Moderate,1,137
DB1086,DB0444,Moderate,1,5
DB0641,DB0025,Moderate,1,5
DB0059,DB0767,Major,0,5
DB1190,DB0842,Moderate,1,13478
DB0960,DB0998,Moderate,1,7
DB1478,DB0767,Major,0,5
DB0023,DB0133,Moderate,1,56
DB1488,DB0446,Moderate,1,37
DB0127,DB0067,Moderate,1,137
DB0149,DB0573,Moderate,1,1347
DB0672,DB1468,Moderate,1,1347
DB0310,DB0709,Moderate,1,5
DB0957,DB1309,Moderate,1,25
DB0646,DB0781,Moderate,1,1
DB0774,DB1533,Major,0,3
DB1541,DB0709,Major,0,25
DB0914,DB1057,Moderate,1,7
DB0285,DB0192,Moderate,1,17
DB1046,DB1302,Moderate,1,1
DB1185,DB0218,Major,0,2
DB0061,DB1210,Moderate,1,378
DB1093,DB1048,Major,0,5
DB0690,DB0533,Major,0,7
DB0608,DB0711,Major,0,5
DB0691,DB0435,Moderate,1,1347
DB1317,DB0772,Moderate,1,1
DB0813,DB1288,Moderate,1,15
DB1535,DB1198,Moderate,1,5
DB0060,DB1419,Moderate,1,5
DB0118,DB1403,Major,0,5
DB0587,DB1446,Moderate,1,5
DB1105,DB0836,Moderate,1,5
DB0835,DB0400,Moderate,1,1347
DB1296,DB0585,Moderate,1,57
DB0573,DB1210,Moderate,1,378
DB1156,DB1412,Moderate,1,14
DB1202,DB0336,Moderate,1,7
DB1058,DB1155,Major,0,7
DB1563,DB1210,Moderate,1,378
DB0865,DB0385,Moderate,1,1
DB0203,DB1060,Minor,2,1
DB0569,DB0505,Moderate,1,5
DB0879,DB0217,Moderate,1,1
DB0482,DB0570,Major,0,1
DB0982,DB1564,Moderate,1,1
DB1205,DB0901,Moderate,1,37
DB0141,DB0547,Moderate,1,38
DB0575,DB0855,Major,0,7
DB0657,DB0402,Minor,2,1347
DB0390,DB0519,Moderate,1,2
DB0831,DB0367,Moderate,1,14
DB0917,DB0512,Minor,2,178
DB1210,DB1384,Moderate,1,378
DB0590,DB1251,Moderate,1,13
DB0664,DB1144,Moderate,1,137
DB0584,DB0484,Moderate,1,3
DB1003,DB0609,Major,0,37
DB0958,DB0843,Moderate,1,1
DB0707,DB0075,Moderate,1,5
DB0295,DB0333,Moderate,1,78
DB0622,DB0871,Minor,2,1
DB1285,DB1404,Moderate,1,14
DB0441,DB0490,Major,0,2
DB1262,DB0842,Moderate,1,13
DB0713,DB0809,Moderate,1,5
DB0823,DB1092,Moderate,1,37
DB0605,DB0349,Moderate,1,7
DB1162,DB0731,Major,0,8
DB0275,DB1534,Moderate,1,35
DB0472,DB0400,Moderate,1,13457
DB0983,DB1356,Minor,2,5
DB0480,DB0333,Major,0,8
DB0170,DB1257,Moderate,1,5
DB0624,DB0005,Major,0,5
DB0473,DB0654,Moderate,1,5
DB0944,DB0529,Moderate,1,1
DB0889,DB1019,Major,0,56
DB0195,DB0476,Moderate,1,7
DB0328,DB0437,Moderate,1,2
DB0782,DB1470,Moderate,1,1347
DB1285,DB1492,Moderate,1,15
DB1259,DB0505,Major,0,5
DB0982,DB0711,Major,0,1
DB1262,DB0176,Moderate,1,135
DB1471,DB0657,Minor,2,1347
DB0482,DB1042,Moderate,1,1
DB1419,DB1290,Moderate,1,5
DB0416,DB0944,Moderate,1,8
DB0986,DB1017,Moderate,1,1
DB1215,DB0309,Moderate,1,1
DB1056,DB0375,Moderate,1,15
DB1056,DB0399,Moderate,1,1
DB0514,DB1155,Major,0,127
DB0789,DB1048,Moderate,1,5
DB0656,DB1471,Minor,2,1347
DB1472,DB0691,Moderate,1,1347
DB0663,DB1210,Moderate,1,1378
DB1262,DB1171,Moderate,1,135
DB1346,DB0090,Major,0,5
DB1480,DB1235,Moderate,1,5
DB1560,DB0313,Moderate,1,1
DB0829,DB1154,Moderate,1,6
DB0763,DB0400,Moderate,1,1347
DB1039,DB0529,Moderate,1,1
DB0330,DB0819,Moderate,1,13
DB0719,DB1063,Major,0,4
DB1210,DB0907,Moderate,1,378
DB1095,DB0157,Major,0,15
DB0620,DB1050,Moderate,1,7
DB1375,DB0320,Moderate,1,5
DB0946,DB1201,Minor,2,136
DB0268,DB1525,Moderate,1,5
DB0096,DB0510,Moderate,1,57
DB1560,DB1402,Major,0,7
DB0010,DB0400,Moderate,1,1347
DB0264,DB1210,Moderate,1,3578
DB1275,DB0333,Major,0,28
DB0308,DB0644,Major,0,5
DB0169,DB0989,Minor,2,5
DB0142,DB0208,Moderate,1,1
DB1457,DB1136,Moderate,1,5
DB0526,DB1050,Moderate,1,57
DB1283,DB0982,Moderate,1,1
DB0912,DB0986,Moderate,1,1
DB0517,DB1478,Moderate,1,5
DB0185,DB0284,Moderate,1,37
DB1254,DB1257,Minor,2,35
DB0606,DB0450,Moderate,1,27
DB0656,DB0176,Moderate,1,15
DB1209,DB1525,Major,0,5
DB0187,DB1257,Moderate,1,1357
DB1212,DB1210,Moderate,1,1378
DB0098,DB0691,Moderate,1,1347
DB0824,DB0282,Moderate,1,367
DB0768,DB1023,Moderate,1,5
DB0852,DB0176,Moderate,1,5
DB0124,DB0078,Moderate,1,1
DB0469,DB0863,Major,0,38
DB1453,DB0372,Minor,2,5
DB1536,DB0219,Moderate,1,5
DB1055,DB0309,Minor,2,1
DB0718,DB1293,Moderate,1,7
DB1105,DB0893,Moderate,1,5
DB0967,DB0511,Minor,2,5
DB0669,DB1345,Moderate,1,5
DB0959,DB0539,Moderate,1,15
DB1005,DB0713,Moderate,1,5
DB1365,DB0129,Moderate,1,23
DB1452,DB0901,Moderate,1,37
DB0470,DB0717,Moderate,1,37
DB0827,DB0267,Moderate,1,15
DB0059,DB1532,Moderate,1,7
DB0960,DB0490,Moderate,1,2
DB0717,DB1501,Minor,2,7
DB0549,DB0143,Moderate,1,5
DB1060,DB0500,Moderate,1,1
DB1493,DB1193,Moderate,1,1
DB1284,DB0789,Minor,2,5
DB1340,DB0627,Moderate,1,1
DB1133,DB0532,Major,0,1
DB1542,DB1470,Moderate,1,1347
DB1293,DB0309,Moderate,1,17
DB0663,DB1474,Minor,2,137
DB0048,DB1165,Moderate,1,3
DB0379,DB1282,Moderate,1,58
DB0050,DB1190,Moderate,1,13478
DB0717,DB1152,Moderate,1,7
DB1421,DB0149,Moderate,1,1347
DB0653,DB0154,Moderate,1,25
DB0803,DB1298,Major,0,68
DB0317,DB0432,Moderate,1,1
DB1327,DB1281,Moderate,1,15
DB0177,DB0107,Moderate,1,3
DB0809,DB0400,Minor,2,1347
DB0446,DB0016,Moderate,1,37
DB0507,DB0420,Moderate,1,3
DB0811,DB0836,Moderate,1,7
DB1025,DB1547,Moderate,1,26
DB1151,DB0470,Moderate,1,3
DB1454,DB0446,Major,0,37
DB1005,DB0176,Major,0,5
DB1465,DB0798,Moderate,1,2
DB0838,DB0383,Moderate,1,5
DB0233,DB0737,Moderate,1,8
DB1436,DB0078,Moderate,1,16
DB1421,DB1250,Minor,2,7
DB0539,DB0217,Moderate,1,15
DB0485,DB0973,Moderate,1,7
DB0311,DB0112,Moderate,1,37
DB0431,DB0795,Major,0,5
DB0149,DB1068,Moderate,1,1347
DB0757,DB0519,Moderate,1,2
DB0066,DB0786,Moderate,1,1
DB0304,DB1532,Moderate,1,17
DB1033,DB1263,Major,0,1
DB0149,DB0165,Moderate,1,1347
DB1210,DB1095,Moderate,1,1378
DB0047,DB1309,Moderate,1,28
DB0797,DB0079,Moderate,1,5
DB0060,DB0767,Major,0,5
DB0601,DB1317,Major,0,1
DB0996,DB1161,Moderate,1,15
DB0590,DB0406,Moderate,1,13
DB0388,DB0056,Moderate,1,37
DB0037,DB1333,Minor,2,2
DB0981,DB0968,Moderate,1,1
DB1491,DB0284,Moderate,1,37
DB0309,DB1532,Moderate,1,17
DB0970,DB0472,Moderate,1,5
DB1356,DB0813,Minor,2,15
DB0328,DB1246,Major,0,25
DB0744,DB1128,Major,0,5
DB0923,DB0157,Moderate,1,35
DB0701,DB0694,Minor,2,1
DB0562,DB1397,Moderate,1,5
DB0308,DB0167,Major,0,5
DB0299,DB1187,Minor,2,16
DB1455,DB1426,Moderate,1,5
DB0416,DB1355,Major,0,18
DB1317,DB1386,Moderate,1,1
DB0877,DB0300,Moderate,1,4
DB1235,DB1047,Moderate,1,5
DB0383,DB1257,Major,0,5
DB0320,DB0003,Moderate,1,5
DB0539,DB0367,Moderate,1,15
DB0405,DB1292,Major,0,1
DB1290,DB1374,Minor,2,5
DB0715,DB0942,Moderate,1,1
DB1068,DB0709,Moderate,1,15
DB1051,DB0219,Moderate,1,7
DB0149,DB0552,Moderate,1,1347
DB1145,DB0981,Moderate,1,1
DB1446,DB0855,Major,0,57
DB1493,DB0718,Moderate,1,1
DB0804,DB0372,Minor,2,5
DB1026,DB0767,Moderate,1,15
DB1254,DB1288,Minor,2,35
DB1275,DB1288,Moderate,1,25
DB0918,DB0177,Moderate,1,3
DB1284,DB0346,Minor,2,5
DB0530,DB0364,Major,0,3
DB1470,DB1156,Moderate,1,1347
DB0971,DB0100,Moderate,1,5
DB1490,DB0174,Moderate,1,37
DB1433,DB1556,Moderate,1,1
DB0547,DB1384,Moderate,1,38
DB0834,DB1340,Moderate,1,1
DB0346,DB0030,Moderate,1,5
DB0928,DB1349,Moderate,1,5
DB1560,DB1001,Moderate,1,1
DB0420,DB1178,Moderate,1,378
DB0713,DB0541,Moderate,1,5
DB1349,DB0210,Moderate,1,1
DB0354,DB1190,Moderate,1,134578
DB1303,DB1051,Moderate,1,17
DB1306,DB0400,Moderate,1,1347
DB1486,DB0547,Moderate,1,38
DB0656,DB1498,Major,0,1
DB1367,DB1031,Major,0,18
DB0192,DB0117,Moderate,1,1
DB1210,DB0837,Moderate,1,1378
DB0879,DB0398,Major,0,1
DB0889,DB1198,Moderate,1,6
DB0608,DB0838,Moderate,1,5
DB0492,DB0400,Moderate,1,1347
DB0883,DB0531,Moderate,1,7
DB1121,DB0767,Major,0,5
DB1527,DB0516,Moderate,1,127
DB1207,DB0657,Moderate,1,1
DB1358,DB1168,Major,0,1
DB0801,DB0086,Moderate,1,5
DB0320,DB1357,Moderate,1,58
DB0953,DB1257,Moderate,1,135
DB1045,DB1073,Moderate,1,7
DB1110,DB1282,Moderate,1,56
DB0132,DB0519,Moderate,1,2
DB1212,DB0426,Moderate,1,1
DB1232,DB1547,Moderate,1,26
DB1197,DB0838,Moderate,1,6
DB0064,DB0284,Moderate,1,3
DB1076,DB0789,Moderate,1,5
DB0029,DB1288,Moderate,1,57
DB1286,DB1292,Moderate,1,1
DB0536,DB0056,Minor,2,7
DB1497,DB1147,Moderate,1,18
DB1451,DB0734,Major,0,8
DB1274,DB0079,Major,0,5
DB1127,DB0927,Moderate,1,7
DB0666,DB0667,Moderate,1,15
DB0039,DB1488,Moderate,1,5
DB1449,DB1495,Minor,2,128
DB1412,DB1403,Major,0,45
DB0014,DB0660,Moderate,1,12
DB0457,DB1327,Moderate,1,5
DB0608,DB1248,Moderate,1,5
DB0948,DB0541,Moderate,1,8
DB0177,DB1464,Moderate,1,3
DB0404,DB1210,Moderate,1,378
DB0731,DB1052,Major,0,18
DB1145,DB0982,Moderate,1,1
DB1497,DB1154,Moderate,1,1
DB1421,DB0822,Moderate,1,47
DB0404,DB1154,Moderate,1,7
DB1076,DB0349,Moderate,1,7
DB0400,DB0827,Moderate,1,1347
DB0460,DB0469,Moderate,1,3
DB1293,DB0398,Moderate,1,7
DB1319,DB1031,Moderate,1,8
DB0608,DB1122,Major,0,5
DB0945,DB0333,Moderate,1,8
DB0400,DB1533,Moderate,1,1347
DB0979,DB1136,Moderate,1,7
DB1145,DB0372,Major,0,5
DB1190,DB0642,Moderate,1,13478
DB1505,DB1001,Minor,2,13
DB0691,DB0977,Moderate,1,1347
DB0134,DB0871,Moderate,1,1
DB1046,DB0298,Moderate,1,2
DB1147,DB0663,Moderate,1,1378
DB0379,DB0459,Minor,2,8
DB1537,DB1356,Moderate,1,5
DB0275,DB0282,Moderate,1,36
DB0302,DB0841,Minor,2,5
DB0513,DB1309,Moderate,1,127
DB0946,DB0469,Minor,2,136
DB0953,DB0560,Moderate,1,135
DB1488,DB0426,Moderate,1,1
DB1547,DB1246,Major,0,25
DB0028,DB0298,Moderate,1,2
DB1535,DB0841,Minor,2,5
DB0963,DB0164,Moderate,1,1
DB0691,DB0267,Moderate,1,13457
DB1375,DB1304,Moderate,1,1
DB1528,DB0472,Moderate,1,5
DB1207,DB0287,Moderate,1,1
DB1280,DB0585,Moderate,1,57
DB1456,DB0963,Minor,2,1
DB0896,DB0477,Moderate,1,1
DB0311,DB0711,Moderate,1,37
DB0056,DB1412,Moderate,1,47
DB0275,DB0342,Moderate,1,35
DB1012,DB0657,Moderate,1,1
DB0187,DB0333,Moderate,1,1378
DB1423,DB0690,Moderate,1,7
DB1536,DB1403,Major,0,5
DB0699,DB1045,Minor,2,5
DB0006,DB1317,Moderate,1,1
DB1381,DB0565,Moderate,1,15
DB1346,DB1201,Major,0,5
DB0754,DB0501,Moderate,1,1
DB0739,DB0727,Moderate,1,8
DB1478,DB1129,Moderate,1,1
DB0823,DB0935,Minor,2,37
DB0367,DB0318,Minor,2,13
DB0530,DB0936,Moderate,1,34
DB1251,DB1047,Moderate,1,15
DB1280,DB1290,Moderate,1,57
DB1426,DB1290,Moderate,1,5
DB0699,DB1357,Moderate,1,58
DB1095,DB0157,Major,0,15
DB0149,DB0341,Moderate,1,1347
DB0458,DB1314,Major,0,1
DB0006,DB1102,Moderate,1,14
DB0809,DB0709,Moderate,1,5
DB0786,DB1327,Moderate,1,15
DB0376,DB1102,Major,0,45
DB0333,DB0991,Moderate,1,18
DB1013,DB0606,Moderate,1,7
DB0694,DB1085,Moderate,1,5
DB1434,DB1093,Moderate,1,5
DB1389,DB0994,Major,0,1
DB1434,DB0547,Moderate,1,38
DB1095,DB1203,Moderate,1,15
DB0573,DB1509,Moderate,1,23
DB0195,DB0425,Major,0,2
DB0587,DB1532,Moderate,1,7
DB1317,DB1089,Moderate,1,1
DB0775,DB0400,Moderate,1,1347
DB1219,DB0710,Moderate,1,5
DB1213,DB0074,Moderate,1,8
DB0185,DB0811,Moderate,1,7
DB0744,DB1354,Moderate,1,5
DB0317,DB0535,Moderate,1,1
DB1322,DB1031,Major,0,38
DB0368,DB0282,Moderate,1,36
DB1044,DB0762,Moderate,1,4
DB0394,DB0630,Major,0,4
DB0750,DB1232,Moderate,1,6
DB0843,DB1492,Moderate,1,15
DB0286,DB0565,Moderate,1,1
DB0889,DB0654,Moderate,1,56
DB1053,DB0859,Moderate,1,5
DB1190,DB1289,Moderate,1,13478
DB1435,DB0637,Moderate,1,8
