Drug1_ID,Drug2_ID,Y,Neg samples
DB00312,DB01324,29,DB00694$t
DB00528,DB00834,72,DB00717$t
DB00687,DB00412,69,DB01436$t
DB01168,DB00629,59,DB05294$t
DB00706,DB00657,48,DB13231$t
DB01227,DB00700,48,DB06697$t
DB00413,DB01020,48,DB00846$h
DB00946,DB00224,46,DB08815$t
DB00409,DB12332,46,DB09244$t
DB00247,DB01186,48,DB01242$h
DB09292,DB00734,59,DB01298$t
DB13872,DB09118,48,DB01164$h
DB00788,DB00547,48,DB00182$h
DB01551,DB00169,46,DB00875$h
DB00433,DB08893,46,DB01400$t
DB00527,DB06738,48,DB00978$t
DB04898,DB00277,74,DB13450$h
DB00620,DB06717,72,DB13323$h
DB00393,DB00571,48,DB00253$t
DB01186,DB00588,48,DB00257$h
DB01170,DB09220,59,DB01112$h
DB00648,DB00347,74,DB00633$h
DB01592,DB06210,74,DB01602$h
DB00381,DB08808,59,DB01623$t
DB09235,DB00903,48,DB01418$t
DB00392,DB01433,48,DB11093$t
DB00842,DB00220,46,DB08932$t
DB01214,DB08822,48,DB07615$h
DB01267,DB00715,19,DB00440$h
DB00343,DB01392,36,DB00816$t
DB00633,DB06702,76,DB00732$t
DB04946,DB01238,19,DB01582$t
DB00622,DB05521,46,DB00186$t
DB00768,DB06717,72,DB11660$h
DB00295,DB01466,48,DB09079$t
DB01259,DB09063,72,DB01102$h
DB09078,DB01137,19,DB00662$h
DB00872,DB01424,72,DB06193$t
DB00178,DB00712,48,DB08869$h
DB00263,DB01268,19,DB02959$h
DB00952,DB00679,48,DB09277$h
DB00591,DB00673,72,DB09212$h
DB02546,DB00912,69,DB00673$h
DB00408,DB00470,15,DB01301$h
DB00980,DB06204,15,DB01370$t
DB01050,DB08991,48,DB00432$h
DB00540,DB04841,48,DB00500$h
DB00546,DB00472,46,DB11921$h
DB01367,DB01244,59,DB00957$h
DB01452,DB00588,48,DB06699$h
DB08864,DB01685,72,DB09268$h
DB01166,DB00220,72,DB01243$h
DB00796,DB00876,48,DB01120$t
DB01045,DB00278,3,DB00345$h
DB01614,DB09281,66,DB01185$t
DB00661,DB00790,46,DB01088$t
DB00896,DB09118,72,DB08867$t
DB00708,DB01340,48,DB06702$t
DB00443,DB04876,69,DB04946$t
DB09279,DB01180,48,DB00855$t
DB00404,DB09330,72,DB01122$h
DB01193,DB08865,53,DB09014$t
DB00298,DB01618,48,DB00363$t
DB09017,DB09286,48,DB00873$t
DB01013,DB00621,73,DB01579$t
DB00938,DB00619,72,DB01141$t
DB00196,DB00900,66,DB06800$t
DB00629,DB01158,59,DB01110$h
DB08897,DB06738,48,DB00324$h
DB01590,DB00511,57,DB11596$t
DB08912,DB05246,74,DB00500$t
DB04844,DB01211,19,DB01656$t
DB01365,DB00283,75,DB00298$h
DB01197,DB09167,46,DB00122$h
DB00677,DB00732,69,DB01597$t
DB01224,DB00857,46,DB00601$t
DB00201,DB00220,46,DB01612$h
DB00586,DB00976,46,DB01599$t
DB00285,DB09048,72,DB00080$h
DB01050,DB00208,46,DB08992$t
DB01018,DB00925,59,DB01075$h
DB05271,DB00457,48,DB11691$t
DB01209,DB13872,48,DB08883$t
DB01320,DB08918,3,DB04846$h
DB06738,DB08816,46,DB01035$h
DB09280,DB00501,74,DB01178$h
DB01182,DB00344,19,DB11737$h
DB00854,DB06288,48,DB11315$h
DB00966,DB00608,48,DB00954$h
DB00654,DB00797,59,DB00827$h
DB00434,DB06204,15,DB11596$h
DB11921,DB09074,46,DB01131$t
DB00857,DB09330,72,DB00396$t
DB06335,DB01048,74,DB00834$h
DB01628,DB06737,48,DB11235$t
DB00715,DB11609,63,DB00484$t
DB00619,DB00872,72,DB09209$h
DB04842,DB00593,48,DB00501$t
DB06201,DB01151,48,DB00535$t
DB01435,DB09063,72,DB00371$t
DB00471,DB00661,46,DB09063$t
DB06684,DB00857,46,DB11136$h
DB00788,DB09288,48,DB09342$t
DB08860,DB01071,72,DB00810$h
DB00175,DB00544,46,DB00191$h
DB00508,DB00571,59,DB06218$h
DB00454,DB00904,63,DB01420$h
DB00988,DB00752,46,DB09078$t
DB01088,DB00657,59,DB01296$h
DB01591,DB09048,72,DB11596$t
DB01621,DB00745,46,DB06152$h
DB00231,DB01178,48,DB00642$t
DB06813,DB03585,72,DB00212$t
DB00628,DB00413,31,DB01263$t
DB01202,DB09118,48,DB01098$h
DB09396,DB00246,46,DB00526$t
DB00697,DB06819,72,DB00983$h
DB00612,DB00598,29,DB00244$t
DB00979,DB01551,48,DB08911$h
DB00358,DB00962,69,DB00686$t
DB00321,DB00813,48,DB01273$t
DB00353,DB04794,48,DB00195$t
DB00936,DB00196,46,DB08991$t
DB01356,DB00413,31,DB01170$t
DB09082,DB01097,48,DB01463$t
DB08880,DB00232,69,DB11581$h
DB00593,DB08820,72,DB01024$t
DB01587,DB00224,46,DB09212$t
DB00169,DB00705,46,DB00751$t
DB09225,DB00323,48,DB00294$t
DB12070,DB00503,46,DB06730$h
DB04844,DB09118,72,DB00561$h
DB00646,DB00622,48,DB01878$t
DB01081,DB00807,48,DB01412$h
DB00527,DB00450,15,DB08439$t
DB00182,DB06403,59,DB00415$t
DB06690,DB00422,70,DB00344$t
DB08912,DB01151,74,DB00302$h
DB11817,DB09054,46,DB00883$t
DB01151,DB00300,46,DB01280$t
DB08922,DB00323,48,DB00879$h
DB06781,DB00545,48,DB11256$h
DB00457,DB01021,59,DB01221$h
DB00997,DB07615,71,DB08918$t
DB09082,DB00285,46,DB00551$h
DB01009,DB00774,69,DB00682$t
DB04844,DB05812,72,DB00573$t
DB00909,DB00215,48,DB01256$h
DB08827,DB00834,72,DB13167$h
DB08873,DB00921,74,DB01254$t
DB09049,DB01118,72,DB00768$h
DB00775,DB01014,48,DB00685$h
DB00674,DB00483,69,DB00912$t
DB13323,DB04841,48,DB08814$h
DB00946,DB00539,5,DB01280$h
DB01116,DB01143,59,DB00730$t
DB08864,DB00358,72,DB05541$t
DB11828,DB02703,72,DB09047$t
DB00433,DB00818,48,DB06826$t
DB09065,DB00890,74,DB01284$h
DB00564,DB05294,74,DB11828$h
DB06144,DB04908,48,DB04846$h
DB00918,DB01615,48,DB00014$h
DB00678,DB00251,46,DB09130$h
DB01014,DB00959,48,DB01093$h
DB01608,DB00422,48,DB00564$h
DB00818,DB00752,46,DB06410$t
DB00952,DB00805,46,DB00885$t
DB06710,DB00320,46,DB01092$t
DB00255,DB00494,46,DB11363$h
DB00465,DB00963,48,DB08907$t
DB00517,DB06702,48,DB00704$t
DB01002,DB00691,48,DB01138$h
DB00714,DB01156,48,DB01096$t
DB09275,DB00223,2,DB09082$t
DB00752,DB01452,48,DB11106$t
DB00584,DB00440,67,DB00894$h
DB00230,DB01235,7,DB08916$h
DB01251,DB00187,8,DB13142$h
DB00877,DB04855,46,DB00561$t
DB01155,DB00440,19,DB00576$h
DB01059,DB00258,66,DB00457$h
DB06724,DB00641,74,DB01206$h
DB00652,DB08910,48,DB08896$h
DB01340,DB06737,48,DB00546$t
DB00907,DB01355,48,DB00420$t
DB00992,DB00390,57,DB06699$t
DB01164,DB01017,74,DB00822$t
DB08971,DB00674,48,DB00853$t
DB00584,DB00774,59,DB01010$h
DB00568,DB08893,46,DB00209$t
DB00476,DB01288,84,DB00783$h
DB01242,DB04876,72,DB00219$h
DB00778,DB01263,46,DB00302$t
DB04871,DB06267,48,DB00657$h
DB01200,DB00614,8,DB00264$h
DB00964,DB04920,48,DB06711$h
DB01166,DB00259,72,DB00356$t
DB00682,DB09074,46,DB01160$t
DB00813,DB09125,48,DB00715$t
DB01165,DB00543,19,DB00618$t
DB01162,DB00368,4,DB13179$t
DB04844,DB00705,72,DB00792$t
DB01200,DB00208,46,DB08938$t
DB00870,DB00588,48,DB01089$t
DB04743,DB01325,69,DB00731$t
DB12332,DB01181,10,DB04854$t
DB11126,DB00555,69,DB00588$t
DB00333,DB00193,69,DB01126$h
DB08918,DB00503,46,DB00395$t
DB00937,DB09289,22,DB00764$h
DB00924,DB00765,31,DB00327$t
DB01340,DB00870,48,DB00460$t
DB01377,DB00860,2,DB09204$t
DB00780,DB01193,59,DB09073$t
DB01045,DB00412,3,DB11633$h
DB00275,DB00328,48,DB09338$t
DB00319,DB00798,74,DB08918$t
DB00814,DB04574,48,DB00362$h
DB01595,DB04896,48,DB12924$h
DB00519,DB00606,59,DB13158$t
DB06203,DB01626,8,DB03128$t
DB01193,DB00210,36,DB06800$t
DB01172,DB00529,56,DB00364$h
DB06410,DB00999,50,DB00788$h
DB00374,DB01124,46,DB08827$t
DB00422,DB00215,46,DB13595$t
DB01201,DB00455,3,DB00807$h
DB00604,DB00218,19,DB00353$t
DB09280,DB08864,74,DB09321$t
DB00182,DB01618,60,DB00340$h
DB01209,DB09245,48,DB09128$h
DB00712,DB09084,48,DB09039$h
DB00629,DB01200,70,DB01100$h
DB00191,DB00434,75,DB04840$h
DB01437,DB00737,48,DB00742$h
DB00821,DB00524,69,DB12924$h
DB01238,DB01029,59,DB04930$t
DB01357,DB00257,46,DB00576$t
DB01132,DB01015,46,DB00358$h
DB00981,DB01273,48,DB00353$h
DB00402,DB00633,48,DB01259$t
DB01043,DB01409,69,DB01124$t
DB09068,DB00726,48,DB01283$h
DB08987,DB00967,48,DB00595$t
DB05521,DB00539,48,DB01154$t
DB00333,DB09238,46,DB00905$h
DB12161,DB00300,46,DB00390$t
DB13142,DB00399,74,DB06636$h
DB00391,DB00433,35,DB00834$h
DB01416,DB08806,66,DB00561$t
DB00589,DB00863,48,DB06700$h
DB06697,DB09291,46,DB00384$h
DB00344,DB09477,72,DB00273$t
DB08882,DB01340,48,DB08903$h
DB00655,DB01122,48,DB00982$h
DB00514,DB00976,46,DB01177$t
DB00622,DB00966,48,DB01088$h
DB00872,DB00850,72,DB04920$t
DB00280,DB01015,19,DB00452$t
DB00373,DB00457,29,DB00855$t
DB01320,DB00717,3,DB01227$h
DB11609,DB00214,48,DB00471$t
DB00318,DB00470,15,DB08906$t
DB07615,DB13783,48,DB00629$t
DB00755,DB04855,46,DB09345$t
DB00420,DB01501,48,DB00294$t
DB01174,DB01580,48,DB01048$h
DB06288,DB09225,35,DB00966$h
DB08907,DB00196,46,DB01612$h
DB00591,DB00214,82,DB00945$t
DB09280,DB11574,74,DB06729$h
DB00288,DB00224,72,DB04865$h
DB01220,DB00285,72,DB06594$h
DB00784,DB01097,46,DB00241$h
DB01623,DB00961,48,DB00524$h
DB00821,DB00860,48,DB01215$t
DB00820,DB00226,9,DB00340$h
DB01023,DB06712,59,DB00737$h
DB00794,DB04930,3,DB08974$h
DB01615,DB06282,48,DB09257$t
DB00750,DB00771,48,DB06145$h
DB00615,DB01138,3,DB01020$h
DB00849,DB00196,46,DB01605$t
DB00252,DB00688,3,DB01141$h
DB01098,DB08816,46,DB13158$t
DB00247,DB00916,48,DB01111$h
DB08880,DB00774,69,DB00512$t
DB09075,DB00361,72,DB00302$h
DB09083,DB00176,72,DB00322$t
DB00465,DB01600,48,DB00539$t
DB00633,DB00413,31,DB01113$t
DB11362,DB09048,72,DB00870$h
DB00528,DB01214,59,DB01094$h
DB01137,DB00285,19,DB01181$h
DB00679,DB00553,72,DB08875$h
DB04844,DB05294,32,DB08910$t
DB00692,DB01113,48,DB01609$t
DB00639,DB09231,48,DB01349$t
DB01174,DB08970,74,DB00502$t
DB00571,DB00188,46,DB00562$t
DB00684,DB06739,71,DB00834$t
DB06603,DB00390,57,DB06717$t
DB00489,DB00586,36,DB00814$h
DB00370,DB01215,15,DB00209$t
DB04898,DB00686,5,DB00740$h
DB00727,DB01224,48,DB09257$h
DB01201,DB00356,3,DB09138$h
DB09292,DB00887,48,DB00584$t
DB01246,DB09274,72,DB01010$h
DB09275,DB00764,2,DB09218$h
DB01156,DB00263,46,DB01326$h
DB00455,DB00349,46,DB00178$t
DB00642,DB00390,57,DB00153$t
DB00433,DB01210,59,DB00338$h
DB00663,DB06710,73,DB01260$t
DB01336,DB06263,39,DB08906$h
DB00472,DB00813,48,DB00527$h
DB00451,DB08882,74,DB00586$h
DB01220,DB01238,74,DB00730$h
DB00418,DB01072,3,DB01022$h
DB01060,DB01171,46,DB09204$t
DB06203,DB09065,72,DB00146$h
DB06708,DB01142,19,DB06684$t
DB01410,DB01155,48,DB01255$h
DB00705,DB00196,46,DB00772$h
DB00475,DB00906,48,DB01357$h
DB01095,DB00863,72,DB00376$t
DB00317,DB09238,46,DB00846$t
DB06203,DB01223,74,DB08798$t
DB01595,DB00246,46,DB00653$h
DB01589,DB13872,48,DB00832$t
DB01045,DB00361,3,DB08860$h
DB01365,DB00813,74,DB00423$h
DB00307,DB01229,72,DB00978$h
DB00503,DB00501,46,DB00947$t
DB01263,DB09235,48,DB00527$t
DB08880,DB01002,74,DB00722$h
DB00193,DB00999,48,DB00545$t
DB00956,DB09015,48,DB00553$h
DB01283,DB00207,46,DB01061$t
DB00999,DB00670,72,DB01059$t
DB00670,DB00470,84,DB00180$h
DB01095,DB00322,46,DB09154$t
DB01340,DB00651,74,DB01578$h
DB00321,DB01114,48,DB09272$t
DB01029,DB01158,48,DB06684$h
DB00841,DB09042,70,DB04573$t
DB00177,DB11362,59,DB00305$h
DB01100,DB01215,48,DB01179$t
DB01600,DB04574,48,DB13450$h
DB00925,DB09330,72,DB09000$h
DB09085,DB08883,15,DB09227$h
DB01119,DB01143,59,DB02513$t
DB00214,DB04948,59,DB00548$h
DB06637,DB00331,72,DB06153$h
DB00620,DB00188,46,DB00987$t
DB01248,DB00959,48,DB06147$t
DB01618,DB00484,15,DB00821$t
DB08905,DB00358,48,DB09293$t
DB00908,DB01356,19,DB04946$t
DB00248,DB01348,72,DB01262$t
DB01466,DB02703,72,DB00433$t
DB08881,DB01105,74,DB00779$h
DB00604,DB02513,72,DB09119$h
DB00802,DB01235,48,DB09324$t
DB00876,DB00688,48,DB00345$t
DB00458,DB09449,48,DB09069$h
DB01263,DB09330,72,DB00928$t
DB04898,DB01397,5,DB00749$h
DB00245,DB09238,46,DB01600$h
DB00727,DB00320,61,DB01273$h
DB00714,DB00752,48,DB01627$h
DB00489,DB00502,19,DB01002$t
DB06288,DB00409,35,DB09021$h
DB00615,DB00425,74,DB00442$t
DB06742,DB00254,46,DB01298$h
DB06724,DB00884,74,DB00535$t
DB01191,DB00176,46,DB00585$t
DB00177,DB01235,29,DB01604$t
DB11156,DB00653,20,DB09270$h
DB06209,DB00440,46,DB06725$t
DB08795,DB01421,74,DB00791$h
DB00195,DB06268,59,DB00370$t
DB09342,DB00321,48,DB01280$h
DB00556,DB06825,19,DB00158$h
DB01356,DB01176,48,DB00856$t
DB01232,DB00871,19,DB00523$h
DB00270,DB00283,46,DB06626$t
DB06772,DB00762,48,DB00517$t
DB00660,DB01106,48,DB09112$h
DB00381,DB04920,48,DB01000$t
DB01435,DB06702,76,DB01427$t
DB01238,DB00660,48,DB00853$h
DB08906,DB01263,46,DB04871$t
DB00530,DB00496,46,DB00451$h
DB01239,DB09097,69,DB01326$h
DB01099,DB00900,66,DB00924$t
DB00620,DB01021,82,DB01104$h
DB01246,DB01452,59,DB09055$t
DB00219,DB00318,48,DB08976$t
DB09034,DB05521,72,DB00658$h
DB00297,DB00264,72,DB06176$t
DB01203,DB08931,48,DB12483$t
DB01416,DB00927,66,DB08958$t
DB00232,DB00598,48,DB09280$t
DB00461,DB00817,26,DB13783$t
DB04844,DB00218,19,DB00213$h
DB00250,DB00091,46,DB01200$t
DB00195,DB00765,59,DB00593$h
DB00575,DB00582,46,DB01218$t
DB00691,DB01143,59,DB00770$t
DB11614,DB01601,46,DB00596$h
DB00588,DB01226,21,DB01171$t
DB03615,DB00936,71,DB00282$h
DB06725,DB08797,48,DB00537$h
DB00661,DB09120,46,DB00637$h
DB01400,DB00219,69,DB00576$t
DB00755,DB00619,46,DB00512$t
DB06335,DB00805,8,DB11737$h
DB00935,DB01242,36,DB00731$t
DB00333,DB01001,19,DB01169$t
DB01186,DB00446,48,DB00975$h
DB00780,DB00952,48,DB00673$h
DB00514,DB01118,46,DB13879$t
DB00285,DB01367,48,DB00555$h
DB09345,DB00949,48,DB11093$t
DB01221,DB01319,46,DB01208$t
DB09049,DB00950,72,DB01409$t
DB00808,DB00222,69,DB04570$h
DB01409,DB00285,46,DB08987$h
DB01041,DB01080,15,DB09274$h
DB00327,DB01236,48,DB08807$h
DB01236,DB00208,46,DB09021$t
DB00612,DB06196,36,DB01359$t
DB01267,DB11609,48,DB01217$h
DB00475,DB06290,72,DB03754$t
DB06737,DB00547,48,DB00939$t
DB00531,DB01196,14,DB01589$h
DB00727,DB01210,48,DB01149$h
DB05541,DB09074,46,DB01401$t
DB00934,DB01242,48,DB00861$h
DB00381,DB06702,76,DB00423$h
DB00264,DB00436,48,DB08965$t
DB08916,DB00875,72,DB00800$h
DB01057,DB00517,69,DB05316$t
DB00794,DB00700,3,DB13874$h
DB12332,DB00195,46,DB01410$t
DB01169,DB00207,19,DB01198$h
DB01244,DB01321,46,DB09516$h
DB01016,DB01232,46,DB00975$h
DB00734,DB00807,48,DB00626$h
DB00715,DB00503,46,DB00353$t
DB00475,DB00653,15,DB09232$t
DB00104,DB01359,53,DB09499$t
DB00794,DB01068,3,DB00420$h
DB00312,DB00657,59,DB00208$t
DB00539,DB06402,19,DB08798$t
DB01010,DB00521,53,DB00540$t
DB06212,DB01115,72,DB00523$h
DB09286,DB00356,48,DB00158$t
DB00871,DB06764,48,DB08941$h
DB00872,DB00361,72,DB00766$h
DB01240,DB09112,48,DB01128$t
DB00687,DB00674,48,DB01609$h
DB00363,DB01200,69,DB01249$t
DB02709,DB00932,52,DB00822$h
DB05271,DB06292,48,DB00555$h
DB01114,DB01149,46,DB12364$t
DB06282,DB00976,46,DB09342$t
DB00690,DB13872,48,DB00397$t
DB00404,DB00544,46,DB00699$t
DB00897,DB00950,48,DB00374$h
DB08881,DB06595,74,DB12924$h
DB01195,DB01274,19,DB08943$t
DB00489,DB09039,32,DB06774$h
DB00870,DB09238,46,DB00578$t
DB00433,DB01299,72,DB09067$t
DB00231,DB00747,48,DB01284$h
DB00333,DB09054,46,DB00915$t
DB00788,DB09167,46,DB00593$h
DB01098,DB01169,72,DB04948$t
DB00489,DB01189,19,DB00242$h
DB09282,DB00876,59,DB12070$t
DB04840,DB01089,59,DB00260$h
DB00635,DB00491,69,DB00792$h
DB00425,DB01095,46,DB13747$t
DB09082,DB00887,82,DB09015$t
DB00972,DB00549,46,DB00357$h
DB01129,DB00630,69,DB00445$h
DB09117,DB00647,15,DB06637$t
DB00207,DB00674,19,DB06637$h
DB01656,DB00309,33,DB09134$h
DB01173,DB00320,46,DB09185$t
DB00699,DB00370,48,DB09389$t
DB00794,DB09262,3,DB00122$h
DB00318,DB00281,48,DB01408$h
DB00091,DB06710,79,DB09093$h
DB01136,DB00871,4,DB06261$h
DB01221,DB01167,46,DB00998$h
DB00796,DB06737,48,DB01328$t
DB00474,DB00494,48,DB01206$h
DB00402,DB00344,48,DB06145$t
DB09084,DB01088,69,DB00783$t
DB00635,DB01057,48,DB00229$t
DB00422,DB00349,46,DB11793$t
DB00498,DB06441,5,DB00573$h
DB01159,DB09198,46,DB04846$t
DB00476,DB06603,72,DB00947$t
DB06237,DB01119,9,DB06691$h
DB01029,DB00622,46,DB08799$t
DB00806,DB01580,59,DB08947$t
DB00701,DB05812,72,DB01184$t
DB00818,DB00593,48,DB00442$h
DB00530,DB01232,72,DB00831$h
DB06145,DB00199,46,DB05528$t
DB00835,DB00985,48,DB00781$h
DB00277,DB01032,72,DB08811$h
DB00498,DB09075,5,DB09065$t
DB00679,DB01096,72,DB13595$h
DB00240,DB00487,48,DB01106$h
DB11268,DB00682,5,DB01137$h
DB04743,DB00501,72,DB08801$h
DB00273,DB01080,48,DB00230$h
DB00866,DB00411,48,DB09185$h
DB00907,DB08820,72,DB00542$t
DB00206,DB00559,59,DB08871$t
DB00556,DB08893,19,DB00643$t
DB00641,DB04876,72,DB00513$h
DB00366,DB00780,1,DB00211$t
DB01201,DB00872,3,DB00325$h
DB01708,DB01043,48,DB09156$t
DB00312,DB00273,48,DB00378$t
DB04861,DB01274,13,DB00698$t
DB02659,DB00661,71,DB01437$t
DB00908,DB00647,48,DB00188$t
DB00482,DB08970,48,DB00503$t
DB00408,DB00228,48,DB00351$h
DB09071,DB01232,72,DB00399$h
DB00648,DB00896,74,DB00890$t
DB11268,DB00412,5,DB09289$h
DB00955,DB00328,71,DB06794$t
DB09039,DB00674,19,DB00433$h
DB00243,DB00694,72,DB09112$t
DB00652,DB01466,48,DB09570$h
DB00945,DB00887,28,DB00594$t
DB00862,DB01119,9,DB06789$h
DB01026,DB00898,48,DB09031$h
DB00502,DB00691,19,DB02546$h
DB00933,DB12532,48,DB00488$h
DB00663,DB01185,73,DB00188$t
DB00953,DB01200,48,DB03619$h
DB00318,DB00875,48,DB01401$t
DB06212,DB00622,72,DB04842$t
DB00298,DB00849,48,DB08826$t
DB00615,DB00599,3,DB08864$h
DB08911,DB08864,74,DB01327$h
DB01142,DB01017,15,DB00771$t
DB00285,DB01291,84,DB00747$h
DB00997,DB00358,72,DB09134$t
DB01103,DB00390,57,DB00887$t
DB00749,DB00939,48,DB09322$t
DB00612,DB01149,46,DB00833$t
DB09477,DB04951,48,DB08826$h
DB00921,DB00169,46,DB08874$t
DB00682,DB13873,5,DB04574$h
DB00219,DB00517,48,DB12070$t
DB00849,DB00906,48,DB00456$h
DB00489,DB00270,19,DB01176$h
DB01045,DB06737,3,DB01582$h
DB01628,DB00779,26,DB00527$t
DB01186,DB09244,46,DB00843$t
DB01353,DB00215,48,DB00380$t
DB01169,DB01203,48,DB06663$h
DB00936,DB00653,48,DB01085$h
DB00418,DB01178,48,DB00185$t
DB01090,DB01433,48,DB00662$t
DB08860,DB00882,72,DB08820$h
DB01253,DB00396,48,DB01330$h
DB00187,DB09038,48,DB00992$t
DB00195,DB00489,48,DB00219$t
DB01054,DB09065,46,DB00400$h
DB00596,DB00903,82,DB01028$t
DB00425,DB06594,15,DB05260$h
DB08881,DB00278,74,DB06695$t
DB01136,DB01601,46,DB00955$h
DB00607,DB00684,74,DB09009$h
DB00681,DB00435,48,DB01016$t
DB00245,DB00625,46,DB00499$t
DB00773,DB00227,46,DB06716$h
DB00445,DB00390,57,DB00561$t
DB01223,DB00201,46,DB06152$t
DB00384,DB00244,36,DB00774$h
DB00370,DB01241,46,DB06210$h
DB00673,DB01357,74,DB09084$h
DB00479,DB00482,71,DB01210$h
DB04844,DB09291,46,DB00456$t
DB00199,DB06695,76,DB13139$t
DB01255,DB00557,75,DB00705$h
DB00349,DB00193,69,DB11609$t
DB09282,DB01359,59,DB08871$t
DB00619,DB05219,46,DB04398$t
DB09183,DB00976,46,DB00800$t
DB00846,DB01420,73,DB00706$t
DB12364,DB00715,65,DB01143$h
DB00343,DB00612,48,DB00293$h
DB00445,DB00742,56,DB00449$h
DB00881,DB00179,48,DB00201$h
DB00343,DB00211,53,DB11363$h
DB06781,DB09067,69,DB08976$h
DB01189,DB00922,48,DB00842$h
DB01250,DB01046,69,DB00705$t
DB06204,DB01576,68,DB05265$t
DB00292,DB00985,48,DB04898$t
DB01274,DB08893,46,DB01233$t
DB00818,DB01029,46,DB11817$t
DB06724,DB00324,2,DB01117$h
DB00757,DB00203,46,DB08976$t
DB00334,DB06701,17,DB01012$t
DB00484,DB01149,48,DB00761$t
DB09286,DB01193,48,DB00035$t
DB00834,DB09065,72,DB08981$h
DB01021,DB09238,59,DB00654$t
DB00703,DB01144,48,DB08814$h
DB00648,DB06212,74,DB00773$h
DB01240,DB08816,46,DB01233$t
DB01359,DB01087,46,DB01110$t
DB09093,DB00607,69,DB02187$h
DB01069,DB00613,72,DB01063$h
DB00334,DB00470,15,DB00960$h
DB09214,DB01024,48,DB00222$t
DB05541,DB00834,72,DB00823$t
DB00908,DB09198,46,DB00261$t
DB00524,DB00940,72,DB00881$t
DB01010,DB00424,69,DB00349$h
DB06594,DB01017,15,DB09209$t
DB01357,DB00440,46,DB01006$h
DB05812,DB01601,46,DB00645$t
DB00797,DB00876,59,DB00254$h
DB01243,DB06712,48,DB09083$h
DB00850,DB01615,48,DB06710$h
DB04743,DB09288,48,DB06803$t
DB00517,DB09272,38,DB00120$t
DB00264,DB00195,72,DB00421$t
DB09345,DB06153,48,DB00335$h
DB00673,DB00497,48,DB08903$t
DB00218,DB00344,19,DB01035$t
DB00758,DB00673,72,DB09124$h
DB00484,DB01340,9,DB09071$h
DB11148,DB09072,15,DB06715$h
DB00246,DB01242,19,DB09293$h
DB00393,DB00492,48,DB04572$h
DB00814,DB00620,48,DB00291$h
DB01390,DB00530,74,DB00190$t
DB06144,DB00264,46,DB00428$h
DB06414,DB00549,46,DB08971$h
DB00201,DB00205,46,DB09275$t
DB05541,DB05812,46,DB01248$t
DB01603,DB00385,74,DB00411$t
DB01224,DB00593,48,DB06717$t
DB09543,DB01234,48,DB00284$h
DB11613,DB01029,46,DB11691$t
DB01081,DB09345,48,DB00809$h
DB09280,DB00980,74,DB08814$h
DB00881,DB13167,48,DB09128$h
DB00617,DB00359,46,DB06218$h
DB08864,DB00872,72,DB00266$t
DB01091,DB08992,48,DB01087$t
DB00708,DB00835,48,DB00351$t
DB00849,DB01227,48,DB00405$h
DB00808,DB00424,72,DB00964$t
DB01178,DB01104,48,DB00585$h
DB00443,DB00487,48,DB00979$h
DB00903,DB01018,48,DB06016$t
DB00784,DB04576,26,DB00027$t
DB06738,DB00774,48,DB00948$t
DB00714,DB00922,48,DB09078$h
DB00870,DB00300,48,DB09083$h
DB00979,DB09290,38,DB01160$t
DB01183,DB00270,46,DB01233$t
DB01437,DB09118,48,DB01103$h
DB00758,DB00976,46,DB01093$h
DB00250,DB00549,46,DB01433$t
DB00933,DB00765,31,DB09543$t
DB01708,DB01233,48,DB00635$t
DB01221,DB01235,48,DB01378$t
DB00373,DB08931,48,DB01155$h
DB08907,DB01264,46,DB00736$t
DB08807,DB00749,36,DB03754$h
DB06196,DB00663,48,DB06267$h
DB11362,DB08873,46,DB00187$t
DB00722,DB00233,36,DB00489$t
DB00623,DB01176,48,DB00392$t
DB00356,DB12332,46,DB01614$t
DB06480,DB00234,72,DB00936$t
DB01186,DB00759,48,DB06153$t
DB00678,DB01422,46,DB00720$t
DB00844,DB01114,48,DB01605$h
DB00297,DB09342,48,DB04846$t
DB13142,DB01115,69,DB04575$t
DB06209,DB00227,46,DB09097$h
DB08922,DB09128,48,DB00822$t
DB01193,DB00289,70,DB13146$t
DB01136,DB00582,72,DB09516$t
DB06402,DB00450,19,DB00937$h
DB01253,DB13179,48,DB06715$t
DB01201,DB11737,3,DB00735$h
DB01165,DB01254,19,DB00980$h
DB01028,DB13872,48,DB01034$h
DB00897,DB04908,48,DB00651$t
DB06810,DB05676,71,DB00837$h
DB00395,DB00985,48,DB00585$t
DB00370,DB05271,31,DB06594$t
DB00771,DB00950,48,DB04711$h
DB01558,DB01452,48,DB05521$h
DB00425,DB00186,15,DB09038$h
DB03615,DB00768,71,DB09561$h
DB00645,DB01065,48,DB00772$t
DB00264,DB00571,72,DB00686$t
DB08822,DB08981,48,DB01140$h
DB00608,DB11660,69,DB09285$t
DB01240,DB00964,48,DB06626$h
DB01036,DB04871,46,DB13139$t
DB00753,DB08883,15,DB01046$h
DB13158,DB01263,72,DB00368$t
DB00683,DB09224,48,DB00982$t
DB00614,DB01064,48,DB00198$h
DB01224,DB00768,48,DB00629$h
DB00802,DB11106,48,DB09154$h
DB00246,DB05039,19,DB08811$h
DB01053,DB00684,74,DB01207$h
DB00958,DB09291,72,DB11156$h
DB00240,DB00779,48,DB00951$t
DB06212,DB01076,72,DB00850$t
DB00483,DB00373,53,DB11586$t
