Drug1_ID,Drug2_ID,Y,Neg samples
DB00708,DB00967,48,DB00339$h
DB00359,DB09241,8,DB00832$h
DB00674,DB01295,53,DB00627$h
DB00870,DB01124,46,DB01390$t
DB00497,DB01069,48,DB13146$t
DB06594,DB01320,48,DB06712$h
DB09241,DB00524,59,DB01321$h
DB01365,DB08799,75,DB08877$h
DB00377,DB00224,46,DB11093$h
DB04835,DB01264,72,DB00400$h
DB01159,DB05812,72,DB00905$h
DB01159,DB01587,48,DB00184$h
DB00327,DB00241,48,DB06717$h
DB01175,DB00908,46,DB09055$t
DB00521,DB00501,46,DB01325$t
DB06684,DB00734,48,DB01406$t
DB01233,DB12332,46,DB00939$t
DB00468,DB01171,8,DB00682$h
DB00351,DB06154,69,DB01380$h
DB01378,DB08930,74,DB08947$h
DB00694,DB00976,46,DB00912$t
DB09245,DB00612,59,DB01218$t
DB00280,DB08815,19,DB06263$h
DB01239,DB09224,48,DB06243$t
DB09286,DB09112,48,DB01240$t
DB09345,DB00754,48,DB09015$t
DB06016,DB09048,72,DB09167$h
DB00780,DB00401,59,DB00453$t
DB09076,DB00169,46,DB01068$t
DB00575,DB00227,46,DB01127$t
DB00425,DB01153,72,DB06700$t
DB00280,DB01151,19,DB01008$t
DB00637,DB01232,72,DB00771$h
DB01320,DB00943,3,DB00223$h
DB00361,DB01078,57,DB00975$t
DB00962,DB09330,72,DB00703$h
DB01608,DB00647,59,DB00245$t
DB00952,DB04946,48,DB00389$h
DB00731,DB00936,8,DB11636$h
DB01068,DB00582,46,DB09185$t
DB01250,DB00223,48,DB03756$t
DB00628,DB00334,48,DB00771$h
DB01351,DB01203,59,DB01065$h
DB01015,DB09118,72,DB00804$h
DB00186,DB00807,48,DB00923$t
DB00455,DB06636,46,DB01291$t
DB00308,DB01169,32,DB01349$h
DB01144,DB01359,48,DB00622$t
DB00849,DB00277,74,DB06704$t
DB11609,DB00455,48,DB00841$t
DB01180,DB00784,48,DB11231$t
DB09286,DB00747,48,DB06193$h
DB00686,DB09288,5,DB01602$h
DB00483,DB00496,48,DB01415$h
DB00701,DB09118,72,DB00336$t
DB00178,DB08991,48,DB04841$t
DB01609,DB00932,74,DB00708$h
DB05239,DB00289,72,DB01067$t
DB00343,DB00606,59,DB00862$t
DB04868,DB00503,19,DB00951$t
DB00563,DB00415,72,DB00940$h
DB00648,DB00541,74,DB03128$h
DB09232,DB00476,29,DB01601$h
DB01567,DB00909,48,DB06813$t
DB00497,DB09286,48,DB00291$h
DB00193,DB04908,48,DB00247$t
DB00243,DB09054,72,DB11915$h
DB00953,DB06216,48,DB00247$t
DB01041,DB01340,48,DB01248$h
DB00212,DB01193,59,DB01117$h
DB00498,DB01357,11,DB01208$h
DB05271,DB09074,46,DB09210$t
DB01227,DB01247,48,DB00966$t
DB01615,DB01087,72,DB00283$h
DB01174,DB00333,74,DB01613$t
DB01071,DB00623,81,DB09090$h
DB00998,DB09245,46,DB00800$h
DB00966,DB01113,48,DB00485$h
DB01242,DB01115,48,DB09232$t
DB09117,DB01589,15,DB11699$t
DB05109,DB09291,46,DB00309$t
DB00564,DB00471,3,DB00617$h
DB08899,DB00296,74,DB01319$h
DB01356,DB00814,72,DB09026$h
DB00613,DB00554,72,DB09030$h
DB06263,DB00573,71,DB06804$h
DB01082,DB08976,71,DB00359$t
DB00497,DB09085,48,DB01327$t
DB01591,DB01110,46,DB00625$t
DB00944,DB01019,48,DB01021$h
DB01618,DB04953,48,DB00776$t
DB00569,DB00686,5,DB00746$h
DB00906,DB01235,48,DB01337$h
DB00870,DB00846,48,DB00257$t
DB00263,DB06825,19,DB00304$h
DB00334,DB01227,48,DB01427$h
DB00240,DB00224,46,DB01138$t
DB04861,DB01050,36,DB00449$t
DB00750,DB09085,48,DB05239$h
DB00555,DB01017,15,DB01165$t
DB01154,DB00335,59,DB09041$t
DB00231,DB00715,46,DB01030$t
DB01261,DB01196,74,DB00660$t
DB00469,DB01124,46,DB00899$h
DB01367,DB00436,59,DB00885$t
DB00835,DB09074,46,DB00421$t
DB00181,DB00588,48,DB01075$t
DB00997,DB01026,72,DB04844$t
DB01220,DB00934,72,DB01607$t
DB00335,DB00185,48,DB08974$h
DB00796,DB00208,46,DB01321$h
DB01104,DB00745,46,DB00624$t
DB00231,DB09071,48,DB01060$t
DB01558,DB04908,48,DB01127$h
DB01353,DB09225,48,DB09320$t
DB00315,DB06595,46,DB08811$h
DB00592,DB00283,46,DB01023$t
DB09262,DB00270,46,DB00477$t
DB00388,DB00816,48,DB00685$h
DB00246,DB00379,46,DB01209$h
DB00219,DB09290,38,DB08815$t
DB00946,DB09280,72,DB09090$h
DB00656,DB00813,48,DB08799$t
DB01190,DB08865,46,DB00222$t
DB01072,DB05219,46,DB00625$t
DB00850,DB00521,59,DB01628$h
DB12598,DB06605,5,DB09042$h
DB01098,DB00683,72,DB00827$h
DB09078,DB00363,19,DB08991$h
DB00905,DB04861,59,DB00990$t
DB09270,DB01030,72,DB00793$t
DB00701,DB01012,46,DB09027$t
DB00723,DB04846,48,DB00806$h
DB00228,DB01028,48,DB03793$t
DB00280,DB00808,19,DB00894$h
DB01589,DB01002,48,DB09231$t
DB08881,DB09289,32,DB01333$h
DB00697,DB00765,31,DB09017$t
DB04844,DB00333,46,DB04794$h
DB01041,DB00178,48,DB00700$h
DB01418,DB01016,5,DB01583$h
DB00908,DB09280,72,DB01130$t
DB06148,DB01018,69,DB01411$h
DB01626,DB00381,59,DB11915$h
DB00679,DB00961,48,DB09269$t
DB12483,DB01149,46,DB05266$t
DB09245,DB00924,63,DB09345$t
DB00209,DB01116,48,DB00490$h
DB00264,DB00703,72,DB12483$t
DB00794,DB09279,59,DB13874$h
DB00663,DB01325,82,DB00774$h
DB06770,DB09238,46,DB06228$t
DB00477,DB01106,48,DB06228$h
DB09214,DB01283,48,DB00433$h
DB00591,DB01420,73,DB01563$t
DB01420,DB00752,48,DB09018$t
DB01092,DB01070,81,DB00795$t
DB00471,DB00176,46,DB00166$h
DB00146,DB00436,50,DB00592$h
DB01037,DB00196,46,DB00228$t
DB00843,DB00188,46,DB00880$h
DB00906,DB00263,46,DB00914$t
DB00818,DB00737,48,DB06712$h
DB01253,DB00683,48,DB00243$h
DB01201,DB00309,3,DB08827$h
DB00925,DB01143,59,DB00540$t
DB00193,DB01178,48,DB00345$t
DB00405,DB00366,15,DB01054$t
DB00960,DB01151,46,DB09516$t
DB00440,DB00625,46,DB00924$h
DB00564,DB00889,3,DB01422$h
DB04839,DB00331,69,DB01250$h
DB00318,DB00904,48,DB04930$t
DB00672,DB09167,46,DB00944$h
DB00316,DB01015,46,DB00890$h
DB01242,DB06228,72,DB00188$h
DB08918,DB01239,48,DB11560$t
DB01029,DB00705,46,DB01301$h
DB09543,DB01380,48,DB01587$t
DB00527,DB00405,48,DB04894$t
DB11614,DB00625,46,DB00255$t
DB01173,DB00091,46,DB00212$t
DB00881,DB00313,74,DB00820$t
DB00332,DB00268,46,DB11943$t
DB00402,DB06594,48,DB06764$t
DB00434,DB00980,48,DB06691$t
DB04846,DB09073,72,DB11256$t
DB09147,DB09281,66,DB01189$t
DB01261,DB00482,46,DB00565$t
DB08815,DB00575,48,DB00120$t
DB00912,DB01601,72,DB04570$t
DB00615,DB01410,3,DB00410$h
DB00316,DB01076,48,DB11575$t
DB00418,DB00396,3,DB00647$h
DB01353,DB01463,48,DB00294$t
DB00764,DB01185,73,DB09232$t
DB04868,DB01151,19,DB01121$h
DB00906,DB06282,48,DB00866$t
DB00695,DB00483,16,DB01256$t
DB06589,DB00661,72,DB09236$h
DB00387,DB00517,48,DB06709$t
DB00697,DB09072,15,DB01247$h
DB05039,DB09065,46,DB00184$t
DB00391,DB06144,35,DB04835$h
DB00458,DB00745,46,DB00889$t
DB09123,DB09330,72,DB00217$h
DB01183,DB01685,46,DB06413$h
DB01137,DB00691,19,DB09283$h
DB01267,DB08871,19,DB00690$t
DB00768,DB00343,46,DB09204$t
DB13874,DB02703,72,DB00287$h
DB13139,DB00232,82,DB01242$t
DB01209,DB00252,48,DB00472$h
DB09034,DB12332,72,DB01392$h
DB01174,DB00477,3,DB00955$h
DB01580,DB00861,36,DB06401$h
DB01065,DB00660,48,DB00256$h
DB01174,DB01618,48,DB01138$h
DB00422,DB01026,46,DB09117$t
DB00275,DB01397,48,DB09300$h
DB00604,DB01601,46,DB09414$h
DB00889,DB00734,19,DB00572$h
DB00696,DB09238,48,DB01583$t
DB00734,DB01440,48,DB01262$t
DB11362,DB00343,46,DB13142$h
DB00723,DB00780,70,DB11699$h
DB00814,DB06739,48,DB00498$h
DB00261,DB00502,19,DB04339$h
DB00998,DB06288,48,DB06148$t
DB00639,DB01244,48,DB00603$t
DB00752,DB00678,59,DB00975$h
DB01097,DB00720,48,DB00976$h
DB00812,DB00338,46,DB06207$t
DB08815,DB11730,72,DB00492$t
DB00736,DB09138,69,DB01023$h
DB06770,DB00907,46,DB00593$t
DB00720,DB00428,23,DB11943$t
DB00327,DB09074,46,DB04908$t
DB01065,DB00423,48,DB00695$h
DB00489,DB06739,36,DB09166$t
DB00606,DB01170,59,DB00251$h
DB00732,DB00445,39,DB01185$t
DB01045,DB00472,3,DB01030$h
DB00185,DB01156,46,DB13878$h
DB00842,DB01118,46,DB09076$t
DB06228,DB01009,5,DB06699$h
DB00798,DB00469,71,DB00214$t
DB01169,DB01078,57,DB00710$t
DB00178,DB00960,48,DB11610$h
DB01242,DB09292,48,DB00609$t
DB01210,DB01214,48,DB01242$t
DB00252,DB00223,74,DB01159$t
DB00395,DB12332,46,DB00309$h
DB00204,DB00904,19,DB08827$h
DB00836,DB08873,46,DB00179$t
DB01012,DB06717,72,DB06288$t
DB00508,DB01106,48,DB01395$t
DB09543,DB00244,5,DB09281$h
DB01250,DB01014,56,DB00205$h
DB00889,DB00218,19,DB06706$h
DB00795,DB00288,48,DB00770$h
DB01161,DB00754,48,DB00359$t
DB01429,DB12332,46,DB01545$t
DB00680,DB01193,59,DB00917$h
DB00804,DB00670,48,DB00939$t
DB01043,DB00209,69,DB00176$t
DB01054,DB00435,48,DB11575$t
DB00091,DB00176,46,DB01209$t
DB01253,DB01210,18,DB00592$h
DB01075,DB01355,48,DB00267$h
DB00258,DB00399,74,DB00233$h
DB00922,DB00697,48,DB00732$h
DB01236,DB00458,48,DB00783$h
DB00186,DB00575,48,DB00973$h
DB01232,DB00863,72,DB06636$h
DB00490,DB00268,31,DB01440$t
DB13874,DB00446,46,DB00336$t
DB00353,DB01234,48,DB13323$h
DB00472,DB01463,48,DB01590$t
DB00701,DB00246,46,DB01089$t
DB00682,DB08881,72,DB06767$h
DB05676,DB00917,69,DB04876$h
DB00091,DB00542,72,DB00531$h
DB00327,DB00695,48,DB01019$t
DB04896,DB00647,63,DB01100$h
DB00615,DB08875,74,DB09210$t
DB01184,DB01254,72,DB00405$h
DB06414,DB01072,72,DB01121$h
DB01392,DB00263,46,DB05245$t
DB01224,DB05039,19,DB00935$t
DB00460,DB01078,57,DB01609$t
DB00712,DB00663,48,DB00379$t
DB00980,DB09128,48,DB08931$t
DB01466,DB08922,48,DB00341$h
DB00678,DB01319,46,DB01139$t
DB00700,DB00784,36,DB09075$t
DB01136,DB00715,46,DB09256$h
DB00573,DB00547,48,DB08967$t
DB01435,DB00764,48,DB09236$t
DB11614,DB00661,46,DB01094$t
DB00275,DB00629,59,DB01624$t
DB01192,DB00819,48,DB09242$h
DB06228,DB00939,5,DB00692$h
DB00836,DB00907,46,DB00437$t
DB09280,DB01015,74,DB06176$h
DB09330,DB01283,74,DB09241$t
DB06201,DB01192,48,DB01201$h
DB09030,DB00498,48,DB06268$h
DB05676,DB00596,48,DB04794$t
DB01544,DB06716,48,DB00368$t
DB00717,DB00266,69,DB01255$t
DB00918,DB00213,46,DB01609$t
DB01567,DB00484,15,DB09030$t
DB01050,DB09280,72,DB00445$h
DB00614,DB00559,59,DB06145$t
DB01609,DB01232,74,DB09414$t
DB01245,DB01359,53,DB01255$t
DB00834,DB00541,74,DB08909$h
DB00986,DB06702,1,DB01615$h
DB01359,DB00605,36,DB06696$t
DB01325,DB12278,72,DB00912$h
DB01621,DB00331,69,DB00836$h
DB00635,DB09220,48,DB01116$h
DB00368,DB01247,70,DB09216$t
DB00647,DB00176,46,DB06605$h
DB00216,DB00246,72,DB00387$h
DB00539,DB01195,19,DB04835$h
DB00956,DB06717,72,DB01240$t
DB00182,DB09220,59,DB01591$t
DB00935,DB09042,70,DB00773$h
DB01024,DB00367,74,DB01511$t
DB09027,DB01259,72,DB01610$t
DB01337,DB12278,48,DB11256$h
DB00469,DB00322,46,DB06742$h
DB00909,DB00765,31,DB00546$t
DB01166,DB01014,48,DB11121$h
DB11560,DB00398,46,DB00757$h
DB00916,DB06290,72,DB01624$t
DB00559,DB01008,74,DB00545$h
DB01244,DB00457,48,DB01164$h
DB00875,DB00283,48,DB01429$t
DB01153,DB00396,12,DB00304$t
DB00989,DB00782,69,DB01165$h
DB00182,DB01626,59,DB00298$h
DB00542,DB00500,48,DB00449$h
DB00625,DB04841,74,DB00910$h
DB09342,DB00980,48,DB06718$h
DB00254,DB00523,48,DB01064$t
DB00625,DB01151,48,DB00426$t
DB00735,DB01155,26,DB12364$h
DB00946,DB00301,11,DB01043$h
DB00371,DB06144,48,DB08439$t
DB00980,DB00246,46,DB06202$t
DB00448,DB01095,46,DB08931$t
DB05294,DB00207,19,DB00664$h
DB12267,DB06210,72,DB00294$t
DB06216,DB01618,48,DB00605$t
DB01200,DB11079,8,DB00252$h
DB06764,DB00601,70,DB05351$h
DB00969,DB00215,46,DB01048$t
DB00379,DB00705,46,DB00530$t
DB00292,DB08807,24,DB01563$t
DB09227,DB01159,48,DB00635$t
DB00648,DB00396,74,DB00620$h
DB00246,DB00599,48,DB00524$h
DB00179,DB00554,48,DB11136$h
DB01115,DB00489,59,DB01282$t
DB01041,DB00484,15,DB01411$t
DB08860,DB00381,72,DB00345$h
DB01223,DB00683,69,DB00581$t
DB01268,DB01367,8,DB00208$h
DB01175,DB09286,48,DB00917$h
DB01074,DB00243,46,DB00989$t
DB00688,DB00232,69,DB01120$t
DB01095,DB00834,72,DB01034$h
DB00584,DB01115,48,DB11921$h
DB00213,DB01066,74,DB01188$h
DB00327,DB09048,72,DB00568$h
DB01403,DB00850,15,DB00187$h
DB06218,DB00544,72,DB00283$t
DB01002,DB08907,48,DB01063$t
DB00264,DB00816,13,DB01033$t
DB06764,DB00805,70,DB13139$t
DB00177,DB13167,48,DB06263$t
DB01576,DB00622,46,DB00953$t
DB00881,DB08880,48,DB06016$t
DB01433,DB01621,48,DB00496$t
DB01181,DB01241,46,DB09323$h
DB00490,DB01622,48,DB01070$t
DB08828,DB06636,46,DB06771$t
DB00896,DB00624,73,DB01581$t
DB00559,DB01232,74,DB09054$h
DB12483,DB00257,46,DB00782$t
DB06723,DB00959,2,DB00891$t
DB00846,DB01400,48,DB00922$h
DB00604,DB00622,19,DB00263$t
DB01406,DB00491,69,DB00450$h
DB06212,DB01232,72,DB00544$h
DB01580,DB00695,48,DB00487$h
DB06144,DB00679,46,DB06827$h
DB00608,DB00596,48,DB00446$h
DB00908,DB06708,32,DB00678$h
DB01600,DB01325,69,DB11828$t
DB00408,DB01159,48,DB01418$t
DB00963,DB00817,26,DB05271$t
DB00924,DB00582,46,DB01170$h
DB01551,DB00892,48,DB02709$t
DB00420,DB01297,59,DB01018$t
DB01466,DB01018,48,DB06403$h
DB00648,DB06708,74,DB00261$t
DB01201,DB00932,3,DB09296$h
DB00912,DB00779,8,DB00911$h
DB06738,DB01412,48,DB00245$t
DB01158,DB08931,48,DB00152$t
DB01621,DB01319,46,DB09286$h
DB01253,DB00278,72,DB00445$h
DB06772,DB01319,46,DB09079$h
DB01418,DB00006,5,DB00962$h
DB09212,DB01137,26,DB00820$t
DB04844,DB01001,19,DB01197$h
DB00472,DB01209,63,DB00578$h
DB01041,DB00207,46,DB05528$t
DB01016,DB00343,46,DB01273$h
DB00774,DB00215,54,DB09087$h
DB00537,DB09279,81,DB08811$h
DB00615,DB00230,74,DB11121$h
DB00696,DB01580,24,DB00700$t
DB00312,DB00604,3,DB06730$h
DB00215,DB09225,48,DB01601$t
DB01172,DB00972,71,DB00333$h
DB00285,DB00998,48,DB00917$t
DB06441,DB00374,52,DB06263$h
DB08911,DB00390,57,DB09074$t
DB00821,DB01708,48,DB01619$t
DB01351,DB00283,48,DB11828$h
DB04938,DB00091,46,DB09094$t
DB06207,DB04855,72,DB00779$t
DB08971,DB00674,48,DB00853$t
DB00344,DB00881,72,DB01553$t
DB01193,DB08976,48,DB08970$t
DB01173,DB09225,15,DB00394$h
DB01085,DB00283,46,DB00303$t
DB00474,DB00476,48,DB11989$t
DB01254,DB09198,46,DB01262$h
DB09270,DB00818,72,DB01103$h
DB09232,DB00384,48,DB00565$h
DB00230,DB06770,7,DB01165$h
DB01182,DB00834,19,DB06145$t
DB00696,DB09289,36,DB00550$h
DB01192,DB01211,46,DB01626$t
DB00433,DB00754,48,DB09095$h
DB09270,DB01259,72,DB13179$h
DB01201,DB01248,3,DB00966$h
DB00195,DB06736,36,DB00153$h
DB06480,DB09102,72,DB01627$h
DB01395,DB01132,69,DB00631$h
DB08943,DB00884,48,DB00900$t
DB08868,DB00203,46,DB11315$h
DB01558,DB00907,48,DB00328$t
DB00945,DB00588,48,DB00852$h
DB00455,DB01264,72,DB09462$h
DB00312,DB06616,74,DB11362$h
DB06700,DB09225,48,DB00434$h
DB00588,DB06153,48,DB00799$h
DB00502,DB01202,48,DB01062$t
DB09215,DB06781,48,DB00524$t
DB01155,DB09083,19,DB00830$h
DB00264,DB01214,48,DB01224$t
DB00241,DB00455,48,DB00293$t
DB09280,DB06803,74,DB00680$h
DB00722,DB01392,36,DB01236$h
DB00525,DB00555,48,DB05015$t
DB00675,DB01171,46,DB06016$t
DB08918,DB08815,48,DB00929$t
DB00418,DB04908,48,DB01261$h
DB00844,DB00035,48,DB00371$h
DB01558,DB00934,48,DB06267$t
DB00712,DB00774,69,DB09161$h
DB00175,DB01167,72,DB01064$h
DB01337,DB06148,1,DB06730$t
DB00714,DB00401,48,DB09273$t
DB13595,DB01130,2,DB06480$h
DB01621,DB06717,72,DB00779$h
DB00240,DB04575,72,DB04908$t
DB09079,DB00091,72,DB00791$h
DB00774,DB09477,59,DB00352$h
DB04920,DB00289,46,DB08933$h
DB06212,DB00270,72,DB00217$h
DB00486,DB00925,48,DB01595$h
DB01200,DB00861,8,DB08970$h
DB00343,DB01193,48,DB08893$h
DB00641,DB11586,72,DB06636$t
DB00418,DB01183,3,DB00180$h
DB09104,DB06817,74,DB00909$t
DB00745,DB09048,72,DB01203$t
DB06144,DB00622,46,DB08906$t
DB00206,DB01297,59,DB00465$t
DB01014,DB11921,48,DB01086$h
DB01069,DB04896,48,DB00615$h
DB00485,DB00452,74,DB00498$t
DB06781,DB00487,48,DB00795$h
DB00483,DB09104,20,DB00204$h
DB01348,DB08976,48,DB00188$t
DB00421,DB01283,36,DB00754$h
DB04946,DB01591,19,DB08798$t
DB01098,DB01601,72,DB00399$h
DB00835,DB00412,46,DB01070$t
DB00280,DB00945,8,DB00126$h
DB01126,DB01149,72,DB01558$h
DB01122,DB01339,69,DB00790$h
DB09281,DB06799,69,DB00834$h
DB08912,DB00889,74,DB00646$h
DB01416,DB00863,66,DB01324$t
DB11828,DB00196,46,DB00519$t
DB00230,DB00540,7,DB00130$t
DB06739,DB00524,69,DB00784$t
DB00433,DB04953,48,DB00424$t
DB01203,DB00613,46,DB09079$h
DB06589,DB00966,72,DB00487$t
DB01418,DB00932,5,DB01627$h
DB00948,DB01172,74,DB01228$h
DB01247,DB01393,48,DB01558$t
DB06781,DB00817,48,DB00812$t
DB00663,DB04573,72,DB00889$t
DB01410,DB00232,82,DB01501$h
DB00790,DB00476,29,DB09071$t
DB00604,DB01127,72,DB01130$h
DB00370,DB01221,15,DB00368$h
DB00679,DB00880,48,DB13873$h
DB00734,DB00243,72,DB01106$h
DB00321,DB00359,46,DB00334$t
DB13783,DB01090,69,DB00470$h
DB01045,DB05039,3,DB01615$h
DB00539,DB00983,19,DB06813$h
DB00678,DB05219,46,DB00434$t
DB09123,DB06228,69,DB01259$h
DB00335,DB06218,24,DB00252$t
DB01143,DB01037,48,DB00864$t
DB00502,DB13323,48,DB08804$t
DB00715,DB00408,48,DB06654$h
DB00943,DB09073,72,DB00982$h
DB00708,DB01551,48,DB08908$h
DB00656,DB00807,48,DB00987$t
DB00434,DB04844,48,DB00276$h
DB04946,DB02546,19,DB01108$h
DB00708,DB00275,48,DB00879$t
DB01100,DB00721,48,DB00817$h
DB00947,DB00320,46,DB00402$t
DB01033,DB00244,46,DB00529$t
DB00744,DB01130,48,DB01064$t
DB01045,DB00333,74,DB00526$t
DB01433,DB09118,48,DB04878$h
DB00647,DB01002,48,DB00233$t
DB00328,DB00678,46,DB00999$h
DB00408,DB13025,48,DB09039$t
DB00436,DB01067,69,DB01248$h
DB00776,DB06713,74,DB00846$t
DB00612,DB00221,13,DB00834$h
DB00502,DB00628,48,DB04570$t
DB00946,DB00806,5,DB00285$h
DB01136,DB01012,46,DB11136$t
DB06684,DB01403,46,DB09073$t
DB00717,DB00672,69,DB08826$t
DB00633,DB08941,48,DB08439$t
DB00850,DB09068,48,DB00749$h
DB01174,DB00316,3,DB01116$h
DB13323,DB00252,48,DB00240$h
DB01359,DB00457,29,DB00415$t
DB08865,DB02703,72,DB01213$h
DB00842,DB09128,48,DB00305$t
DB01159,DB00405,48,DB00990$h
DB00843,DB01085,48,DB00301$h
DB01320,DB00773,74,DB00697$h
DB08880,DB00696,74,DB00910$h
DB00526,DB00511,57,DB00983$t
DB00947,DB01092,57,DB01299$t
DB00427,DB01114,48,DB01590$t
DB00418,DB00933,48,DB06402$t
DB00608,DB00861,48,DB00919$t
DB00457,DB00790,48,DB09082$t
DB01320,DB00322,72,DB01178$t
DB01155,DB00258,66,DB09069$t
DB01037,DB09082,48,DB00970$h
DB00996,DB08987,48,DB01357$h
DB00678,DB08822,48,DB00916$t
DB01201,DB01167,74,DB08872$h
DB00559,DB01074,74,DB01066$h
DB09039,DB08903,19,DB09053$h
DB01353,DB00909,48,DB09084$h
DB00633,DB00968,48,DB01232$t
DB01159,DB00657,48,DB06262$h
DB00531,DB09054,14,DB00255$h
DB00651,DB00730,46,DB00747$h
DB00542,DB06414,74,DB00469$t
DB01210,DB00821,36,DB08883$h
DB01320,DB01435,3,DB01000$t
DB00917,DB12332,46,DB11737$t
DB00404,DB05271,31,DB09223$t
DB01397,DB00443,48,DB00234$h
DB09049,DB00196,72,DB01545$t
DB01407,DB00214,82,DB00275$t
DB02659,DB00396,71,DB08807$t
DB00344,DB00601,63,DB00821$t
DB00996,DB00434,48,DB00552$h
DB00285,DB08881,72,DB01221$h
DB01072,DB12001,48,DB09166$t
DB00568,DB01211,46,DB01251$h
DB08907,DB01185,8,DB08908$t
DB11148,DB00715,48,DB06738$t
DB00425,DB04871,46,DB00609$h
DB13158,DB00674,48,DB00647$t
DB00875,DB00660,48,DB01202$h
DB00932,DB00255,27,DB00217$t
DB00483,DB01192,48,DB11254$t
DB06725,DB00487,26,DB00990$t
DB00747,DB00980,48,DB09276$t
DB06204,DB01095,46,DB01217$h
DB01608,DB01370,66,DB00651$t
DB00182,DB12332,46,DB01685$h
DB06145,DB00199,46,DB05528$t
DB01320,DB00544,72,DB08864$t
DB00238,DB01551,3,DB00400$h
DB00187,DB00594,48,DB00664$h
DB01222,DB04573,72,DB00753$t
DB00605,DB00596,48,DB01339$t
DB01151,DB00212,72,DB00809$h
DB01268,DB00793,46,DB13179$t
DB08899,DB09262,74,DB00315$h
DB00204,DB00557,19,DB00351$t
DB06789,DB09038,69,DB00768$t
DB01045,DB00977,3,DB08957$h
DB08899,DB00530,74,DB00888$t
DB00418,DB01621,48,DB00705$h
DB01182,DB00321,19,DB00918$h
DB06603,DB01097,48,DB00744$h
DB08912,DB01181,74,DB09343$h
DB00980,DB00257,46,DB01053$t
DB00678,DB00322,46,DB00601$h
DB01595,DB01175,48,DB00560$h
DB00252,DB06694,72,DB01367$h
DB06153,DB08910,48,DB00992$t
DB00854,DB01345,48,DB01406$t
DB09075,DB09216,5,DB00434$h
DB01463,DB00934,48,DB01217$t
DB09227,DB01054,48,DB04871$t
DB00477,DB00501,46,DB04876$h
DB06267,DB00598,59,DB00367$t
DB00586,DB00821,48,DB09073$h
DB00418,DB01247,59,DB00639$h
DB06144,DB04871,46,DB11093$h
DB00946,DB01321,72,DB00614$t
DB01008,DB01232,46,DB00735$t
DB00996,DB00405,48,DB01325$t
DB00252,DB09048,72,DB09274$h
DB01320,DB00912,3,DB01193$h
DB01197,DB00715,46,DB05039$t
DB00932,DB00752,46,DB06290$t
DB00959,DB01199,48,DB00970$h
DB01173,DB01192,15,DB09516$h
DB00246,DB09082,19,DB01545$t
DB00195,DB01612,48,DB01019$h
DB00436,DB00424,72,DB08799$t
DB06700,DB01291,84,DB06216$t
DB08907,DB00685,8,DB06480$t
DB08903,DB01319,46,DB03756$h
DB00396,DB08916,74,DB00837$t
DB00559,DB00367,74,DB00613$h
DB06701,DB06708,46,DB06813$t
DB01614,DB00771,48,DB01553$h
DB08815,DB01159,48,DB00178$t
DB00681,DB00584,48,DB08804$h
DB00213,DB01263,74,DB13874$h
DB01102,DB01325,82,DB00870$h
DB09053,DB00819,72,DB00528$h
DB00960,DB00870,36,DB00763$h
DB08798,DB01124,46,DB06788$t
DB09009,DB13872,48,DB01609$t
DB01349,DB04552,48,DB00565$h
DB01214,DB06694,59,DB05316$t
DB00187,DB08918,72,DB00170$t
DB00748,DB00472,46,DB00253$t
DB00805,DB01102,48,DB00953$h
DB00852,DB00363,46,DB00686$h
DB00222,DB00861,8,DB09216$h
DB00952,DB00246,48,DB01238$h
DB00409,DB01026,46,DB00631$t
DB06196,DB00282,48,DB00411$t
DB00604,DB01211,72,DB01563$t
DB01351,DB01437,48,DB01333$t
DB06697,DB00543,19,DB00595$h
DB00909,DB01254,72,DB00130$h
DB00678,DB08943,46,DB09124$h
DB01247,DB00601,48,DB00720$h
DB00570,DB06708,46,DB09053$t
DB00275,DB00795,48,DB00288$h
DB06738,DB00035,48,DB00585$h
DB00251,DB09231,48,DB01295$t
DB00862,DB01170,9,DB00250$h
DB00805,DB00208,46,DB08901$t
DB01267,DB00323,48,DB00255$t
DB01037,DB00678,48,DB00935$t
DB00933,DB01118,46,DB00347$t
DB00588,DB00413,31,DB11609$t
DB01159,DB01239,48,DB01656$h
DB00326,DB00528,69,DB00389$h
DB00818,DB01615,48,DB01018$h
DB00472,DB06695,76,DB01099$t
DB00752,DB00849,48,DB00335$t
DB00652,DB01345,48,DB00384$h
DB00894,DB01078,57,DB06723$t
DB09292,DB00554,48,DB00420$t
DB00972,DB00486,15,DB00379$t
DB13874,DB05812,72,DB00545$t
DB00738,DB00468,8,DB00809$h
DB00313,DB01018,72,DB00666$h
DB00708,DB00975,48,DB00601$h
DB00938,DB00224,72,DB11136$t
DB05246,DB08910,48,DB01070$h
DB00243,DB01016,72,DB11079$t
DB01412,DB06595,46,DB00523$t
DB00860,DB00805,48,DB01575$t
DB13323,DB00434,48,DB00652$t
DB00972,DB01264,72,DB01250$t
DB08941,DB09273,48,DB00314$h
DB01016,DB00220,46,DB06211$t
DB00281,DB00246,46,DB01119$t
DB00909,DB00582,46,DB04398$t
DB04920,DB00752,46,DB00983$t
DB00813,DB06636,72,DB00517$t
DB00297,DB09342,48,DB04846$t
DB00401,DB01167,46,DB01356$t
DB04951,DB01609,48,DB00302$t
DB00367,DB06228,69,DB01353$t
DB08981,DB00959,48,DB00491$h
DB00708,DB09072,15,DB01034$h
