Drug1_ID,Drug2_ID,Y,Neg samples
DB00964,DB01203,48,DB06820$h
DB05541,DB00215,46,DB00953$h
DB01403,DB00664,72,DB00337$h
DB01628,DB06725,48,DB09074$t
DB00216,DB00420,46,DB00949$t
DB01576,DB00333,46,DB01020$t
DB00625,DB01068,48,DB06148$h
DB00921,DB06153,15,DB09118$h
DB00327,DB00934,48,DB08911$h
DB00270,DB09048,72,DB09161$t
DB01615,DB00625,48,DB09038$h
DB00594,DB00586,36,DB00572$t
DB00298,DB01086,48,DB06636$h
DB00252,DB06742,3,DB01577$h
DB01200,DB01232,46,DB00778$t
DB00420,DB09054,46,DB01069$t
DB00405,DB09128,48,DB00975$h
DB00528,DB00692,59,DB09257$h
DB01576,DB06595,46,DB01028$t
DB00668,DB01037,70,DB00425$t
DB09075,DB06802,5,DB01610$h
DB00287,DB01240,59,DB01362$t
DB00246,DB01242,19,DB09293$h
DB00821,DB00487,26,DB01029$h
DB00736,DB00317,74,DB09039$t
DB00656,DB09017,48,DB01150$h
DB00648,DB01380,74,DB01301$h
DB01426,DB09065,72,DB11126$t
DB00668,DB01252,69,DB06777$h
DB01087,DB09073,72,DB13025$h
DB00690,DB00645,48,DB00765$t
DB06697,DB00907,46,DB00698$t
DB01236,DB00421,48,DB00821$h
DB00280,DB06402,19,DB12532$h
DB00524,DB00968,48,DB06709$t
DB06777,DB04855,46,DB00907$h
DB11915,DB00349,46,DB00421$t
DB00500,DB01628,48,DB08799$h
DB01034,DB00401,48,DB00996$h
DB00312,DB06708,74,DB01088$h
DB00418,DB01282,59,DB00315$t
DB00568,DB00679,46,DB00202$t
DB00645,DB00967,48,DB00883$t
DB06148,DB09054,46,DB00484$h
DB01392,DB00996,69,DB08799$h
DB01173,DB01580,15,DB09080$h
DB01356,DB00735,72,DB00679$t
DB01393,DB00582,46,DB00357$h
DB00625,DB00257,46,DB06771$h
DB00688,DB01059,26,DB01284$h
DB00648,DB00213,74,DB01256$h
DB09215,DB00287,69,DB01599$h
DB04868,DB00220,72,DB04861$t
DB00319,DB00385,74,DB09061$h
DB00564,DB00492,3,DB00504$h
DB04871,DB08815,48,DB08872$t
DB08976,DB00467,26,DB00523$t
DB00091,DB01421,56,DB00193$h
DB00512,DB08439,72,DB11093$h
DB00528,DB01054,59,DB00238$t
DB06217,DB00503,46,DB04570$t
DB00201,DB00215,46,DB00687$t
DB09124,DB06228,69,DB01489$h
DB01348,DB01048,74,DB00649$t
DB00790,DB09477,59,DB00625$t
DB01158,DB01182,53,DB01578$h
DB11079,DB00180,48,DB00136$h
DB08807,DB01050,36,DB04861$t
DB01086,DB01154,48,DB01384$t
DB00482,DB00177,46,DB00525$h
DB01043,DB08897,69,DB00428$t
DB01008,DB00525,72,DB00838$t
DB08918,DB01023,46,DB09034$t
DB00333,DB00343,46,DB00595$t
DB00821,DB01059,26,DB11363$t
DB00193,DB06204,15,DB09130$h
DB01197,DB01156,46,DB00411$t
DB01365,DB06152,48,DB06654$h
DB00809,DB00670,48,DB00158$h
DB01015,DB08907,8,DB00146$h
DB01587,DB01601,46,DB00681$t
DB01452,DB13025,48,DB00974$h
DB01037,DB01149,46,DB00992$t
DB00852,DB00245,75,DB01234$h
DB00975,DB01400,69,DB06690$t
DB06594,DB00208,72,DB08799$t
DB00413,DB00975,48,DB00337$t
DB00692,DB09238,59,DB09223$h
DB00897,DB00661,46,DB06217$t
DB00744,DB04865,48,DB01544$h
DB00433,DB00246,46,DB01708$t
DB00363,DB00169,46,DB00603$t
DB01411,DB01026,72,DB09021$h
DB00295,DB09048,72,DB11363$h
DB01116,DB01193,59,DB00575$h
DB00308,DB01182,81,DB01062$h
DB00238,DB00647,3,DB08819$h
DB01392,DB00188,46,DB00646$t
DB00736,DB00285,46,DB00415$h
DB00379,DB01601,46,DB09295$t
DB01609,DB01264,74,DB01301$t
DB00586,DB01124,72,DB06193$h
DB01002,DB01580,48,DB01365$h
DB00153,DB09063,72,DB11943$h
DB01090,DB00765,59,DB06825$h
DB01254,DB08806,66,DB09053$h
DB01045,DB00321,3,DB00146$h
DB01037,DB01021,59,DB00891$t
DB01544,DB00949,48,DB00851$h
DB04948,DB01359,24,DB09183$t
DB08439,DB06636,46,DB08983$t
DB06155,DB00208,46,DB00983$t
DB06594,DB00653,15,DB00724$h
DB00245,DB00951,46,DB00652$t
DB00864,DB08958,46,DB01000$t
DB01172,DB00821,71,DB00611$h
DB06802,DB01130,48,DB00732$h
DB04552,DB00429,69,DB01121$t
DB01050,DB08797,48,DB01598$h
DB01026,DB01427,48,DB09225$h
DB00293,DB01078,57,DB06717$t
DB00182,DB01239,60,DB00234$h
DB01124,DB00805,8,DB01080$t
DB01065,DB00349,48,DB00302$t
DB01193,DB00715,72,DB00561$t
DB01248,DB04794,46,DB01283$h
DB04842,DB08883,15,DB00235$h
DB01399,DB00884,48,DB00992$t
DB00215,DB06717,72,DB00723$h
DB00996,DB01623,48,DB00796$h
DB00297,DB09072,15,DB08882$t
DB00404,DB00765,31,DB00762$t
DB01220,DB00619,74,DB00186$h
DB01095,DB09280,72,DB00080$h
DB00843,DB00215,46,DB08874$t
DB01233,DB00409,48,DB00839$h
DB09231,DB01095,48,DB01431$h
DB00669,DB01608,48,DB00328$h
DB00321,DB00490,48,DB01262$h
DB08899,DB00745,74,DB08987$t
DB09068,DB00909,48,DB00224$h
DB09236,DB00922,48,DB00847$h
DB04868,DB00491,69,DB08880$t
DB00715,DB09118,46,DB01041$h
DB01166,DB00199,72,DB00402$h
DB01200,DB09065,46,DB00966$h
DB01589,DB00486,15,DB00514$h
DB01233,DB01100,48,DB00014$h
DB00753,DB08910,48,DB00740$t
DB01071,DB00850,81,DB00862$t
DB04552,DB09084,48,DB00287$t
DB00402,DB00409,48,DB11093$t
DB01045,DB01072,74,DB08933$h
DB00559,DB00588,74,DB03619$t
DB01624,DB01233,19,DB08970$t
DB01029,DB06292,48,DB00207$t
DB00907,DB00246,46,DB01228$t
DB01370,DB09275,69,DB01216$h
DB06201,DB00313,72,DB00866$t
DB01186,DB00270,46,DB01113$t
DB06684,DB01063,48,DB06290$t
DB00921,DB00524,48,DB01656$h
DB00991,DB00158,69,DB01227$t
DB00648,DB00281,74,DB00899$h
DB00909,DB01263,46,DB09300$t
DB00415,DB00335,2,DB01177$h
DB01075,DB06698,69,DB00320$t
DB00277,DB09065,72,DB00413$h
DB00445,DB01397,71,DB09054$t
DB00335,DB01136,29,DB01128$t
DB01559,DB09074,46,DB08895$t
DB08860,DB00220,72,DB01180$h
DB00384,DB00210,36,DB01212$t
DB00908,DB00251,72,DB01097$h
DB01045,DB06209,25,DB00982$t
DB08916,DB11613,72,DB00803$t
DB00857,DB01118,46,DB01369$t
DB00543,DB11699,63,DB08993$t
DB01201,DB00455,3,DB00807$h
DB06216,DB00540,19,DB00454$h
DB00774,DB09070,59,DB00837$h
DB00501,DB01167,74,DB00885$h
DB00710,DB06696,23,DB06217$h
DB01232,DB00940,72,DB00954$t
DB00998,DB00391,48,DB00679$h
DB08897,DB00670,1,DB01221$t
DB01589,DB01018,48,DB00417$t
DB08865,DB04953,19,DB00773$t
DB01155,DB01026,19,DB00572$t
DB01054,DB00285,46,DB09223$t
DB00556,DB00715,19,DB00550$h
DB11268,DB09215,5,DB09280$h
DB00953,DB05812,72,DB00657$t
DB01196,DB00203,46,DB09042$t
DB01045,DB00889,3,DB00224$h
DB00327,DB00962,48,DB04898$h
DB09095,DB00673,72,DB01433$t
DB00791,DB00390,57,DB00228$t
DB09280,DB01098,74,DB01103$h
DB01227,DB00241,48,DB00583$t
DB00701,DB00675,46,DB01066$h
DB01017,DB09268,69,DB07615$h
DB01172,DB09215,71,DB00658$h
DB06772,DB08911,48,DB00122$t
DB00794,DB06697,10,DB01511$t
DB00850,DB00645,48,DB00550$h
DB06268,DB00313,46,DB01357$t
DB00865,DB00176,46,DB01399$h
DB00861,DB00817,26,DB00967$t
DB06700,DB09063,72,DB08899$t
DB00337,DB00888,48,DB00590$h
DB00842,DB08987,48,DB01093$h
DB00514,DB01142,48,DB00697$h
DB01221,DB00181,48,DB01275$t
DB01224,DB00537,19,DB09209$h
DB01210,DB00812,36,DB00527$h
DB01081,DB01221,48,DB00314$t
DB08881,DB01433,32,DB11793$h
DB01010,DB00986,69,DB01656$t
DB00591,DB00890,72,DB01193$t
DB00988,DB00215,46,DB01204$t
DB00367,DB01211,46,DB01215$t
DB00956,DB01041,15,DB00385$t
DB01062,DB09290,38,DB08938$t
DB00863,DB00213,46,DB06718$t
DB00275,DB00966,48,DB00502$h
DB01244,DB00734,59,DB06243$t
DB04572,DB00199,46,DB00866$t
DB08899,DB00184,74,DB00294$h
DB00370,DB00201,46,DB00302$t
DB00568,DB00420,46,DB00517$t
DB09204,DB00584,48,DB01021$h
DB00484,DB09289,36,DB02709$t
DB00880,DB00176,54,DB00678$t
DB00368,DB01159,81,DB04846$h
DB01181,DB01092,57,DB00586$t
DB01065,DB09238,46,DB09343$t
DB00474,DB01544,48,DB00205$h
DB00696,DB00446,48,DB01012$h
DB00637,DB09330,72,DB00479$h
DB00726,DB09238,46,DB09272$h
DB00648,DB08922,74,DB09124$t
DB01544,DB00283,46,DB01020$t
DB00402,DB00341,48,DB00641$t
DB01353,DB01176,48,DB00339$h
DB00475,DB00737,48,DB00175$t
DB00547,DB00674,48,DB00479$h
DB00979,DB01337,48,DB00205$h
DB04572,DB00289,46,DB08910$t
DB01189,DB09038,48,DB00378$h
DB00363,DB01162,48,DB00969$h
DB00294,DB00263,46,DB08912$h
DB08815,DB00409,48,DB06771$t
DB00246,DB00450,15,DB00476$h
DB12598,DB01166,5,DB08903$h
DB00546,DB01149,46,DB01029$t
DB01412,DB00379,46,DB00317$h
DB01355,DB00540,3,DB01349$h
DB00162,DB01396,57,DB09185$t
DB01151,DB01063,48,DB01174$t
DB00257,DB01244,48,DB05245$h
DB01280,DB01078,57,DB01411$t
DB00207,DB09274,10,DB11943$t
DB00899,DB01158,48,DB00217$h
DB00870,DB00288,48,DB00962$h
DB08905,DB00977,72,DB06813$t
DB00996,DB00747,48,DB01359$h
DB00462,DB00761,58,DB01185$t
DB08916,DB01244,72,DB00354$t
DB00425,DB00708,15,DB00758$h
DB01224,DB01433,48,DB00438$t
DB11730,DB05521,72,DB00259$t
DB00204,DB00091,72,DB08887$t
DB00181,DB00356,48,DB06148$h
DB00749,DB01208,26,DB00633$t
DB00991,DB00591,48,DB09499$h
DB00455,DB01106,48,DB00537$h
DB01041,DB01623,15,DB01138$h
DB00956,DB09009,15,DB06202$h
DB00186,DB00409,48,DB01011$t
DB01551,DB00937,68,DB00475$t
DB00974,DB00758,5,DB04743$h
DB08880,DB05271,74,DB01253$h
DB06402,DB00196,19,DB06816$t
DB01544,DB00455,48,DB00586$h
DB01609,DB00361,74,DB00346$h
DB00343,DB00703,48,DB00914$t
DB08815,DB00413,31,DB00316$t
DB00014,DB09083,19,DB04398$h
DB06695,DB03619,48,DB00696$h
DB06716,DB00215,48,DB00166$h
DB01226,DB06696,39,DB04571$t
DB00635,DB01420,73,DB00503$h
DB00308,DB00188,19,DB00681$h
DB00434,DB00458,48,DB01016$t
DB00898,DB00575,15,DB00738$h
DB01238,DB00752,72,DB00821$t
DB01395,DB01261,69,DB06290$h
DB00843,DB08865,46,DB01222$h
DB06695,DB01401,5,DB06709$h
DB01098,DB01137,72,DB06201$t
DB01260,DB06718,73,DB00305$h
DB06282,DB00476,48,DB01435$t
DB01605,DB00479,74,DB01195$h
DB00502,DB00892,48,DB01339$t
DB01320,DB00296,3,DB09102$h
DB01015,DB01252,8,DB00541$h
DB00281,DB09128,48,DB04835$t
DB01100,DB01012,72,DB01384$h
DB00292,DB00285,36,DB06636$t
DB00564,DB01065,3,DB00415$h
DB00219,DB00193,48,DB00035$t
DB00927,DB06701,17,DB01029$t
DB01410,DB00255,72,DB00823$t
DB06738,DB01017,15,DB13925$t
DB01411,DB00224,72,DB09389$t
DB00564,DB05109,74,DB11135$h
DB00227,DB00976,72,DB08987$h
DB00735,DB01600,48,DB00162$t
DB06216,DB05246,48,DB00853$t
DB08881,DB08895,74,DB00671$h
DB01544,DB09120,46,DB01186$t
DB00210,DB09449,56,DB01194$h
DB00793,DB00343,48,DB01576$t
DB00489,DB00270,19,DB01176$h
DB00660,DB04953,48,DB04711$t
DB09034,DB01227,15,DB00460$h
DB06695,DB09079,48,DB01362$t
DB00237,DB00633,48,DB00242$t
DB00176,DB01452,48,DB09124$t
DB00294,DB00914,69,DB00313$h
DB00402,DB01221,48,DB00559$h
DB00903,DB08822,48,DB00560$h
DB01193,DB01340,48,DB04948$t
DB12598,DB11660,69,DB00611$h
DB00782,DB00219,48,DB00325$h
DB00257,DB09238,48,DB09084$h
DB01274,DB08893,46,DB01233$t
DB00935,DB06764,48,DB00917$h
DB00176,DB00952,48,DB02187$t
DB00371,DB00611,48,DB00685$h
DB00521,DB09212,36,DB00247$t
DB05271,DB00187,48,DB09477$t
DB00921,DB01320,15,DB01050$t
DB00498,DB00328,5,DB00432$h
DB00978,DB00277,46,DB09112$t
DB00796,DB01143,59,DB01407$h
DB00289,DB00951,46,DB01144$t
DB01623,DB08881,72,DB01878$h
DB01351,DB08883,15,DB01586$h
DB06697,DB06730,74,DB09292$t
DB01248,DB00242,48,DB01413$h
DB00864,DB08895,33,DB00755$t
DB00220,DB00175,74,DB09040$h
DB09166,DB00834,72,DB01127$t
DB03793,DB09232,48,DB00186$h
DB00794,DB09030,74,DB00839$t
DB00836,DB01023,46,DB01407$t
DB00645,DB00768,48,DB06697$t
DB00839,DB00571,8,DB11342$h
DB08903,DB00889,19,DB09275$h
DB06267,DB00968,9,DB00122$h
DB09288,DB00959,48,DB09021$h
DB09068,DB06290,72,DB01708$t
DB01014,DB09211,69,DB08811$t
DB06216,DB00588,48,DB00470$h
DB08899,DB00977,74,DB00392$h
DB00615,DB01355,3,DB00425$h
DB04840,DB00521,59,DB00305$h
DB00370,DB01340,72,DB00908$h
DB01232,DB00603,74,DB13323$h
DB01024,DB06826,69,DB00721$h
DB00248,DB01072,46,DB00555$t
DB06781,DB01211,72,DB00371$h
DB00969,DB00177,46,DB00686$t
DB00606,DB01023,59,DB06690$t
DB09053,DB00570,72,DB06767$t
DB01081,DB00904,48,DB01217$h
DB00946,DB04574,11,DB11660$h
DB01397,DB04552,48,DB13158$h
DB01193,DB12598,36,DB09118$t
DB00347,DB01171,46,DB08954$t
DB01057,DB00264,53,DB00986$h
DB00875,DB00765,31,DB00266$t
DB01010,DB01273,48,DB01583$t
DB00780,DB00454,40,DB00979$t
DB01097,DB00268,46,DB00684$t
DB01116,DB00797,59,DB01188$t
DB08918,DB00964,84,DB00865$t
DB06335,DB09330,72,DB08799$h
DB06605,DB00233,5,DB00305$h
DB00925,DB08933,72,DB01294$h
DB00341,DB00747,48,DB08943$h
DB08439,DB01167,72,DB00307$h
DB00252,DB01175,3,DB13595$h
DB00969,DB00705,46,DB09124$h
DB08941,DB09038,48,DB09288$t
DB08918,DB01167,72,DB09084$t
DB01067,DB00731,8,DB00709$h
DB09104,DB01133,74,DB01088$h
DB09283,DB09543,48,DB08806$t
DB06712,DB00679,48,DB00867$t
DB01120,DB06595,46,DB06766$t
DB00452,DB00870,71,DB00862$t
DB00934,DB00224,46,DB00856$t
DB00599,DB00381,59,DB01246$t
DB01600,DB01260,48,DB11737$h
DB00394,DB01238,74,DB12364$h
DB01018,DB11362,59,DB00872$t
DB01184,DB09118,72,DB00960$t
DB00206,DB00427,48,DB00821$h
DB00599,DB00273,48,DB00497$t
DB00428,DB00821,71,DB01558$h
DB00237,DB01614,48,DB01064$h
DB09204,DB01340,48,DB00454$h
DB00585,DB00530,74,DB00218$t
DB00660,DB00906,48,DB00776$h
DB00489,DB00706,29,DB01081$t
DB00604,DB00370,19,DB00645$t
DB00381,DB00678,48,DB00368$t
DB00881,DB00712,48,DB01297$h
DB00883,DB09054,46,DB00162$t
DB00575,DB00964,48,DB00281$t
DB08827,DB00254,72,DB00284$h
DB06216,DB00906,48,DB01622$t
DB06589,DB04871,46,DB09231$h
DB01039,DB00705,46,DB00470$t
DB00540,DB06636,46,DB05316$t
DB00278,DB01357,74,DB00660$h
DB13139,DB00903,82,DB00445$h
DB03585,DB11921,48,DB00412$h
DB00312,DB00624,3,DB00319$h
DB00252,DB00405,48,DB00754$h
DB00681,DB01580,48,DB01217$t
DB00358,DB04953,69,DB00309$h
DB01349,DB00661,46,DB04272$h
DB01224,DB09026,48,DB08882$h
DB06203,DB06595,46,DB01407$t
DB01129,DB02703,72,DB11268$t
DB01045,DB01351,3,DB09297$h
DB01587,DB00715,48,DB00483$h
DB01440,DB01437,48,DB00974$h
DB00180,DB00843,48,DB00146$t
DB00997,DB12070,72,DB06737$h
DB01138,DB04855,46,DB06789$t
DB01168,DB00363,48,DB04743$h
DB03615,DB01399,71,DB01438$h
DB01180,DB08932,59,DB01423$t
DB00999,DB01020,48,DB06290$t
DB01351,DB00660,48,DB00845$h
DB00384,DB01210,48,DB01579$t
DB00418,DB01144,59,DB08981$h
DB00244,DB01628,56,DB08903$t
DB00708,DB00188,46,DB00609$h
DB00806,DB04846,59,DB09183$h
DB00690,DB00268,31,DB01106$t
DB01421,DB00586,71,DB01087$h
DB00764,DB01232,72,DB00356$t
DB00252,DB01296,3,DB01033$h
DB08880,DB00170,74,DB08795$h
DB03615,DB12598,71,DB09072$t
DB00418,DB01595,48,DB01060$t
DB00598,DB08797,36,DB11126$t
DB01161,DB00349,48,DB06707$h
DB00206,DB00754,48,DB01394$h
DB00251,DB01076,48,DB00524$t
DB00559,DB00549,72,DB09389$t
DB06736,DB00282,48,DB08934$t
DB00195,DB00651,13,DB00753$t
DB00596,DB00655,72,DB00723$h
DB06739,DB02187,48,DB01111$h
DB01174,DB00232,29,DB00705$h
DB00543,DB06290,72,DB00294$t
DB00943,DB01264,72,DB07615$h
DB06201,DB00962,48,DB01122$h
DB01238,DB00857,72,DB01429$t
DB00972,DB09068,15,DB08991$t
DB01167,DB00834,19,DB00504$h
DB01100,DB09225,48,DB08895$h
DB06824,DB06724,66,DB01259$h
DB00924,DB00557,15,DB00359$h
DB00333,DB08873,72,DB00809$h
DB00867,DB01366,48,DB08895$h
DB01220,DB00362,72,DB00449$t
DB00914,DB01104,46,DB08824$h
DB01403,DB00186,15,DB11636$t
DB06216,DB09097,69,DB00294$t
DB00801,DB01069,48,DB13139$h
DB01466,DB00737,48,DB00801$t
DB08912,DB01223,74,DB01411$t
DB00946,DB00603,11,DB01219$h
DB00688,DB09280,72,DB01081$t
DB00237,DB00628,48,DB00549$t
DB09076,DB06148,1,DB01113$h
DB00712,DB11660,69,DB06702$h
DB00780,DB00409,48,DB06739$t
DB00486,DB00397,84,DB01582$t
DB00199,DB00540,19,DB09093$t
DB00296,DB00468,46,DB00512$t
DB13450,DB00314,20,DB00938$t
DB08899,DB00612,74,DB06144$h
DB01437,DB01463,48,DB01162$t
DB00814,DB00549,46,DB00768$t
DB00960,DB01340,48,DB01575$t
DB07615,DB00524,69,DB09125$t
DB00862,DB04948,9,DB00717$h
DB00337,DB08970,48,DB09236$t
DB01355,DB01214,59,DB01201$t
DB06207,DB00915,72,DB06626$t
DB01132,DB00685,8,DB01243$h
DB08912,DB00495,74,DB00233$t
DB00564,DB00721,48,DB00664$h
DB01021,DB01089,59,DB11641$t
DB01201,DB00317,74,DB06148$h
DB00281,DB00835,48,DB01142$t
DB00854,DB09225,48,DB00289$t
DB00706,DB00983,4,DB00727$h
DB00250,DB00270,46,DB01400$t
DB13874,DB00482,46,DB01589$t
DB00521,DB00651,13,DB01252$h
DB00358,DB00203,46,DB08819$t
DB01069,DB08808,59,DB00427$t
DB00892,DB01106,48,DB12364$t
DB01239,DB00366,15,DB09293$h
DB00839,DB01250,8,DB00967$h
DB00977,DB00220,46,DB01030$t
DB01189,DB01151,48,DB00485$t
DB09275,DB08971,2,DB02513$t
DB09288,DB01324,69,DB06691$h
DB01356,DB01250,72,DB01622$t
DB06697,DB00215,46,DB04918$t
DB01002,DB00373,48,DB00681$t
DB06589,DB00655,72,DB00896$t
DB06605,DB09212,5,DB08994$h
DB01116,DB00177,59,DB09286$t
DB00899,DB06738,48,DB01165$h
DB09034,DB06216,15,DB00661$h
DB01551,DB00285,46,DB08807$t
DB06777,DB01264,46,DB09030$t
DB09280,DB06237,3,DB00152$h
DB04846,DB00938,13,DB06152$h
DB06716,DB09072,15,DB00236$t
DB01577,DB08800,75,DB06696$h
DB09281,DB01416,74,DB00401$h
DB01351,DB00768,48,DB06694$h
DB13783,DB00695,64,DB01022$t
DB00514,DB01167,46,DB09244$t
DB00908,DB00358,48,DB08987$t
DB00187,DB01092,53,DB09269$t
DB08987,DB13872,48,DB06193$t
DB00489,DB00285,19,DB08911$t
DB00363,DB01319,46,DB00956$t
DB00237,DB01209,48,DB09230$t
DB08877,DB01211,72,DB13872$h
DB01174,DB00771,48,DB01067$t
DB01092,DB01164,81,DB06804$h
DB12267,DB00243,46,DB01093$h
DB00593,DB01242,48,DB06605$h
DB00655,DB00243,72,DB08800$t
DB00498,DB00422,72,DB00314$h
DB00629,DB00960,24,DB09227$t
DB01247,DB00296,48,DB00888$h
DB00500,DB00253,48,DB09053$t
DB01250,DB00394,48,DB01282$t
DB00216,DB01118,46,DB01601$h
DB00237,DB00656,48,DB08994$h
DB00553,DB00270,46,DB04898$t
DB00757,DB01623,19,DB01139$h
DB00525,DB01427,48,DB01247$t
DB01036,DB01601,72,DB01004$t
DB00394,DB00774,82,DB00770$t
DB00742,DB01023,48,DB00976$t
DB00370,DB00230,15,DB08824$h
DB00489,DB06725,36,DB00205$t
DB00962,DB00091,46,DB00470$t
DB00591,DB00674,48,DB01399$h
DB01137,DB01396,57,DB08994$t
DB00232,DB00727,48,DB09281$t
DB00877,DB00284,69,DB00484$h
DB00327,DB00961,48,DB09117$h
DB01189,DB00599,48,DB09323$h
DB01124,DB13873,8,DB06766$t
DB00813,DB01267,48,DB01242$h
DB00714,DB00408,69,DB00697$t
DB00751,DB00582,46,DB00798$h
DB06810,DB01014,71,DB04840$t
DB00531,DB01129,46,DB00770$t
DB00539,DB05294,32,DB00278$h
DB09128,DB06204,15,DB01275$h
DB11315,DB00899,48,DB00301$t
DB08864,DB00899,74,DB00573$h
DB00925,DB01392,36,DB01275$t
DB00873,DB06717,72,DB00287$t
DB00737,DB00557,15,DB00482$h
DB00908,DB00537,19,DB01248$h
DB06148,DB00964,69,DB00402$h
DB08881,DB00508,32,DB00745$h
DB00462,DB00486,84,DB01022$h
DB00328,DB00663,48,DB01242$t
DB06292,DB09244,8,DB00530$h
DB06203,DB00199,46,DB00897$h
DB00503,DB09073,72,DB06016$t
DB00206,DB01159,48,DB04865$h
DB00656,DB01466,48,DB00754$h
DB01203,DB00706,29,DB13878$t
DB06228,DB09543,5,DB00485$h
DB00248,DB09118,72,DB09117$t
DB00862,DB00436,9,DB00297$h
DB00498,DB00675,5,DB00492$t
DB08916,DB01023,72,DB01586$h
DB01356,DB09000,34,DB08930$h
DB00996,DB01028,48,DB06689$t
DB00633,DB01501,48,DB06698$h
DB00996,DB01161,48,DB00890$t
DB01020,DB04868,46,DB08819$h
DB00633,DB01563,48,DB00080$t
DB00295,DB00842,48,DB06145$t
DB01242,DB09120,46,DB09085$h
DB01259,DB01232,72,DB01656$t
DB00479,DB00744,71,DB06218$h
DB00264,DB08865,53,DB00480$h
DB00883,DB00960,48,DB00339$h
DB00731,DB00945,8,DB01294$h
DB00528,DB09073,72,DB01577$t
DB00682,DB00873,5,DB00493$h
DB00396,DB04876,69,DB08819$h
DB04574,DB01120,69,DB08811$t
DB00889,DB00734,19,DB00572$h
DB01595,DB00754,48,DB00421$h
DB09295,DB06196,48,DB00336$t
DB01437,DB09286,48,DB00252$h
DB01105,DB00257,46,DB01591$t
DB04948,DB01180,59,DB01252$t
DB00483,DB01209,48,DB00738$h
DB00683,DB00405,48,DB00977$h
DB00287,DB00869,59,DB06263$t
DB06148,DB00629,69,DB01349$t
DB00946,DB01128,72,DB00998$t
DB00768,DB01384,48,DB00803$t
DB04946,DB06717,72,DB01623$t
DB00371,DB00184,46,DB01136$t
DB00603,DB00006,69,DB09183$t
DB01041,DB01433,15,DB09039$h
DB00175,DB01275,72,DB09119$t
DB00872,DB08875,72,DB01240$t
DB01614,DB01615,48,DB00749$h
DB00494,DB01018,48,DB00734$h
DB00531,DB11231,14,DB06708$h
DB00328,DB00774,69,DB00854$h
DB00794,DB00780,59,DB01156$t
DB01424,DB00482,46,DB11121$t
DB06267,DB06826,9,DB00951$h
DB01129,DB00625,46,DB00993$t
DB05541,DB01589,72,DB01260$t
DB00393,DB01098,48,DB00867$h
DB00223,DB00624,73,DB00315$t
DB00335,DB00749,36,DB01288$h
DB00598,DB00503,46,DB01054$t
DB05265,DB00705,74,DB00774$h
DB00195,DB09120,46,DB00354$t
DB01236,DB08987,48,DB00027$h
DB00189,DB04908,48,DB08967$h
DB01013,DB00880,82,DB01245$t
DB04272,DB01399,5,DB06212$h
DB00104,DB06218,24,DB00430$h
DB01097,DB00208,46,DB01589$t
DB00313,DB00252,74,DB08827$h
DB08916,DB00358,72,DB09185$h
DB06216,DB01236,19,DB13231$h
DB00458,DB00584,72,DB06690$h
DB00215,DB00952,48,DB00593$t
DB01624,DB00909,48,DB00531$h
DB08881,DB01356,32,DB00229$h
DB01609,DB11613,74,DB00435$t
DB09027,DB00398,72,DB01429$h
DB00370,DB00875,15,DB00014$t
DB00185,DB00503,46,DB01050$h
DB00839,DB08804,8,DB00977$t
DB00708,DB09225,48,DB08991$t
DB00956,DB00708,15,DB08912$h
DB00189,DB01209,48,DB00425$t
DB00800,DB00903,48,DB01035$h
DB01253,DB08873,72,DB06145$t
DB08865,DB01232,72,DB02659$t
DB00694,DB00554,71,DB00451$h
DB00918,DB01167,72,DB01089$t
DB00539,DB00608,19,DB00584$h
DB00629,DB01253,70,DB00498$t
DB00682,DB01151,5,DB00772$h
DB00991,DB01077,48,DB01141$h
DB00972,DB00502,48,DB06704$t
DB08807,DB01401,36,DB00977$t
DB00863,DB00503,46,DB13167$h
DB00344,DB01069,48,DB08899$t
DB00629,DB01200,70,DB01100$h
DB00663,DB01609,48,DB01194$h
DB00499,DB06717,72,DB08807$h
DB01087,DB00691,19,DB00216$h
DB01418,DB00176,46,DB00332$t
DB00268,DB06595,46,DB01255$t
DB00960,DB09291,46,DB06716$t
DB01558,DB00213,46,DB00663$t
DB01232,DB01072,46,DB09235$t
DB00682,DB00301,11,DB04854$h
DB00996,DB00292,48,DB01042$h
DB08808,DB04552,36,DB01088$h
DB00390,DB08933,72,DB01297$t
DB00474,DB00966,59,DB00440$t
DB01168,DB06712,59,DB00953$h
DB00910,DB01263,72,DB11121$h
DB00604,DB09073,72,DB11254$h
DB01013,DB00655,72,DB00280$t
DB01024,DB00720,48,DB08877$h
DB00738,DB00653,48,DB06480$h
DB00875,DB09082,19,DB00946$t
DB01034,DB00396,12,DB00884$t
DB04841,DB01098,48,DB01390$t
DB00524,DB04876,69,DB01274$t
DB08797,DB08970,48,DB06701$t
DB09262,DB09118,72,DB01127$t
DB00910,DB01254,72,DB00601$h
DB01010,DB00571,53,DB11989$t
DB00905,DB01197,59,DB00351$t
DB01260,DB00545,48,DB01427$h
DB01045,DB01297,74,DB01433$t
DB00318,DB09085,48,DB01060$h
DB00818,DB00343,46,DB01558$t
DB00448,DB00220,10,DB01068$t
DB00252,DB06287,74,DB09061$h
DB09232,DB09286,48,DB09499$t
DB00285,DB00696,48,DB00336$t
DB01035,DB06699,19,DB00255$t
DB04572,DB01211,46,DB06203$t
DB00381,DB08931,48,DB09288$h
DB01111,DB01578,56,DB00394$h
